episode,close distance,near_miss,MSE,Reward,Avg reward,time,timeframe,steps,progress_pct,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
1,404,203,0.000,30.070,30.070,24055,1430,4284,100.0,1,21.397(26.746%)(0.150m),28.000(28.000%)(0.857m),33.000(33.000%)(1.393m),32.000(32.000%)(1.286m),17.324(21.655%)(0.000m),15.076(37.690%)(0.544m),12.170(30.426%)(0.233m),135.784,2531.724
