episode,close distance,near_miss,MSE,Reward,Avg reward,time,timeframe,steps,progress_pct,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
1,253,239,0.000,38.020,38.020,23715,1427,4415,100.0,1,22.000(27.500%)(0.214m),30.000(30.000%)(1.071m),28.000(28.000%)(0.857m),24.000(24.000%)(0.429m),22.000(27.500%)(0.214m),15.871(39.677%)(0.629m),16.121(40.302%)(0.656m),93.722,2466.216
