episode,close distance,near_miss,MSE,Reward,Avg reward,time,timeframe,steps,progress_pct,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
1,166,232,0.000,9.260,9.260,13682,816,2474,85.0,0,17.722(22.153%)(0.000m),21.000(21.000%)(0.107m),25.000(25.000%)(0.536m),30.000(30.000%)(1.071m),20.000(25.000%)(0.000m),12.479(31.197%)(0.266m),16.232(40.579%)(0.668m),0.000,1782.316
