episode,close distance,near_miss,MSE,Reward,Avg reward,time,timeframe,steps,progress_pct,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
1,161,287,0.000,44.750,44.750,24930,1497,4568,100.0,1,20.000(25.000%)(0.000m),24.000(24.000%)(0.429m),26.000(26.000%)(0.643m),30.000(30.000%)(1.071m),22.755(28.444%)(0.295m),16.928(42.319%)(0.742m),16.043(40.107%)(0.647m),94.749,2760.526
