episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
1,1,-1.7263,-1.7263,0.000,323,844,1.000,60,0.00,33,289.28,0,0,12.360(15.450%)(0.000m),24.462(24.462%)(0.478m),78.808(78.808%)(6.301m),84.000(84.000%)(6.857m),54.000(67.500%)(3.643m),10.018(25.045%)(0.002m),40.000(100.000%)(3.214m),None,None
2,1,-4.1892,-2.9577,0.000,77,185,0.998,25,0.00,41,69.28,0,0,10.986(13.732%)(0.000m),17.998(17.998%)(0.000m),34.770(34.770%)(1.583m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.986(27.465%)(0.106m),40.000(100.000%)(3.214m),None,None
3,1,-4.8504,-3.5886,0.000,87,208,0.996,25,0.00,50,79.30,0,0,10.153(12.692%)(0.000m),15.330(15.330%)(0.000m),25.709(25.709%)(0.612m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),11.479(28.696%)(0.158m),40.000(100.000%)(3.214m),None,None
4,1,-3.3432,-3.5273,0.611,149,362,0.994,40,0.00,65,148.94,0,0,11.002(13.752%)(0.000m),18.189(18.189%)(0.000m),35.772(35.772%)(1.690m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.868(27.170%)(0.093m),40.000(100.000%)(3.214m),None,None
5,1,-0.4661,-2.9150,0.605,120,304,0.992,35,0.00,77,184.80,0,0,9.762(12.203%)(0.000m),14.740(14.740%)(0.000m),24.719(24.719%)(0.506m),96.672(96.672%)(8.215m),76.230(95.288%)(6.025m),11.037(27.591%)(0.111m),40.000(100.000%)(3.214m),None,None
6,1,-3.7420,-3.0528,0.578,96,232,0.990,30,0.00,87,145.50,0,0,8.735(10.918%)(0.000m),11.875(11.875%)(0.000m),17.250(17.250%)(0.000m),36.001(36.001%)(1.714m),77.067(96.334%)(6.114m),12.103(30.258%)(0.225m),40.000(100.000%)(3.214m),None,None
7,1,-1.8591,-2.8823,0.503,141,346,0.988,40,0.00,102,209.67,0,0,11.235(14.043%)(0.000m),20.137(20.137%)(0.015m),47.571(47.571%)(2.954m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.061(25.153%)(0.007m),40.000(100.000%)(3.214m),None,None
8,1,-6.5190,-3.3369,0.386,227,568,0.986,50,0.00,125,333.42,0,0,9.105(11.381%)(0.000m),11.099(11.099%)(0.000m),14.333(14.333%)(0.000m),22.376(22.376%)(0.255m),25.907(32.383%)(0.633m),17.076(42.691%)(0.758m),18.466(46.166%)(0.907m),None,None
9,1,-2.3962,-3.2324,0.270,129,314,0.984,35,0.00,138,205.09,0,0,9.652(12.065%)(0.000m),14.683(14.683%)(0.000m),24.915(24.915%)(0.527m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.778(26.945%)(0.083m),40.000(100.000%)(3.214m),None,None
10,1,1.0757,-2.8016,0.277,180,445,0.982,45,0.00,156,283.37,0,0,69.070(86.337%)(5.257m),100.000(100.000%)(8.571m),70.941(70.941%)(5.458m),26.130(26.130%)(0.657m),12.639(15.799%)(0.000m),40.000(100.000%)(3.214m),9.861(24.652%)(0.000m),None,None
11,1,-3.3029,-2.8472,0.280,285,710,0.980,55,0.00,185,413.22,0,0,10.771(13.464%)(0.000m),18.507(18.507%)(0.000m),39.482(39.482%)(2.087m),83.865(83.865%)(6.843m),40.564(50.706%)(2.203m),10.132(25.330%)(0.014m),29.286(73.215%)(2.066m),None,None
12,1,-6.8613,-3.1817,0.202,399,981,0.978,65,0.00,225,691.58,0,0,34.117(42.646%)(1.513m),35.701(35.701%)(1.682m),18.153(18.153%)(0.000m),12.753(12.753%)(0.000m),9.543(11.929%)(0.000m),24.564(61.411%)(1.560m),13.764(34.409%)(0.403m),2711.000,3692.263
13,1,-3.8094,-3.2300,0.232,122,300,0.976,35,0.00,238,178.73,0,0,9.969(12.461%)(0.000m),15.281(15.281%)(0.000m),26.246(26.246%)(0.669m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.995(27.488%)(0.107m),40.000(100.000%)(3.214m),None,None
14,1,-2.5985,-3.1849,0.230,89,219,0.974,30,0.00,247,120.95,0,0,8.553(10.691%)(0.000m),11.430(11.430%)(0.000m),16.270(16.270%)(0.000m),31.997(31.997%)(1.285m),77.067(96.334%)(6.114m),12.336(30.840%)(0.250m),40.000(100.000%)(3.214m),None,None
15,1,-5.0774,-3.3110,0.229,111,267,0.972,30,0.00,259,151.21,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),24.902(24.902%)(0.525m),14.676(14.676%)(0.000m),9.647(12.059%)(0.000m),40.000(100.000%)(3.214m),10.773(26.932%)(0.083m),None,None
16,1,-3.1817,-3.3029,0.195,134,329,0.970,35,0.00,273,160.13,0,0,9.854(12.317%)(0.000m),14.878(14.878%)(0.000m),24.951(24.951%)(0.530m),97.914(97.914%)(8.348m),64.527(80.659%)(4.771m),11.140(27.850%)(0.122m),40.000(100.000%)(3.214m),None,None
17,1,-2.8851,-3.2784,0.198,90,233,0.968,30,0.00,282,110.24,0,0,11.158(13.948%)(0.000m),20.226(20.226%)(0.024m),49.225(49.225%)(3.131m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),9.870(24.675%)(0.000m),40.000(100.000%)(3.214m),None,None
18,1,-0.7114,-3.1358,0.146,100,266,0.967,35,0.00,292,144.55,0,0,10.334(12.918%)(0.000m),15.604(15.604%)(0.000m),26.168(26.168%)(0.661m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),11.683(29.208%)(0.180m),40.000(100.000%)(3.214m),None,None
19,1,-2.7354,-3.1147,0.131,144,349,0.965,40,0.00,307,259.07,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),72.812(72.812%)(5.658m),23.687(23.687%)(0.395m),12.133(15.166%)(0.000m),40.000(100.000%)(3.214m),9.959(24.897%)(0.000m),None,None
