episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
30,1,-3.7336,-3.0128,1.046,100,243,0.944,30,0.00,499,141.99,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),25.631(25.631%)(0.603m),15.284(15.284%)(0.000m),10.123(12.653%)(0.000m),40.000(100.000%)(3.214m),11.444(28.609%)(0.155m),None,None
31,1,-4.5977,-3.0640,1.240,72,173,0.942,25,0.00,507,110.25,0,0,10.315(12.894%)(0.000m),15.811(15.811%)(0.000m),27.158(27.158%)(0.767m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),11.377(28.443%)(0.148m),40.000(100.000%)(3.214m),None,None
32,1,2.9204,-2.8769,1.217,184,473,0.940,45,0.00,526,286.36,0,0,68.944(86.181%)(5.244m),100.000(100.000%)(8.571m),27.489(27.489%)(0.802m),15.597(15.597%)(0.000m),10.017(12.521%)(0.000m),40.000(100.000%)(3.214m),10.780(26.949%)(0.084m),None,None
33,1,-5.0147,-2.9417,0.859,218,537,0.938,50,0.00,548,313.40,0,0,10.099(12.624%)(0.000m),16.257(16.257%)(0.000m),30.376(30.376%)(1.112m),85.323(85.323%)(6.999m),46.351(57.938%)(2.823m),10.349(25.873%)(0.037m),33.822(84.554%)(2.552m),None,None
34,1,-3.9425,-2.9712,0.927,111,275,0.936,35,0.00,560,155.05,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),25.822(25.822%)(0.624m),15.397(15.397%)(0.000m),10.198(12.747%)(0.000m),40.000(100.000%)(3.214m),11.529(28.822%)(0.164m),None,None
35,1,-3.7071,-2.9922,0.878,93,227,0.934,30,0.00,570,125.55,0,0,10.783(13.479%)(0.000m),18.166(18.166%)(0.000m),37.131(37.131%)(1.835m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.395(25.987%)(0.042m),40.000(100.000%)(3.214m),None,None
36,1,-0.2891,-2.9171,0.779,139,371,0.932,40,0.00,584,222.55,0,0,10.073(12.591%)(0.000m),16.502(16.502%)(0.000m),31.880(31.880%)(1.273m),100.000(100.000%)(8.571m),64.408(80.510%)(4.758m),10.073(25.182%)(0.008m),40.000(100.000%)(3.214m),None,None
37,1,-2.6709,-2.9104,0.705,153,366,0.930,40,0.00,600,218.93,0,0,66.167(82.709%)(4.946m),77.409(77.409%)(6.151m),23.910(23.910%)(0.419m),14.732(14.732%)(0.000m),9.971(12.464%)(0.000m),40.000(100.000%)(3.214m),11.700(29.251%)(0.182m),None,None
38,1,-4.4437,-2.9508,0.737,96,234,0.929,30,0.00,610,130.59,0,0,10.805(13.506%)(0.000m),17.702(17.702%)(0.000m),34.197(34.197%)(1.521m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.805(27.012%)(0.086m),40.000(100.000%)(3.214m),None,None
39,1,-2.4894,-2.9390,0.579,107,267,0.927,30,0.00,621,172.64,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),50.759(50.759%)(3.296m),20.856(20.856%)(0.092m),11.506(14.383%)(0.000m),40.000(100.000%)(3.214m),10.178(25.444%)(0.019m),None,None
40,1,-2.3090,-2.9232,0.627,129,318,0.925,35,0.00,634,211.53,0,0,10.554(13.192%)(0.000m),17.448(17.448%)(0.000m),34.316(34.316%)(1.534m),100.000(100.000%)(8.571m),70.667(88.334%)(5.429m),10.426(26.064%)(0.046m),40.000(100.000%)(3.214m),None,None
41,1,-5.3618,-2.9827,0.547,111,268,0.923,30,0.00,646,154.23,0,0,78.639(98.299%)(6.283m),94.478(94.478%)(7.980m),24.076(24.076%)(0.437m),14.356(14.356%)(0.000m),9.508(11.885%)(0.000m),40.000(100.000%)(3.214m),10.749(26.873%)(0.080m),None,None
42,1,-2.4731,-2.9705,0.553,107,267,0.921,30,0.00,657,160.89,0,0,10.261(12.826%)(0.000m),15.851(15.851%)(0.000m),27.572(27.572%)(0.811m),100.000(100.000%)(8.571m),67.642(84.553%)(5.105m),11.179(27.948%)(0.126m),40.000(100.000%)(3.214m),None,None
43,1,-2.7147,-2.9646,0.556,116,281,0.919,35,0.00,669,162.64,0,0,9.710(12.137%)(0.000m),14.053(14.053%)(0.000m),22.142(22.142%)(0.230m),62.165(62.165%)(4.518m),76.230(95.288%)(6.025m),11.830(29.574%)(0.196m),40.000(100.000%)(3.214m),None,None
44,1,-3.0588,-2.9667,0.454,393,980,0.918,65,0.00,709,594.70,0,0,12.524(15.655%)(0.000m),25.893(25.893%)(0.631m),73.813(73.813%)(5.766m),76.000(76.000%)(6.000m),43.241(54.051%)(2.490m),9.771(24.428%)(0.000m),31.389(78.472%)(2.292m),2254.834,2959.540
45,1,-5.1627,-3.0155,0.322,526,1303,0.916,70,0.00,762,741.84,0,0,11.140(13.925%)(0.000m),18.950(18.950%)(0.000m),39.549(39.549%)(2.095m),42.290(42.290%)(2.388m),20.175(25.219%)(0.019m),10.608(26.520%)(0.065m),14.254(35.634%)(0.456m),1873.989,2298.871
46,1,-4.6076,-3.0502,0.320,216,535,0.914,50,0.00,784,335.60,0,0,9.670(12.088%)(0.000m),13.995(13.995%)(0.000m),22.052(22.052%)(0.220m),61.911(61.911%)(4.490m),46.751(58.439%)(2.866m),11.781(29.453%)(0.191m),33.956(84.889%)(2.567m),None,None
47,1,-4.5021,-3.0810,0.278,67,160,0.912,25,0.00,791,90.61,0,0,9.675(12.094%)(0.000m),13.909(13.909%)(0.000m),21.715(21.715%)(0.184m),58.581(58.581%)(4.134m),77.067(96.334%)(6.114m),11.937(29.843%)(0.208m),40.000(100.000%)(3.214m),None,None
48,1,-1.1084,-3.0399,0.288,178,445,0.910,45,0.00,809,290.87,0,0,10.970(13.713%)(0.000m),19.448(19.448%)(0.000m),44.682(44.682%)(2.644m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),9.946(24.866%)(0.000m),40.000(100.000%)(3.214m),None,None
49,1,-4.3229,-3.0661,0.264,63,152,0.908,20,0.00,816,98.45,0,0,78.639(98.299%)(6.283m),27.818(27.818%)(0.838m),15.121(15.121%)(0.000m),10.892(10.892%)(0.000m),8.331(10.414%)(0.000m),40.000(100.000%)(3.214m),12.692(31.730%)(0.288m),None,None
50,1,-2.9069,-3.0629,0.282,253,638,0.907,55,0.00,842,388.31,0,0,56.379(70.474%)(3.898m),100.000(100.000%)(8.571m),57.319(57.319%)(3.998m),22.451(22.451%)(0.263m),11.953(14.942%)(0.000m),40.000(100.000%)(3.214m),10.187(25.467%)(0.020m),None,None
51,1,-3.1439,-3.0432,0.283,91,222,0.905,30,0.00,852,135.91,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),33.487(33.487%)(1.445m),17.632(17.632%)(0.000m),10.859(13.573%)(0.000m),40.000(100.000%)(3.214m),10.992(27.480%)(0.106m),None,None
52,1,-3.6136,-3.0592,0.287,161,411,0.903,40,0.00,869,239.04,0,0,11.288(14.110%)(0.000m),20.461(20.461%)(0.049m),49.797(49.797%)(3.193m),100.000(100.000%)(8.571m),55.521(69.402%)(3.806m),9.985(24.962%)(0.000m),40.000(100.000%)(3.214m),None,None
53,1,-3.1354,-3.0639,0.271,171,417,0.901,40,0.00,887,249.34,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),35.018(35.018%)(1.609m),17.806(17.806%)(0.000m),10.770(13.462%)(0.000m),40.000(100.000%)(3.214m),10.639(26.598%)(0.068m),None,None
54,1,-2.5317,-3.0498,0.295,161,391,0.899,40,0.00,904,242.68,0,0,12.627(15.783%)(0.000m),26.478(26.478%)(0.694m),95.389(95.389%)(8.077m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),9.726(24.314%)(0.000m),40.000(100.000%)(3.214m),None,None
55,1,-1.3162,-3.0300,0.308,110,284,0.898,35,0.00,915,160.59,0,0,9.916(12.395%)(0.000m),14.972(14.972%)(0.000m),25.108(25.108%)(0.547m),98.529(98.529%)(8.414m),76.230(95.288%)(6.025m),11.210(28.025%)(0.130m),40.000(100.000%)(3.214m),None,None
56,1,-1.8736,-3.0447,0.284,343,878,0.896,60,0.00,950,530.20,0,0,44.666(55.832%)(2.643m),50.972(50.972%)(3.318m),20.944(20.944%)(0.101m),13.770(13.770%)(0.000m),9.766(12.208%)(0.000m),32.592(81.481%)(2.421m),12.518(31.294%)(0.270m),1222.038,1941.434
57,1,-1.6910,-3.0229,0.301,152,374,0.894,40,0.00,966,263.07,0,0,10.331(12.914%)(0.000m),16.926(16.926%)(0.000m),32.698(32.698%)(1.361m),100.000(100.000%)(8.571m),64.733(80.917%)(4.793m),10.331(25.829%)(0.036m),40.000(100.000%)(3.214m),None,None
58,1,-2.7813,-3.0015,0.292,119,303,0.892,35,0.00,978,170.98,0,0,10.935(13.669%)(0.000m),17.915(17.915%)(0.000m),34.608(34.608%)(1.565m),100.000(100.000%)(8.571m),67.684(84.605%)(5.109m),10.935(27.337%)(0.100m),40.000(100.000%)(3.214m),None,None
59,1,-1.9636,-2.9906,0.293,94,254,0.890,30,0.00,988,134.69,0,0,77.786(97.233%)(6.191m),66.270(66.270%)(4.958m),21.559(21.559%)(0.167m),13.420(13.420%)(0.000m),9.147(11.434%)(0.000m),40.000(100.000%)(3.214m),10.868(27.169%)(0.093m),None,None
60,1,-4.8459,-3.0473,0.297,86,209,0.889,25,0.00,997,136.28,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),28.396(28.396%)(0.900m),15.667(15.667%)(0.000m),9.899(12.374%)(0.000m),40.000(100.000%)(3.214m),10.396(25.989%)(0.042m),None,None
61,1,-2.1833,-2.9227,0.279,189,459,0.887,45,0.00,1016,306.31,0,0,12.440(15.550%)(0.000m),25.336(25.336%)(0.572m),67.338(67.338%)(5.072m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),9.830(24.576%)(0.000m),40.000(100.000%)(3.214m),None,None
62,1,-0.5480,-2.8808,0.283,205,591,0.885,55,0.00,1037,311.71,0,0,51.000(63.750%)(3.321m),75.000(75.000%)(5.893m),50.330(50.330%)(3.250m),20.680(20.680%)(0.073m),11.409(14.261%)(0.000m),40.000(100.000%)(3.214m),10.092(25.230%)(0.010m),None,None
63,1,-0.8899,-2.8282,0.293,155,399,0.883,40,0.00,1053,257.27,0,0,10.578(13.223%)(0.000m),17.330(17.330%)(0.000m),33.480(33.480%)(1.444m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.578(26.445%)(0.062m),40.000(100.000%)(3.214m),None,None
64,1,-2.3199,-2.7888,0.277,125,320,0.882,35,0.00,1066,170.65,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),59.654(59.654%)(4.249m),23.175(23.175%)(0.340m),12.029(15.036%)(0.000m),40.000(100.000%)(3.214m),9.998(24.996%)(0.000m),None,None
65,1,2.9717,-2.6752,0.281,227,653,0.880,55,0.00,1089,353.17,0,0,54.945(68.681%)(3.744m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),62.519(78.149%)(4.556m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,562.117
66,1,0.1843,-2.5951,0.292,231,598,0.878,50,0.00,1113,383.47,0,0,63.175(78.968%)(4.626m),100.000(100.000%)(8.571m),54.177(54.177%)(3.662m),21.590(21.590%)(0.170m),11.774(14.718%)(0.000m),40.000(100.000%)(3.214m),10.287(25.717%)(0.031m),None,None
67,1,-3.6073,-2.6456,0.289,212,540,0.876,50,0.00,1135,302.18,0,0,78.214(97.767%)(6.237m),100.000(100.000%)(8.571m),50.397(50.397%)(3.257m),20.707(20.707%)(0.076m),11.424(14.280%)(0.000m),40.000(100.000%)(3.214m),10.105(25.263%)(0.011m),None,None
68,1,-7.2363,-2.6833,0.294,372,918,0.874,60,0.00,1173,585.14,0,0,11.314(14.143%)(0.000m),20.058(20.058%)(0.006m),46.081(46.081%)(2.794m),84.071(84.071%)(6.865m),40.664(50.831%)(2.214m),10.258(25.645%)(0.028m),29.386(73.465%)(2.077m),2621.861,4167.254
69,1,-0.7862,-2.6259,0.321,203,515,0.873,50,0.00,1194,369.68,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),100.000(100.000%)(8.571m),26.102(26.102%)(0.654m),12.625(15.782%)(0.000m),40.000(100.000%)(3.214m),9.850(24.626%)(0.000m),None,None
70,1,4.4578,-2.5110,0.301,330,851,0.871,60,0.00,1227,706.41,0,0,11.290(14.113%)(0.000m),20.464(20.464%)(0.050m),49.806(49.806%)(3.193m),63.000(63.000%)(4.607m),55.000(68.750%)(3.750m),9.987(24.967%)(0.000m),40.000(100.000%)(3.214m),1691.538,2391.561
71,1,-1.5274,-2.4439,0.313,188,508,0.869,50,0.00,1246,423.62,0,0,9.920(12.400%)(0.000m),14.977(14.977%)(0.000m),25.117(25.117%)(0.548m),98.567(98.567%)(8.418m),51.757(64.696%)(3.403m),11.214(28.036%)(0.130m),37.626(94.064%)(2.960m),None,None
72,1,0.6339,-2.3560,0.291,331,903,0.867,65,0.00,1280,790.17,0,0,11.610(14.512%)(0.000m),21.044(21.044%)(0.112m),51.216(51.216%)(3.345m),50.000(50.000%)(3.214m),31.000(38.750%)(1.179m),10.269(25.674%)(0.029m),40.000(100.000%)(3.214m),433.499,819.620
73,1,-2.2282,-2.3375,0.297,137,337,0.866,35,0.00,1294,306.16,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),32.306(32.306%)(1.318m),16.723(16.723%)(0.000m),10.207(12.759%)(0.000m),40.000(100.000%)(3.214m),10.207(25.518%)(0.022m),None,None
74,1,0.9794,-2.3235,0.294,217,563,0.864,50,0.00,1316,483.43,0,0,71.794(89.743%)(5.549m),100.000(100.000%)(8.571m),51.605(51.605%)(3.386m),21.204(21.204%)(0.129m),11.698(14.622%)(0.000m),40.000(100.000%)(3.214m),10.347(25.868%)(0.037m),None,None
75,1,-0.1090,-2.3666,0.295,133,330,0.862,35,0.00,1330,306.57,0,0,65.795(82.243%)(4.907m),100.000(100.000%)(8.571m),28.345(28.345%)(0.894m),16.295(16.295%)(0.000m),10.548(13.185%)(0.000m),40.000(100.000%)(3.214m),11.492(28.731%)(0.160m),None,None
76,1,-1.7175,-2.3238,0.312,103,259,0.861,30,0.00,1341,254.86,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),27.540(27.540%)(0.808m),15.833(15.833%)(0.000m),10.249(12.811%)(0.000m),40.000(100.000%)(3.214m),11.166(27.915%)(0.125m),None,None
77,1,-3.3679,-2.3724,0.325,242,697,0.859,60,0.00,1366,544.81,0,0,34.871(43.588%)(1.593m),65.000(65.000%)(4.821m),32.237(32.237%)(1.311m),17.252(17.252%)(0.000m),10.718(13.397%)(0.000m),25.012(62.530%)(1.608m),10.983(27.458%)(0.105m),869.663,961.823
78,1,-6.6768,-2.3741,0.300,461,1162,0.857,70,0.00,1413,1000.69,0,0,59.613(74.517%)(4.244m),28.000(28.000%)(0.857m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),19.909(24.886%)(0.000m),40.000(100.000%)(3.214m),14.092(35.229%)(0.438m),0.000,256.200
79,1,-0.6762,-2.3608,0.282,144,355,0.855,40,0.00,1428,324.55,0,0,11.881(14.851%)(0.000m),22.597(22.597%)(0.278m),59.008(59.008%)(4.179m),100.000(100.000%)(8.571m),67.698(84.623%)(5.111m),10.000(24.999%)(0.000m),40.000(100.000%)(3.214m),None,None
80,1,-4.3827,-2.3738,0.301,89,219,0.854,30,0.00,1437,193.29,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),48.343(48.343%)(3.037m),20.463(20.463%)(0.050m),11.417(14.271%)(0.000m),40.000(100.000%)(3.214m),10.225(25.561%)(0.024m),None,None
81,1,-8.5270,-2.4524,0.282,569,1398,0.852,75,0.00,1494,1238.76,0,0,29.000(36.250%)(0.964m),22.000(22.000%)(0.214m),54.000(54.000%)(3.643m),39.055(39.055%)(2.042m),19.113(23.891%)(0.000m),26.369(65.922%)(1.754m),13.518(33.796%)(0.377m),None,None
82,1,-3.6777,-2.5843,0.295,116,291,0.850,35,0.00,1506,252.17,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),33.847(33.847%)(1.484m),17.520(17.520%)(0.000m),10.694(13.368%)(0.000m),40.000(100.000%)(3.214m),10.694(26.736%)(0.074m),None,None
83,1,-2.8547,-2.5411,0.306,87,220,0.849,30,0.00,1515,194.37,0,0,10.403(13.004%)(0.000m),17.043(17.043%)(0.000m),32.925(32.925%)(1.385m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.403(26.007%)(0.043m),40.000(100.000%)(3.214m),None,None
84,1,-4.1367,-2.5450,0.275,403,1033,0.847,65,0.00,1556,685.09,0,0,31.109(38.886%)(1.190m),64.384(64.384%)(4.755m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),70.616(88.270%)(5.423m),22.236(55.591%)(1.311m),40.000(100.000%)(3.214m),0.000,409.608
85,1,-3.4397,-2.5397,0.269,139,340,0.845,35,0.00,1570,225.93,0,0,9.755(12.193%)(0.000m),13.842(13.842%)(0.000m),21.231(21.231%)(0.132m),53.344(53.344%)(3.573m),77.067(96.334%)(6.114m),12.344(30.860%)(0.251m),40.000(100.000%)(3.214m),None,None
86,1,-1.6678,-2.5672,0.268,143,347,0.844,35,0.00,1585,196.74,0,0,77.786(97.233%)(6.191m),97.112(97.112%)(8.262m),24.747(24.747%)(0.509m),14.756(14.756%)(0.000m),9.773(12.216%)(0.000m),40.000(100.000%)(3.214m),11.049(27.622%)(0.112m),None,None
87,1,2.3653,-2.4665,0.281,283,708,0.842,55,0.00,1614,470.13,0,0,10.458(13.073%)(0.000m),16.156(16.156%)(0.000m),28.103(28.103%)(0.868m),100.000(100.000%)(8.571m),54.936(68.670%)(3.743m),11.394(28.485%)(0.149m),40.000(100.000%)(3.214m),None,None
88,1,-8.8047,-2.5537,0.295,445,1077,0.840,65,0.00,1659,659.93,0,0,76.000(95.000%)(6.000m),77.000(77.000%)(6.107m),34.592(34.592%)(1.563m),17.906(17.906%)(0.000m),10.930(13.662%)(0.000m),40.000(100.000%)(3.214m),10.930(27.325%)(0.100m),2180.424,2731.309
89,1,-2.0054,-2.5440,0.270,121,302,0.838,35,0.00,1672,266.93,0,0,10.065(12.581%)(0.000m),15.085(15.085%)(0.000m),25.014(25.014%)(0.537m),91.396(91.396%)(7.650m),76.230(95.288%)(6.025m),11.520(28.800%)(0.163m),40.000(100.000%)(3.214m),None,None
