episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
11,1,-3.7600,-2.9816,0.119,131,317,0.980,35,0.00,213,213.30,0,0,10.053(12.567%)(0.000m),15.294(15.294%)(0.000m),25.950(25.950%)(0.638m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),11.226(28.065%)(0.131m),40.000(100.000%)(3.214m),None,None
12,1,-3.9176,-3.0596,0.098,86,209,0.978,25,0.00,222,128.28,0,0,11.229(14.036%)(0.000m),19.101(19.101%)(0.000m),39.864(39.864%)(2.128m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.693(26.731%)(0.074m),40.000(100.000%)(3.214m),None,None
13,1,-1.7034,-2.9553,0.092,103,260,0.976,30,0.00,233,154.99,0,0,69.057(86.321%)(5.256m),42.044(42.044%)(2.362m),18.786(18.786%)(0.000m),12.650(12.650%)(0.000m),9.140(11.425%)(0.000m),40.000(100.000%)(3.214m),12.177(30.443%)(0.233m),None,None
14,1,-4.0134,-3.0309,0.104,91,224,0.974,30,0.00,243,132.11,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),70.000(70.000%)(5.357m),26.161(26.161%)(0.660m),12.654(15.817%)(0.000m),40.000(100.000%)(3.214m),9.872(24.681%)(0.000m),None,None
15,1,-2.9634,-3.0264,0.079,240,600,0.972,50,0.00,267,391.02,0,0,45.065(56.331%)(2.686m),82.954(82.954%)(6.745m),51.274(51.274%)(3.351m),21.068(21.068%)(0.114m),11.623(14.529%)(0.000m),32.891(82.228%)(2.453m),10.281(25.702%)(0.030m),None,None
16,1,-1.5502,-2.9341,0.078,183,443,0.970,45,0.00,286,302.10,0,0,11.559(14.448%)(0.000m),21.710(21.710%)(0.183m),56.793(56.793%)(3.942m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),9.851(24.626%)(0.000m),40.000(100.000%)(3.214m),None,None
17,1,-0.8186,-2.8097,0.085,348,983,0.968,70,0.00,321,492.27,0,0,18.511(23.138%)(0.000m),39.459(39.459%)(2.085m),100.000(100.000%)(8.571m),77.000(77.000%)(6.107m),38.000(47.500%)(1.929m),12.996(32.490%)(0.321m),11.000(27.500%)(0.107m),1271.134,1359.087
18,1,-3.1375,-2.8279,0.106,78,188,0.967,25,0.00,329,92.09,0,0,9.839(12.299%)(0.000m),14.052(14.052%)(0.000m),21.742(21.742%)(0.187m),56.529(56.529%)(3.914m),77.067(96.334%)(6.114m),12.293(30.733%)(0.246m),40.000(100.000%)(3.214m),None,None
19,1,-1.2403,-2.7443,0.113,149,366,0.965,40,0.00,344,186.01,0,0,12.289(15.362%)(0.000m),25.029(25.029%)(0.539m),66.827(66.827%)(5.017m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),9.711(24.279%)(0.000m),40.000(100.000%)(3.214m),None,None
20,1,-1.0763,-2.6609,0.105,128,323,0.963,35,0.00,357,182.53,0,0,11.153(13.941%)(0.000m),19.772(19.772%)(0.000m),45.424(45.424%)(2.724m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.112(25.279%)(0.012m),40.000(100.000%)(3.214m),None,None
21,1,-0.8948,-2.5768,0.126,176,441,0.961,45,0.00,375,264.10,0,0,9.316(11.645%)(0.000m),13.668(13.668%)(0.000m),21.958(21.958%)(0.210m),67.494(67.494%)(5.089m),57.210(71.512%)(3.987m),11.069(27.671%)(0.114m),40.000(100.000%)(3.214m),None,None
22,1,-4.5383,-2.6660,0.090,230,555,0.959,50,0.00,398,317.63,0,0,48.016(60.021%)(3.002m),97.882(97.882%)(8.345m),65.361(65.361%)(4.860m),26.121(26.121%)(0.656m),12.644(15.805%)(0.000m),34.939(87.348%)(2.672m),9.865(24.662%)(0.000m),None,None
23,1,0.9143,-2.5103,0.104,128,356,0.957,40,0.00,411,214.42,0,0,10.083(12.604%)(0.000m),15.456(15.456%)(0.000m),26.547(26.547%)(0.701m),100.000(100.000%)(8.571m),67.584(84.480%)(5.098m),11.121(27.803%)(0.120m),40.000(100.000%)(3.214m),None,None
24,1,-1.6013,-2.4724,0.089,117,306,0.955,35,0.00,423,144.47,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),32.923(32.923%)(1.385m),17.042(17.042%)(0.000m),10.402(13.003%)(0.000m),40.000(100.000%)(3.214m),10.402(26.006%)(0.043m),None,None
25,1,1.2244,-2.3246,0.097,157,401,0.953,40,0.00,439,277.25,0,0,9.955(12.444%)(0.000m),14.708(14.708%)(0.000m),23.871(23.871%)(0.415m),77.285(77.285%)(6.138m),67.496(84.370%)(5.089m),11.681(29.204%)(0.180m),40.000(100.000%)(3.214m),None,None
26,1,-3.6076,-2.3739,0.101,402,1030,0.951,65,0.00,480,606.57,0,0,45.936(57.420%)(2.779m),94.969(94.969%)(8.032m),28.000(28.000%)(0.857m),22.000(22.000%)(0.214m),24.000(30.000%)(0.429m),33.283(83.207%)(2.495m),40.000(100.000%)(3.214m),0.000,1341.113
27,1,-4.4086,-2.4493,0.079,215,520,0.949,45,0.00,502,298.77,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),32.442(32.442%)(1.333m),16.793(16.793%)(0.000m),10.250(12.813%)(0.000m),40.000(100.000%)(3.214m),10.250(25.626%)(0.027m),None,None
28,1,-3.3542,-2.4816,0.069,114,278,0.947,35,0.00,514,189.06,0,0,9.917(12.396%)(0.000m),15.441(15.441%)(0.000m),27.214(27.214%)(0.773m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.672(26.680%)(0.072m),40.000(100.000%)(3.214m),None,None
29,1,-1.6015,-2.4513,0.075,99,257,0.945,30,0.00,524,115.71,0,0,11.625(14.531%)(0.000m),20.835(20.835%)(0.090m),49.221(49.221%)(3.131m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.410(26.026%)(0.044m),40.000(100.000%)(3.214m),None,None
30,1,-1.6575,-2.4248,0.079,370,1057,0.944,70,0.00,561,516.90,0,0,11.293(14.116%)(0.000m),20.469(20.469%)(0.050m),49.817(49.817%)(3.195m),29.000(29.000%)(0.964m),22.000(27.500%)(0.214m),9.676(24.189%)(0.000m),24.000(60.000%)(1.500m),47.233,973.729
31,1,-3.1281,-2.4475,0.085,214,536,0.942,50,0.00,583,276.92,0,0,13.113(16.391%)(0.000m),27.982(27.982%)(0.855m),100.000(100.000%)(8.571m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),9.715(24.289%)(0.000m),40.000(100.000%)(3.214m),None,None
32,1,0.3939,-2.3587,0.072,342,858,0.940,60,0.00,618,562.42,0,0,10.501(13.126%)(0.000m),16.903(16.903%)(0.000m),31.583(31.583%)(1.241m),86.000(86.000%)(7.071m),64.231(80.288%)(4.739m),10.761(26.901%)(0.081m),40.000(100.000%)(3.214m),None,None
33,1,-1.8344,-2.3428,0.062,139,339,0.938,35,0.00,632,159.12,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),51.223(51.223%)(3.345m),21.047(21.047%)(0.112m),11.611(14.514%)(0.000m),40.000(100.000%)(3.214m),10.271(25.677%)(0.029m),None,None
34,1,-3.4083,-2.3741,0.074,266,659,0.936,55,0.00,659,333.26,0,0,11.304(14.131%)(0.000m),20.491(20.491%)(0.053m),49.869(49.869%)(3.200m),100.000(100.000%)(8.571m),58.121(72.652%)(4.084m),9.999(24.998%)(0.000m),40.000(100.000%)(3.214m),None,None
35,1,-2.5039,-2.3778,0.069,118,288,0.934,35,0.00,671,143.21,0,0,11.205(14.007%)(0.000m),19.865(19.865%)(0.000m),45.638(45.638%)(2.747m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.159(25.398%)(0.017m),40.000(100.000%)(3.214m),None,None
36,1,-2.7027,-2.3869,0.102,104,260,0.932,30,0.00,682,157.52,0,0,10.091(12.614%)(0.000m),14.805(14.805%)(0.000m),23.785(23.785%)(0.406m),73.111(73.111%)(5.690m),77.067(96.334%)(6.114m),11.990(29.974%)(0.213m),40.000(100.000%)(3.214m),None,None
37,1,-4.2552,-2.4374,0.067,425,1046,0.930,65,0.00,725,755.16,0,0,44.388(55.485%)(2.613m),71.000(71.000%)(5.464m),51.346(51.346%)(3.358m),21.097(21.097%)(0.118m),11.639(14.549%)(0.000m),32.222(80.555%)(2.381m),10.295(25.739%)(0.032m),2355.136,3800.424
38,1,-2.3071,-2.4339,0.077,125,310,0.929,35,0.00,738,199.27,0,0,11.253(14.067%)(0.000m),20.398(20.398%)(0.043m),49.644(49.644%)(3.176m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),9.954(24.886%)(0.000m),40.000(100.000%)(3.214m),None,None
39,1,-2.5061,-2.4358,0.073,213,560,0.927,50,0.00,760,328.08,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),77.455(77.455%)(6.156m),23.924(23.924%)(0.420m),12.088(15.110%)(0.000m),40.000(100.000%)(3.214m),9.797(24.494%)(0.000m),None,None
40,1,-4.1554,-2.4788,0.094,71,171,0.925,25,0.00,768,107.76,0,0,9.492(11.864%)(0.000m),13.468(13.468%)(0.000m),20.658(20.658%)(0.071m),51.906(51.906%)(3.418m),77.067(96.334%)(6.114m),12.011(30.028%)(0.215m),40.000(100.000%)(3.214m),None,None
41,1,-1.2453,-2.4487,0.067,309,792,0.923,60,0.00,799,503.97,0,0,10.146(12.682%)(0.000m),16.622(16.622%)(0.000m),32.111(32.111%)(1.298m),75.000(75.000%)(5.893m),44.477(55.597%)(2.623m),10.146(25.365%)(0.016m),32.198(80.495%)(2.378m),1831.334,2432.024
42,1,0.3585,-2.3819,0.064,448,1105,0.921,65,0.00,844,641.27,0,0,32.755(40.943%)(1.367m),35.123(35.123%)(1.620m),17.527(17.527%)(0.000m),12.232(12.232%)(0.000m),9.102(11.377%)(0.000m),23.571(58.929%)(1.454m),12.952(32.379%)(0.316m),1420.479,1642.076
43,1,-1.1479,-2.3532,0.066,298,808,0.919,60,0.00,874,431.46,0,0,30.131(37.664%)(1.086m),62.441(62.441%)(4.547m),100.000(100.000%)(8.571m),20.000(20.000%)(0.000m),27.000(33.750%)(0.750m),21.470(53.676%)(1.229m),40.000(100.000%)(3.214m),0.000,44.304
44,1,-3.0362,-2.3687,0.059,91,221,0.918,30,0.00,884,142.27,0,0,10.342(12.928%)(0.000m),15.615(15.615%)(0.000m),26.187(26.187%)(0.663m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),11.692(29.230%)(0.181m),40.000(100.000%)(3.214m),None,None
45,1,-4.6516,-2.4194,0.060,363,912,0.916,65,0.00,921,505.10,0,0,11.540(14.425%)(0.000m),21.676(21.676%)(0.180m),55.847(55.847%)(3.841m),55.741(55.741%)(3.829m),26.929(33.661%)(0.742m),9.835(24.588%)(0.000m),19.230(48.076%)(0.989m),1891.560,3009.717
46,1,-2.2298,-2.4153,0.061,199,521,0.914,50,0.00,941,338.84,0,0,10.349(12.936%)(0.000m),15.743(15.743%)(0.000m),26.712(26.712%)(0.719m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),11.556(28.890%)(0.167m),40.000(100.000%)(3.214m),None,None
47,1,-5.5208,-2.4814,0.062,233,586,0.912,50,0.00,965,356.71,0,0,9.787(12.234%)(0.000m),14.070(14.070%)(0.000m),21.966(21.966%)(0.211m),33.498(33.498%)(1.446m),15.853(19.817%)(0.000m),12.075(30.187%)(0.222m),11.138(27.844%)(0.122m),None,None
48,1,-2.1787,-2.4751,0.060,130,324,0.910,35,0.00,978,162.54,0,0,10.262(12.828%)(0.000m),15.495(15.495%)(0.000m),25.985(25.985%)(0.641m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),11.602(29.004%)(0.172m),40.000(100.000%)(3.214m),None,None
49,1,-2.3598,-2.4727,0.063,377,985,0.908,65,0.00,1016,562.66,0,0,10.496(13.120%)(0.000m),17.683(17.683%)(0.000m),36.143(36.143%)(1.730m),32.000(32.000%)(1.286m),15.542(19.427%)(0.000m),10.118(25.295%)(0.013m),10.897(27.242%)(0.096m),568.774,1194.539
50,1,-0.1423,-2.4261,0.056,144,356,0.907,40,0.00,1031,217.30,0,0,68.939(86.174%)(5.243m),48.865(48.865%)(3.093m),20.078(20.078%)(0.008m),13.201(13.201%)(0.000m),9.363(11.703%)(0.000m),40.000(100.000%)(3.214m),12.000(30.000%)(0.214m),None,None
51,1,-5.4862,-2.5376,0.060,228,568,0.905,50,0.00,1054,321.95,0,0,24.227(30.284%)(0.453m),48.325(48.325%)(3.035m),25.236(25.236%)(0.561m),15.048(15.048%)(0.000m),9.966(12.458%)(0.000m),17.206(43.016%)(0.772m),11.267(28.168%)(0.136m),None,None
52,1,0.2272,-2.4692,0.071,286,716,0.903,55,0.00,1083,400.03,0,0,78.639(98.299%)(6.283m),96.000(96.000%)(8.143m),63.874(63.874%)(4.701m),23.680(23.680%)(0.394m),12.129(15.161%)(0.000m),40.000(100.000%)(3.214m),9.956(24.889%)(0.000m),None,None
53,1,-2.8980,-2.4767,0.053,105,254,0.901,30,0.00,1094,153.94,0,0,77.786(97.233%)(6.191m),63.984(63.984%)(4.713m),21.824(21.824%)(0.195m),13.719(13.719%)(0.000m),9.415(11.769%)(0.000m),40.000(100.000%)(3.214m),11.328(28.319%)(0.142m),None,None
54,1,-3.6501,-2.5733,0.045,153,372,0.899,40,0.00,1110,211.38,0,0,9.777(12.222%)(0.000m),13.532(13.532%)(0.000m),20.095(20.095%)(0.010m),44.975(44.975%)(2.676m),55.334(69.167%)(3.786m),13.026(32.565%)(0.324m),40.000(100.000%)(3.214m),None,None
55,1,-0.7439,-2.5408,0.062,107,288,0.898,35,0.00,1121,162.52,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),37.202(37.202%)(1.843m),18.201(18.201%)(0.000m),10.804(13.505%)(0.000m),40.000(100.000%)(3.214m),10.415(26.037%)(0.044m),None,None
56,1,-4.5592,-2.5796,0.063,225,552,0.896,50,0.00,1144,360.66,0,0,10.921(13.652%)(0.000m),18.764(18.764%)(0.000m),40.032(40.032%)(2.146m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.273(25.683%)(0.029m),40.000(100.000%)(3.214m),None,None
57,1,-2.6084,-2.5538,0.053,101,262,0.894,30,0.00,1155,172.50,0,0,10.786(13.482%)(0.000m),17.671(17.671%)(0.000m),34.137(34.137%)(1.515m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.786(26.965%)(0.084m),40.000(100.000%)(3.214m),None,None
58,1,-1.2179,-2.4684,0.056,95,263,0.892,35,0.00,1165,117.23,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),32.828(32.828%)(1.374m),16.993(16.993%)(0.000m),10.372(12.965%)(0.000m),40.000(100.000%)(3.214m),10.372(25.931%)(0.040m),None,None
59,1,-3.3181,-2.4339,0.055,194,478,0.890,45,0.00,1185,290.63,0,0,77.786(97.233%)(6.191m),39.156(39.156%)(2.052m),17.932(17.932%)(0.000m),12.166(12.166%)(0.000m),8.844(11.055%)(0.000m),40.000(100.000%)(3.214m),11.937(29.842%)(0.208m),None,None
60,1,-8.7283,-2.5050,0.053,499,1250,0.889,70,0.00,1235,699.92,0,0,8.606(10.758%)(0.000m),10.907(10.907%)(0.000m),14.642(14.642%)(0.000m),24.845(24.845%)(0.519m),31.017(38.771%)(1.180m),14.282(35.704%)(0.459m),22.264(55.661%)(1.314m),239.029,510.577
61,1,-1.5303,-2.4604,0.053,205,503,0.887,45,0.00,1256,320.74,0,0,53.542(66.928%)(3.594m),97.609(97.609%)(8.315m),28.584(28.584%)(0.920m),15.997(15.997%)(0.000m),10.191(12.739%)(0.000m),39.354(98.385%)(3.145m),10.834(27.086%)(0.089m),None,None
62,1,0.6427,-2.3692,0.057,241,683,0.885,60,0.00,1281,373.25,0,0,24.000(30.000%)(0.429m),30.000(30.000%)(1.071m),96.000(96.000%)(8.143m),93.678(93.678%)(7.894m),45.311(56.639%)(2.712m),40.000(100.000%)(3.214m),34.930(87.326%)(2.671m),71.555,686.136
63,1,0.0589,-2.3340,0.064,228,562,0.883,50,0.00,1304,371.20,0,0,10.468(13.086%)(0.000m),17.469(17.469%)(0.000m),35.008(35.008%)(1.608m),100.000(100.000%)(8.571m),64.527(80.659%)(4.771m),10.216(25.539%)(0.023m),40.000(100.000%)(3.214m),None,None
64,1,-1.4771,-2.2832,0.054,198,494,0.882,45,0.00,1324,322.75,0,0,10.896(13.621%)(0.000m),18.183(18.183%)(0.000m),36.439(36.439%)(1.761m),100.000(100.000%)(8.571m),64.664(80.830%)(4.785m),10.633(26.583%)(0.068m),40.000(100.000%)(3.214m),None,None
65,1,-3.2053,-2.2881,0.041,90,219,0.880,30,0.00,1333,114.06,0,0,78.639(98.299%)(6.283m),98.116(98.116%)(8.370m),25.003(25.003%)(0.536m),14.909(14.909%)(0.000m),9.874(12.343%)(0.000m),40.000(100.000%)(3.214m),11.163(27.908%)(0.125m),None,None
66,1,-3.9940,-2.3369,0.048,295,727,0.878,55,0.00,1363,454.96,0,0,9.706(12.132%)(0.000m),14.142(14.142%)(0.000m),22.497(22.497%)(0.268m),65.958(65.958%)(4.924m),71.567(89.459%)(5.525m),11.677(29.193%)(0.180m),40.000(100.000%)(3.214m),None,None
67,1,1.3132,-2.2943,0.049,165,459,0.876,45,0.00,1380,241.69,0,0,12.123(15.153%)(0.000m),23.355(23.355%)(0.360m),68.475(68.475%)(5.194m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.076(25.191%)(0.008m),40.000(100.000%)(3.214m),None,None
68,1,-3.2271,-2.2961,0.045,145,352,0.874,40,0.00,1395,246.18,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),39.751(39.751%)(2.116m),18.633(18.633%)(0.000m),10.845(13.556%)(0.000m),40.000(100.000%)(3.214m),10.201(25.503%)(0.022m),None,None
69,1,-3.3994,-2.3393,0.060,104,251,0.873,30,0.00,1406,150.72,0,0,10.751(13.438%)(0.000m),18.289(18.289%)(0.000m),38.168(38.168%)(1.947m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.238(25.594%)(0.025m),40.000(100.000%)(3.214m),None,None
70,1,-3.4574,-2.3869,0.056,224,543,0.871,50,0.00,1429,324.09,0,0,10.959(13.698%)(0.000m),17.954(17.954%)(0.000m),34.684(34.684%)(1.573m),100.000(100.000%)(8.571m),58.449(73.062%)(4.120m),10.959(27.397%)(0.103m),40.000(100.000%)(3.214m),None,None
71,1,-2.8925,-2.4269,0.050,128,308,0.869,35,0.00,1442,168.98,0,0,75.009(93.762%)(5.894m),51.868(51.868%)(3.414m),19.949(19.949%)(0.000m),12.893(12.893%)(0.000m),9.028(11.285%)(0.000m),40.000(100.000%)(3.214m),11.280(28.199%)(0.137m),None,None
72,1,-4.7839,-2.4318,0.048,306,754,0.867,55,0.00,1473,489.44,0,0,10.263(12.829%)(0.000m),16.243(16.243%)(0.000m),29.441(29.441%)(1.012m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.778(26.945%)(0.083m),40.000(100.000%)(3.214m),None,None
73,1,-7.0432,-2.5909,0.054,251,608,0.866,50,0.00,1499,375.79,0,0,9.741(12.176%)(0.000m),13.822(13.822%)(0.000m),21.202(21.202%)(0.129m),53.270(53.270%)(3.565m),34.703(43.378%)(1.575m),12.327(30.817%)(0.249m),25.035(62.588%)(1.611m),None,None
74,1,0.0061,-2.5588,0.048,316,920,0.864,70,0.00,1531,473.41,0,0,11.923(14.904%)(0.000m),22.677(22.677%)(0.287m),63.665(63.665%)(4.678m),38.000(38.000%)(1.929m),27.000(33.750%)(0.750m),10.035(25.088%)(0.004m),30.000(75.000%)(2.143m),333.411,696.572
75,1,-1.5717,-2.6147,0.059,125,318,0.862,35,0.00,1544,174.71,0,0,10.322(12.902%)(0.000m),16.202(16.202%)(0.000m),28.949(28.949%)(0.959m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.973(27.432%)(0.104m),40.000(100.000%)(3.214m),None,None
76,1,-1.7534,-2.5776,0.050,114,302,0.861,35,0.00,1556,148.73,0,0,9.360(11.700%)(0.000m),13.732(13.732%)(0.000m),22.061(22.061%)(0.221m),67.813(67.813%)(5.123m),64.546(80.683%)(4.773m),11.121(27.802%)(0.120m),40.000(100.000%)(3.214m),None,None
77,1,-5.7630,-2.6047,0.051,300,729,0.859,55,0.00,1586,426.78,0,0,12.465(15.582%)(0.000m),25.772(25.772%)(0.618m),74.077(74.077%)(5.794m),42.027(42.027%)(2.360m),20.154(25.192%)(0.016m),9.726(24.314%)(0.000m),14.267(35.669%)(0.457m),None,None
78,1,-2.8047,-2.5937,0.052,336,867,0.857,60,0.00,1620,502.73,0,0,11.781(14.727%)(0.000m),22.407(22.407%)(0.258m),62.908(62.908%)(4.597m),73.000(73.000%)(5.679m),54.000(67.500%)(3.643m),9.916(24.790%)(0.000m),40.000(100.000%)(3.214m),None,None
79,1,1.6165,-2.5293,0.048,170,427,0.855,45,0.00,1637,304.25,0,0,11.674(14.592%)(0.000m),21.160(21.160%)(0.124m),51.499(51.499%)(3.375m),100.000(100.000%)(8.571m),67.496(84.369%)(5.089m),10.326(25.815%)(0.035m),40.000(100.000%)(3.214m),None,None
80,1,1.9633,-2.4569,0.046,199,539,0.854,50,0.00,1657,306.17,0,0,66.078(82.597%)(4.937m),100.000(100.000%)(8.571m),98.850(98.850%)(8.448m),26.830(26.830%)(0.732m),12.778(15.972%)(0.000m),40.000(100.000%)(3.214m),9.842(24.606%)(0.000m),None,None
81,1,-2.9113,-2.4526,0.047,72,194,0.852,25,0.00,1665,105.37,0,0,11.000(13.750%)(0.000m),18.356(18.356%)(0.000m),36.786(36.786%)(1.799m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.735(26.836%)(0.079m),40.000(100.000%)(3.214m),None,None
82,1,-4.8920,-2.5583,0.051,233,570,0.850,50,0.00,1689,372.36,0,0,10.530(13.162%)(0.000m),17.739(17.739%)(0.000m),36.259(36.259%)(1.742m),90.718(90.718%)(7.577m),49.487(61.859%)(3.159m),10.151(25.377%)(0.016m),36.174(90.435%)(2.804m),None,None
83,1,3.8554,-2.4445,0.048,420,1093,0.849,70,0.00,1731,560.94,0,0,33.000(41.250%)(1.393m),58.000(58.000%)(4.071m),50.559(50.559%)(3.274m),20.774(20.774%)(0.083m),11.461(14.326%)(0.000m),40.000(100.000%)(3.214m),10.138(25.344%)(0.015m),1020.569,1272.735
84,1,-1.8084,-2.4125,0.066,139,334,0.847,35,0.00,1745,235.36,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),34.984(34.984%)(1.605m),17.788(17.788%)(0.000m),10.759(13.449%)(0.000m),40.000(100.000%)(3.214m),10.629(26.572%)(0.067m),None,None
85,1,0.3859,-2.3547,0.047,317,864,0.845,65,0.00,1777,481.67,0,0,12.000(15.000%)(0.000m),21.000(21.000%)(0.107m),98.445(98.445%)(8.405m),37.542(37.542%)(1.879m),17.647(22.058%)(0.000m),40.000(100.000%)(3.214m),12.394(30.984%)(0.256m),None,None
86,1,0.6468,-2.2877,0.051,227,554,0.844,50,0.00,1800,326.30,0,0,69.098(86.372%)(5.260m),100.000(100.000%)(8.571m),38.272(38.272%)(1.958m),18.724(18.724%)(0.000m),11.114(13.893%)(0.000m),40.000(100.000%)(3.214m),10.714(26.786%)(0.077m),None,None
87,1,0.2874,-2.1969,0.051,209,606,0.842,55,0.00,1821,279.08,0,0,9.900(12.376%)(0.000m),15.061(15.061%)(0.000m),25.555(25.555%)(0.595m),64.000(64.000%)(4.714m),48.000(60.000%)(3.000m),11.055(27.638%)(0.113m),37.560(93.899%)(2.953m),722.603,1012.179
88,1,0.9039,-2.1327,0.049,155,451,0.840,45,0.00,1837,218.87,0,0,12.574(15.718%)(0.000m),25.996(25.996%)(0.642m),100.000(100.000%)(8.571m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),9.810(24.526%)(0.000m),40.000(100.000%)(3.214m),None,None
89,1,-2.6149,-2.1348,0.047,268,698,0.838,55,0.00,1864,396.17,0,0,72.000(90.000%)(5.571m),53.640(53.640%)(3.604m),20.630(20.630%)(0.068m),13.334(13.334%)(0.000m),9.336(11.670%)(0.000m),40.000(100.000%)(3.214m),11.665(29.163%)(0.178m),1948.261,2896.252
