episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
279,1,9.7573,1.3893,0.259,479,1222,0.573,70,0.00,7971,818.01,0,0,11.394(14.243%)(0.000m),20.893(20.893%)(0.096m),52.496(52.496%)(3.482m),58.000(58.000%)(4.071m),42.000(52.500%)(2.357m),9.955(24.887%)(0.000m),40.000(100.000%)(3.214m),1651.725,2955.113
280,1,11.3970,1.3634,0.273,384,966,0.572,65,0.00,8010,703.87,0,0,56.000(70.000%)(3.857m),40.870(40.870%)(2.236m),18.717(18.717%)(0.000m),12.699(12.699%)(0.000m),9.231(11.539%)(0.000m),40.000(100.000%)(3.214m),12.460(31.149%)(0.264m),1526.331,2684.070
281,1,11.1535,1.6987,0.244,550,1480,0.571,80,0.00,8065,920.00,0,0,33.000(41.250%)(1.393m),20.000(20.000%)(0.000m),19.000(19.000%)(0.000m),20.000(20.000%)(0.000m),14.912(18.640%)(0.000m),29.000(72.500%)(2.036m),10.448(26.121%)(0.048m),0.000,1370.573
282,1,13.7214,2.0408,0.273,850,2265,0.570,90,0.00,8150,1473.84,0,0,17.933(22.416%)(0.000m),23.000(23.000%)(0.321m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),27.000(33.750%)(0.750m),12.611(31.527%)(0.280m),22.000(55.000%)(1.286m),0.000,1063.598
283,1,11.4334,2.2561,0.281,376,986,0.569,65,0.00,8188,656.71,0,0,43.000(53.750%)(2.464m),48.000(48.000%)(3.000m),54.000(54.000%)(3.643m),23.030(23.030%)(0.325m),12.109(15.136%)(0.000m),40.000(100.000%)(3.214m),10.192(25.479%)(0.021m),690.528,1953.913
284,1,7.1359,2.2689,0.238,416,1076,0.567,70,0.00,8230,779.46,0,0,11.243(14.054%)(0.000m),20.379(20.379%)(0.041m),46.000(46.000%)(2.786m),36.000(36.000%)(1.714m),29.000(36.250%)(0.964m),9.945(24.863%)(0.000m),40.000(100.000%)(3.214m),381.467,1020.733
285,1,-2.0600,2.3118,0.200,154,382,0.566,40,0.00,8246,303.12,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),86.274(86.274%)(7.101m),28.168(28.168%)(0.875m),13.140(16.425%)(0.000m),40.000(100.000%)(3.214m),9.735(24.338%)(0.000m),None,None
286,1,0.0410,2.3393,0.262,217,531,0.565,50,0.00,8268,438.43,0,0,11.793(14.741%)(0.000m),22.150(22.150%)(0.230m),59.754(59.754%)(4.259m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.050(25.125%)(0.005m),40.000(100.000%)(3.214m),None,None
287,1,-0.1267,2.3081,0.287,467,1201,0.564,70,0.00,8315,858.78,0,0,12.429(15.537%)(0.000m),25.697(25.697%)(0.610m),36.000(36.000%)(1.714m),23.000(23.000%)(0.321m),22.000(27.500%)(0.214m),9.697(24.244%)(0.000m),40.000(100.000%)(3.214m),29.830,1162.800
288,1,7.5513,2.4681,0.218,458,1151,0.563,70,0.00,8361,813.18,0,0,58.221(72.777%)(4.095m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),61.015(76.269%)(4.394m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,1926.715
