episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
18,1,-3.9016,-3.2091,0.184,275,733,0.967,40,0.00,299,771.26,0,0,26.000(32.500%)(0.643m),40.000(40.000%)(2.143m),51.000(51.000%)(3.321m),23.018(23.018%)(0.323m),11.948(14.935%)(0.000m),40.000(100.000%)(3.214m),9.931(24.827%)(0.000m),356.208,1233.866
19,1,-2.9749,-3.1968,0.153,123,307,0.965,20,0.00,312,359.70,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),57.831(57.831%)(4.053m),22.212(22.212%)(0.237m),11.826(14.782%)(0.000m),40.000(100.000%)(3.214m),10.078(25.196%)(0.008m),None,None
20,1,-2.9054,-3.1822,0.146,176,430,0.963,25,0.00,330,663.06,0,0,77.786(97.233%)(6.191m),91.000(91.000%)(7.607m),32.848(32.848%)(1.377m),17.003(17.003%)(0.000m),10.379(12.973%)(0.000m),40.000(100.000%)(3.214m),10.379(25.947%)(0.041m),None,None
21,1,-3.1084,-3.1787,0.164,222,552,0.961,30,0.00,353,747.76,0,0,10.326(12.907%)(0.000m),15.828(15.828%)(0.000m),27.186(27.186%)(0.770m),72.000(72.000%)(5.571m),68.000(85.000%)(5.143m),11.389(28.473%)(0.149m),40.000(100.000%)(3.214m),3221.086,4002.339
22,1,-4.1288,-3.2219,0.156,286,743,0.959,40,0.00,382,839.59,0,0,36.511(45.638%)(1.769m),53.000(53.000%)(3.536m),50.526(50.526%)(3.271m),20.760(20.760%)(0.081m),11.453(14.317%)(0.000m),26.348(65.870%)(1.752m),10.131(25.328%)(0.014m),876.079,1406.838
23,1,-4.7063,-3.2864,0.173,249,607,0.957,35,0.00,407,853.30,0,0,30.113(37.641%)(1.084m),23.893(23.893%)(0.417m),14.081(14.081%)(0.000m),10.488(10.488%)(0.000m),8.277(10.346%)(0.000m),21.582(53.956%)(1.241m),13.734(34.336%)(0.400m),2486.724,3210.492
24,1,-5.2842,-3.3696,0.186,276,702,0.955,35,0.00,435,858.24,0,0,40.663(50.829%)(2.214m),47.000(47.000%)(2.893m),34.068(34.068%)(1.507m),17.635(17.635%)(0.000m),10.764(13.455%)(0.000m),29.347(73.368%)(2.073m),10.764(26.910%)(0.082m),728.035,1729.059
25,1,-3.3068,-3.3671,0.192,94,229,0.953,15,0.00,445,295.07,0,0,8.807(11.009%)(0.000m),12.418(12.418%)(0.000m),18.887(18.887%)(0.000m),45.967(45.967%)(2.782m),67.642(84.553%)(5.105m),11.288(28.221%)(0.138m),40.000(100.000%)(3.214m),None,None
26,1,-4.2154,-3.3998,0.191,87,213,0.951,15,0.00,454,255.89,0,0,77.786(97.233%)(6.191m),99.131(99.131%)(8.478m),25.261(25.261%)(0.564m),15.063(15.063%)(0.000m),9.976(12.471%)(0.000m),40.000(100.000%)(3.214m),11.279(28.196%)(0.137m),None,None
27,1,-3.8720,-3.4173,0.181,368,910,0.949,45,0.00,491,1015.92,0,0,24.000(30.000%)(0.429m),20.000(20.000%)(0.000m),26.000(26.000%)(0.643m),48.691(48.691%)(3.074m),24.583(30.729%)(0.491m),40.000(100.000%)(3.214m),17.504(43.760%)(0.804m),0.000,900.365
28,1,-3.6937,-3.4271,0.186,101,247,0.947,20,0.00,502,278.54,0,0,9.730(12.162%)(0.000m),14.690(14.690%)(0.000m),24.636(24.636%)(0.497m),96.678(96.678%)(8.215m),76.230(95.288%)(6.025m),10.999(27.498%)(0.107m),40.000(100.000%)(3.214m),None,None
29,1,-2.6799,-3.4014,0.224,110,286,0.945,20,0.00,513,355.01,0,0,11.534(14.417%)(0.000m),20.906(20.906%)(0.097m),50.880(50.880%)(3.309m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.202(25.505%)(0.022m),40.000(100.000%)(3.214m),None,None
30,1,-2.2918,-3.3644,0.208,109,271,0.944,20,0.00,524,390.00,0,0,11.623(14.529%)(0.000m),21.313(21.313%)(0.141m),53.551(53.551%)(3.595m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.155(25.387%)(0.017m),40.000(100.000%)(3.214m),None,None
31,1,-2.1363,-3.3248,0.196,160,393,0.942,25,0.00,540,526.05,0,0,56.054(70.068%)(3.863m),49.929(49.929%)(3.207m),20.515(20.515%)(0.055m),13.488(13.488%)(0.000m),9.566(11.958%)(0.000m),40.000(100.000%)(3.214m),12.261(30.653%)(0.242m),None,None
32,1,-4.3378,-3.3564,0.215,71,171,0.940,15,0.00,548,215.53,0,0,8.907(11.134%)(0.000m),12.639(12.639%)(0.000m),19.386(19.386%)(0.000m),48.709(48.709%)(3.076m),77.067(96.334%)(6.114m),11.271(28.179%)(0.136m),40.000(100.000%)(3.214m),None,None
33,1,-4.3349,-3.3861,0.182,74,180,0.938,15,0.00,556,240.88,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),43.287(43.287%)(2.495m),19.824(19.824%)(0.000m),11.421(14.276%)(0.000m),40.000(100.000%)(3.214m),10.613(26.531%)(0.066m),None,None
34,1,-3.4007,-3.3865,0.164,61,161,0.936,15,0.00,563,214.98,0,0,10.294(12.867%)(0.000m),15.429(15.429%)(0.000m),25.583(25.583%)(0.598m),93.477(93.477%)(7.873m),77.067(96.334%)(6.114m),11.782(29.456%)(0.191m),40.000(100.000%)(3.214m),None,None
35,1,-4.5953,-3.4210,0.199,70,167,0.934,15,0.00,570,203.36,0,0,10.091(12.613%)(0.000m),15.236(15.236%)(0.000m),25.551(25.551%)(0.595m),99.264(99.264%)(8.493m),77.067(96.334%)(6.114m),11.408(28.519%)(0.151m),40.000(100.000%)(3.214m),None,None
36,1,2.8482,-3.2469,0.211,223,593,0.932,35,0.00,593,839.09,0,0,67.649(84.562%)(5.105m),20.000(20.000%)(0.000m),19.000(19.000%)(0.000m),20.000(20.000%)(0.000m),61.189(76.486%)(4.413m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,1747.290
37,1,-4.3966,-3.2780,0.237,145,358,0.930,25,0.00,608,476.81,0,0,78.639(98.299%)(6.283m),99.000(99.000%)(8.464m),39.873(39.873%)(2.129m),18.690(18.690%)(0.000m),10.878(13.598%)(0.000m),40.000(100.000%)(3.214m),10.233(25.582%)(0.025m),None,None
38,1,-3.4445,-3.2823,0.219,94,249,0.929,20,0.00,618,302.28,0,0,11.112(13.890%)(0.000m),18.903(18.903%)(0.000m),39.451(39.451%)(2.084m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.582(26.454%)(0.062m),40.000(100.000%)(3.214m),None,None
39,1,-1.3429,-3.2326,0.226,160,402,0.927,25,0.00,634,529.34,0,0,9.688(12.110%)(0.000m),14.628(14.628%)(0.000m),24.532(24.532%)(0.486m),88.000(88.000%)(7.286m),61.614(77.017%)(4.459m),10.953(27.382%)(0.102m),40.000(100.000%)(3.214m),2567.268,2952.558
40,1,-3.9600,-3.2508,0.216,95,233,0.925,15,0.00,644,278.29,0,0,78.639(98.299%)(6.283m),62.295(62.295%)(4.532m),21.248(21.248%)(0.134m),13.357(13.357%)(0.000m),9.167(11.459%)(0.000m),40.000(100.000%)(3.214m),11.029(27.571%)(0.110m),None,None
41,1,-0.3136,-3.1792,0.250,144,351,0.923,25,0.00,659,512.71,0,0,9.385(11.731%)(0.000m),12.911(12.911%)(0.000m),19.029(19.029%)(0.000m),41.550(41.550%)(2.309m),67.613(84.516%)(5.101m),12.667(31.667%)(0.286m),40.000(100.000%)(3.214m),None,None
42,1,-3.2305,-3.1804,0.231,122,296,0.921,20,0.00,672,383.74,0,0,11.740(14.675%)(0.000m),21.784(21.784%)(0.191m),55.711(55.711%)(3.826m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.130(25.326%)(0.014m),40.000(100.000%)(3.214m),None,None
43,1,-2.4211,-3.1627,0.226,300,760,0.919,40,0.00,702,961.96,0,0,25.000(31.250%)(0.536m),27.000(27.000%)(0.750m),100.000(100.000%)(8.571m),78.406(78.406%)(6.258m),37.924(47.405%)(1.920m),40.000(100.000%)(3.214m),27.353(68.382%)(1.859m),None,None
44,1,-3.3788,-3.1676,0.295,105,254,0.918,20,0.00,713,296.54,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),28.678(28.678%)(0.930m),16.050(16.050%)(0.000m),10.225(12.781%)(0.000m),40.000(100.000%)(3.214m),10.870(27.175%)(0.093m),None,None
45,1,-5.2775,-3.2145,0.272,351,872,0.916,40,0.00,749,1013.75,0,0,9.398(11.748%)(0.000m),14.190(14.190%)(0.000m),23.797(23.797%)(0.407m),38.000(38.000%)(1.929m),36.000(45.000%)(1.714m),10.625(26.562%)(0.067m),40.000(100.000%)(3.214m),726.520,2025.214
46,1,-3.6327,-3.2236,0.292,117,285,0.914,20,0.00,761,376.18,0,0,11.274(14.092%)(0.000m),20.435(20.435%)(0.047m),49.734(49.734%)(3.186m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),9.972(24.930%)(0.000m),40.000(100.000%)(3.214m),None,None
47,1,0.3071,-3.1485,0.245,350,879,0.912,45,0.00,796,1128.38,0,0,14.000(17.500%)(0.000m),26.000(26.000%)(0.643m),44.000(44.000%)(2.571m),76.693(76.693%)(6.074m),38.423(48.028%)(1.974m),40.000(100.000%)(3.214m),27.748(69.370%)(1.902m),860.613,2526.211
48,1,-2.6901,-3.1389,0.295,177,438,0.910,25,0.00,814,457.39,0,0,69.098(86.372%)(5.260m),100.000(100.000%)(8.571m),65.774(65.774%)(4.904m),24.412(24.412%)(0.473m),12.335(15.418%)(0.000m),40.000(100.000%)(3.214m),9.998(24.994%)(0.000m),None,None
49,1,-3.3502,-3.1433,0.260,114,277,0.908,20,0.00,826,423.25,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),69.926(69.926%)(5.349m),23.820(23.820%)(0.409m),12.201(15.251%)(0.000m),40.000(100.000%)(3.214m),10.015(25.037%)(0.002m),None,None
50,1,-2.9773,-3.1399,0.291,148,361,0.907,25,0.00,841,399.71,0,0,63.178(78.972%)(4.626m),100.000(100.000%)(8.571m),33.140(33.140%)(1.408m),17.154(17.154%)(0.000m),10.471(13.089%)(0.000m),40.000(100.000%)(3.214m),10.471(26.177%)(0.050m),None,None
51,1,-0.2741,-3.0671,0.335,194,468,0.905,30,0.00,861,677.43,0,0,65.960(82.450%)(4.924m),92.000(92.000%)(7.714m),27.728(27.728%)(0.828m),15.732(15.732%)(0.000m),10.104(12.630%)(0.000m),40.000(100.000%)(3.214m),10.874(27.184%)(0.094m),None,None
52,1,-2.4715,-2.9984,0.278,149,372,0.903,25,0.00,876,539.71,0,0,77.786(97.233%)(6.191m),97.000(97.000%)(8.250m),34.251(34.251%)(1.527m),17.730(17.730%)(0.000m),10.822(13.528%)(0.000m),40.000(100.000%)(3.214m),10.822(27.055%)(0.088m),None,None
53,1,-3.7689,-3.0558,0.360,87,212,0.901,15,0.00,885,264.40,0,0,10.520(13.151%)(0.000m),17.236(17.236%)(0.000m),33.297(33.297%)(1.425m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.520(26.301%)(0.056m),40.000(100.000%)(3.214m),None,None
54,1,-12.4552,-3.2500,0.308,575,1408,0.899,55,0.00,943,1811.38,0,0,10.525(13.157%)(0.000m),17.244(17.244%)(0.000m),33.313(33.313%)(1.426m),33.000(33.000%)(1.393m),16.000(20.000%)(0.000m),10.525(26.314%)(0.056m),11.000(27.500%)(0.107m),1508.539,2158.689
55,1,-1.4034,-3.2226,0.318,303,821,0.898,40,0.00,974,930.97,0,0,12.710(15.888%)(0.000m),26.278(26.278%)(0.673m),72.798(72.798%)(5.657m),37.000(37.000%)(1.821m),20.000(25.000%)(0.000m),9.917(24.791%)(0.000m),16.000(40.000%)(0.643m),1657.427,1990.772
56,1,-1.4238,-3.1615,0.290,112,280,0.896,20,0.00,986,330.09,0,0,65.960(82.450%)(4.924m),30.396(30.396%)(1.114m),15.734(15.734%)(0.000m),11.126(11.126%)(0.000m),8.372(10.465%)(0.000m),40.000(100.000%)(3.214m),12.239(30.597%)(0.240m),None,None
57,1,-5.6171,-3.2164,0.275,204,510,0.894,30,0.00,1007,570.17,0,0,52.902(66.127%)(3.525m),68.332(68.332%)(5.178m),22.230(22.230%)(0.239m),13.837(13.837%)(0.000m),9.432(11.789%)(0.000m),38.820(97.050%)(3.088m),11.206(28.015%)(0.129m),2037.499,2874.445
58,1,1.3537,-3.1118,0.282,218,558,0.892,30,0.00,1029,696.13,0,0,55.000(68.750%)(3.750m),56.000(56.000%)(3.857m),46.181(46.181%)(2.805m),20.101(20.101%)(0.011m),11.338(14.173%)(0.000m),40.000(100.000%)(3.214m),10.280(25.700%)(0.030m),1296.042,1567.361
59,1,-1.1735,-3.0598,0.237,126,333,0.890,25,0.00,1042,421.71,0,0,69.057(86.321%)(5.256m),92.000(92.000%)(7.714m),42.257(42.257%)(2.385m),19.352(19.352%)(0.000m),11.149(13.937%)(0.000m),40.000(100.000%)(3.214m),10.360(25.900%)(0.039m),None,None
60,1,-3.5832,-3.0956,0.233,250,680,0.889,35,0.00,1067,883.80,0,0,21.000(26.250%)(0.107m),30.000(30.000%)(1.071m),34.192(34.192%)(1.521m),17.699(17.699%)(0.000m),10.803(13.504%)(0.000m),30.000(75.000%)(2.143m),10.803(27.009%)(0.086m),178.417,1212.371
61,1,-3.7445,-3.1590,0.205,99,242,0.887,20,0.00,1077,320.57,0,0,9.532(11.915%)(0.000m),14.392(14.392%)(0.000m),24.135(24.135%)(0.443m),94.713(94.713%)(8.005m),67.684(84.605%)(5.109m),10.776(26.940%)(0.083m),40.000(100.000%)(3.214m),None,None
62,1,-5.2845,-3.1973,0.230,242,604,0.885,35,0.00,1102,691.12,0,0,63.000(78.750%)(4.607m),68.000(68.000%)(5.143m),50.852(50.852%)(3.306m),20.894(20.894%)(0.096m),11.527(14.409%)(0.000m),40.000(100.000%)(3.214m),10.196(25.491%)(0.021m),1920.493,2443.712
63,1,-2.4964,-3.2012,0.295,210,522,0.883,30,0.00,1123,562.27,0,0,55.884(69.855%)(3.845m),80.000(80.000%)(6.429m),50.728(50.728%)(3.292m),20.843(20.843%)(0.090m),11.499(14.374%)(0.000m),40.000(100.000%)(3.214m),10.172(25.429%)(0.018m),2690.798,3871.037
64,1,-2.8459,-3.2109,0.202,126,308,0.882,20,0.00,1136,330.78,0,0,11.628(14.535%)(0.000m),21.076(21.076%)(0.115m),51.295(51.295%)(3.353m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.285(25.713%)(0.031m),40.000(100.000%)(3.214m),None,None
65,1,-2.8216,-3.1415,0.208,138,350,0.880,25,0.00,1150,481.59,0,0,78.639(98.299%)(6.283m),55.113(55.113%)(3.762m),21.197(21.197%)(0.128m),13.700(13.700%)(0.000m),9.592(11.990%)(0.000m),40.000(100.000%)(3.214m),11.985(29.963%)(0.213m),None,None
66,1,-1.6347,-3.1320,0.280,161,395,0.878,25,0.00,1167,513.74,0,0,9.182(11.478%)(0.000m),13.030(13.030%)(0.000m),19.986(19.986%)(0.000m),50.215(50.215%)(3.237m),64.679(80.849%)(4.787m),11.620(29.050%)(0.174m),40.000(100.000%)(3.214m),None,None
67,1,-3.7061,-3.1297,0.256,147,354,0.876,25,0.00,1182,462.95,0,0,10.684(13.355%)(0.000m),17.999(17.999%)(0.000m),36.789(36.789%)(1.799m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.299(25.747%)(0.032m),40.000(100.000%)(3.214m),None,None
68,1,-4.9473,-3.1506,0.231,76,183,0.874,15,0.00,1190,206.54,0,0,78.639(98.299%)(6.283m),47.052(47.052%)(2.898m),19.333(19.333%)(0.000m),12.711(12.711%)(0.000m),9.015(11.269%)(0.000m),40.000(100.000%)(3.214m),11.555(28.887%)(0.167m),None,None
69,1,-2.9235,-3.1496,0.250,276,677,0.873,35,0.00,1218,769.36,0,0,11.735(14.669%)(0.000m),22.320(22.320%)(0.249m),62.664(62.664%)(4.571m),72.000(72.000%)(5.571m),61.000(76.250%)(4.393m),9.877(24.693%)(0.000m),40.000(100.000%)(3.214m),4250.694,4939.331
70,1,-3.6052,-3.1636,0.251,129,315,0.871,20,0.00,1231,420.72,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),32.857(32.857%)(1.378m),17.008(17.008%)(0.000m),10.382(12.977%)(0.000m),40.000(100.000%)(3.214m),10.382(25.954%)(0.041m),None,None
71,1,-9.2058,-3.2855,0.212,376,930,0.869,45,0.00,1269,1065.12,0,0,9.933(12.416%)(0.000m),14.997(14.997%)(0.000m),25.151(25.151%)(0.552m),29.000(29.000%)(0.964m),20.528(25.660%)(0.057m),11.229(28.073%)(0.132m),14.526(36.314%)(0.485m),324.159,1169.823
72,1,-2.9630,-3.2622,0.200,129,325,0.867,20,0.00,1282,477.21,0,0,11.328(14.160%)(0.000m),20.304(20.304%)(0.033m),47.966(47.966%)(2.996m),97.000(97.000%)(8.250m),77.067(96.334%)(6.114m),10.145(25.362%)(0.016m),40.000(100.000%)(3.214m),None,None
73,1,-0.1184,-3.1705,0.215,196,507,0.866,30,0.00,1302,673.26,0,0,55.766(69.707%)(3.832m),68.000(68.000%)(5.143m),28.325(28.325%)(0.892m),16.071(16.071%)(0.000m),10.321(12.901%)(0.000m),40.000(100.000%)(3.214m),11.108(27.769%)(0.119m),1225.632,1743.142
74,1,-3.9499,-3.1438,0.224,120,298,0.864,20,0.00,1314,406.67,0,0,11.415(14.269%)(0.000m),20.692(20.692%)(0.074m),50.359(50.359%)(3.253m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.098(25.244%)(0.010m),40.000(100.000%)(3.214m),None,None
75,1,-4.7914,-3.1735,0.211,97,232,0.862,15,0.00,1324,360.41,0,0,9.061(11.327%)(0.000m),13.027(13.027%)(0.000m),20.337(20.337%)(0.036m),54.863(54.863%)(3.735m),77.067(96.334%)(6.114m),11.179(27.948%)(0.126m),40.000(100.000%)(3.214m),None,None
76,1,-4.5341,-3.1798,0.243,169,411,0.861,25,0.00,1341,580.07,0,0,78.639(98.299%)(6.283m),98.000(98.000%)(8.357m),48.508(48.508%)(3.054m),20.534(20.534%)(0.057m),11.456(14.320%)(0.000m),40.000(100.000%)(3.214m),10.260(25.649%)(0.028m),None,None
77,1,-3.6382,-3.1752,0.227,287,715,0.859,40,0.00,1370,943.47,0,0,9.762(12.203%)(0.000m),14.034(14.034%)(0.000m),21.910(21.910%)(0.205m),53.000(53.000%)(3.536m),48.000(60.000%)(3.000m),12.044(30.111%)(0.219m),35.352(88.379%)(2.716m),1715.250,2764.848
78,1,-5.8604,-3.2185,0.201,232,572,0.857,30,0.00,1394,757.19,0,0,47.422(59.278%)(2.938m),23.610(23.610%)(0.387m),14.395(14.395%)(0.000m),10.887(10.887%)(0.000m),8.720(10.900%)(0.000m),34.428(86.071%)(2.617m),15.131(37.826%)(0.550m),2187.889,3563.733
79,1,-5.1184,-3.2673,0.210,237,602,0.855,35,0.00,1418,846.00,0,0,52.000(65.000%)(3.429m),56.000(56.000%)(3.857m),34.769(34.769%)(1.582m),17.998(17.998%)(0.000m),10.986(13.732%)(0.000m),40.000(100.000%)(3.214m),10.986(27.464%)(0.106m),1441.608,1858.548
80,1,-4.5488,-3.3124,0.257,81,205,0.854,15,0.00,1427,230.66,0,0,10.157(12.697%)(0.000m),15.451(15.451%)(0.000m),26.218(26.218%)(0.666m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),11.342(28.355%)(0.144m),40.000(100.000%)(3.214m),None,None
81,1,-4.3133,-3.3559,0.226,87,217,0.852,15,0.00,1436,260.56,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),43.818(43.818%)(2.552m),19.578(19.578%)(0.000m),11.163(13.953%)(0.000m),40.000(100.000%)(3.214m),10.246(25.614%)(0.026m),None,None
82,1,-4.7875,-3.3649,0.230,213,527,0.850,30,0.00,1458,741.94,0,0,48.895(61.119%)(3.096m),76.000(76.000%)(6.000m),27.186(27.186%)(0.770m),15.629(15.629%)(0.000m),10.117(12.646%)(0.000m),35.621(89.054%)(2.745m),11.022(27.556%)(0.110m),3161.670,4240.076
83,1,0.5447,-3.2674,0.235,210,577,0.849,35,0.00,1479,708.98,0,0,10.224(12.780%)(0.000m),16.749(16.749%)(0.000m),32.357(32.357%)(1.324m),50.000(50.000%)(3.214m),35.000(43.750%)(1.607m),10.224(25.559%)(0.024m),40.000(100.000%)(3.214m),698.314,1104.198
84,1,3.3885,-3.1316,0.253,236,621,0.847,35,0.00,1503,604.17,0,0,68.475(85.593%)(5.194m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),61.071(76.338%)(4.400m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,1041.187
85,1,-1.3542,-3.0667,0.226,197,482,0.845,30,0.00,1523,602.62,0,0,12.267(15.333%)(0.000m),24.278(24.278%)(0.458m),65.248(65.248%)(4.848m),96.000(96.000%)(8.143m),64.735(80.919%)(4.793m),9.943(24.857%)(0.000m),40.000(100.000%)(3.214m),None,None
86,1,-9.6836,-3.3174,0.225,379,933,0.844,45,0.00,1561,1197.69,0,0,11.582(14.477%)(0.000m),20.759(20.759%)(0.081m),43.000(43.000%)(2.464m),40.000(40.000%)(2.143m),39.000(48.750%)(2.036m),10.372(25.930%)(0.040m),37.808(94.520%)(2.979m),950.553,1801.882
87,1,-1.1511,-3.2525,0.226,237,624,0.842,35,0.00,1585,747.02,0,0,52.192(65.240%)(3.449m),98.031(98.031%)(8.360m),26.000(26.000%)(0.643m),20.000(20.000%)(0.000m),23.000(28.750%)(0.321m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,1067.454
88,1,-1.0223,-3.2040,0.279,293,725,0.840,40,0.00,1615,920.95,0,0,9.638(12.048%)(0.000m),14.889(14.889%)(0.000m),25.899(25.899%)(0.632m),56.000(56.000%)(3.857m),53.000(66.250%)(3.536m),10.501(26.252%)(0.054m),40.000(100.000%)(3.214m),1007.884,2764.184
