episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
353,1,6.7142,5.9924,0.312,501,1234,0.494,70,0.00,10939,630.54,0,0,47.000(58.750%)(2.893m),50.000(50.000%)(3.214m),23.529(23.529%)(0.378m),14.030(14.030%)(0.000m),9.292(11.616%)(0.000m),38.316(95.789%)(3.034m),10.505(26.263%)(0.054m),1098.967,2785.655
354,1,-2.7081,5.6954,0.226,101,255,0.493,30,0.00,10950,120.38,0,0,10.637(13.297%)(0.000m),17.427(17.427%)(0.000m),33.667(33.667%)(1.464m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.637(26.593%)(0.068m),40.000(100.000%)(3.214m),None,None
355,1,9.5625,5.9155,0.274,670,1785,0.492,85,0.00,11017,726.50,0,0,26.000(32.500%)(0.643m),50.000(50.000%)(3.214m),70.000(70.000%)(5.357m),17.000(17.000%)(0.000m),11.000(13.750%)(0.000m),28.000(70.000%)(1.929m),10.381(25.952%)(0.041m),530.973,1221.550
356,1,3.4889,5.9490,0.250,307,819,0.491,60,0.00,11048,367.05,0,0,11.994(14.993%)(0.000m),22.528(22.528%)(0.271m),60.774(60.774%)(4.369m),61.000(61.000%)(4.393m),43.000(53.750%)(2.464m),10.222(25.554%)(0.024m),40.000(100.000%)(3.214m),None,None
357,1,4.6719,5.9627,0.301,616,1543,0.490,75,0.00,11110,730.92,0,0,11.000(13.750%)(0.000m),34.000(34.000%)(1.500m),43.000(43.000%)(2.464m),42.208(42.208%)(2.379m),20.148(25.185%)(0.016m),12.000(30.000%)(0.214m),14.229(35.573%)(0.453m),588.855,2562.751
358,1,-3.0698,5.7470,0.328,108,262,0.489,30,0.00,11121,139.71,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),37.131(37.131%)(1.835m),18.528(18.528%)(0.000m),11.103(13.879%)(0.000m),40.000(100.000%)(3.214m),10.835(27.088%)(0.089m),None,None
359,1,5.4291,5.7255,0.281,416,1045,0.488,65,0.00,11163,538.78,0,0,51.000(63.750%)(3.321m),61.000(61.000%)(4.393m),33.923(33.923%)(1.492m),17.560(17.560%)(0.000m),10.718(13.398%)(0.000m),40.000(100.000%)(3.214m),10.718(26.796%)(0.077m),1509.090,2972.100
360,1,5.2859,5.7307,0.251,421,1079,0.487,70,0.00,11206,515.33,0,0,27.000(33.750%)(0.750m),29.000(29.000%)(0.964m),34.068(34.068%)(1.507m),17.635(17.635%)(0.000m),10.764(13.455%)(0.000m),40.000(100.000%)(3.214m),10.764(26.911%)(0.082m),264.182,1840.753
361,1,2.4570,5.7780,0.259,668,1651,0.486,80,0.00,11273,795.78,0,0,15.781(19.727%)(0.000m),32.947(32.947%)(1.387m),72.000(72.000%)(5.571m),68.000(68.000%)(5.143m),12.000(15.000%)(0.000m),11.113(27.781%)(0.119m),11.000(27.500%)(0.107m),2445.769,3775.087
362,1,1.6233,5.6808,0.282,430,1094,0.485,70,0.00,11316,538.97,0,0,43.000(53.750%)(2.464m),63.000(63.000%)(4.607m),50.569(50.569%)(3.275m),20.778(20.778%)(0.083m),11.463(14.329%)(0.000m),39.290(98.224%)(3.138m),10.140(25.349%)(0.015m),1461.291,2393.639
363,1,1.5595,5.7278,0.244,322,832,0.484,60,0.00,11349,407.19,0,0,10.354(12.943%)(0.000m),17.278(17.278%)(0.000m),34.626(34.626%)(1.567m),64.000(64.000%)(4.714m),51.766(64.707%)(3.403m),10.104(25.260%)(0.011m),37.722(94.305%)(2.970m),1534.543,2149.724
364,1,6.8203,5.5945,0.266,328,880,0.483,65,0.00,11382,409.60,0,0,10.298(12.873%)(0.000m),15.786(15.786%)(0.000m),27.113(27.113%)(0.762m),45.000(45.000%)(2.679m),33.000(41.250%)(1.393m),11.358(28.396%)(0.146m),39.023(97.558%)(3.110m),625.380,1369.376
365,1,7.1990,5.5679,0.297,544,1420,0.483,75,0.00,11437,618.82,0,0,29.000(36.250%)(0.964m),56.000(56.000%)(3.857m),72.000(72.000%)(5.571m),30.058(30.058%)(1.078m),13.336(16.671%)(0.000m),28.000(70.000%)(1.929m),9.625(24.062%)(0.000m),1306.662,1386.716
366,1,3.1104,5.4960,0.327,344,853,0.482,60,0.00,11472,419.27,0,0,11.318(14.147%)(0.000m),19.644(19.644%)(0.000m),42.895(42.895%)(2.453m),94.000(94.000%)(7.929m),52.423(65.529%)(3.474m),10.516(26.291%)(0.055m),38.436(96.090%)(3.047m),None,None
367,1,9.2185,5.7711,0.289,641,1679,0.481,80,0.00,11537,696.82,0,0,34.000(42.500%)(1.500m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),15.037(18.796%)(0.000m),18.000(45.000%)(0.857m),10.564(26.409%)(0.060m),0.000,1811.861
