episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
151,2,4.5671,-1.7110,0.314,227,627,0.741,70,0.66,3433,206.23,0,0,58.000(72.500%)(4.071m),99.000(99.000%)(8.464m),69.308(69.308%)(5.283m),24.460(24.460%)(0.478m),12.359(15.448%)(0.000m),40.000(100.000%)(3.214m),10.017(25.042%)(0.002m),None,None
152,2,-4.1579,-1.7587,0.338,496,1374,0.739,90,0.66,3483,445.67,0,0,15.283(19.104%)(0.000m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),20.561(25.701%)(0.060m),10.709(26.773%)(0.076m),16.877(42.192%)(0.737m),0.000,726.079
153,2,-6.9494,-1.8234,0.277,362,894,0.738,75,0.65,3520,315.35,0,0,21.560(26.950%)(0.167m),43.556(43.556%)(2.524m),20.730(20.730%)(0.078m),13.630(13.630%)(0.000m),9.667(12.083%)(0.000m),15.283(38.207%)(0.566m),12.390(30.975%)(0.256m),3694.149,4860.130
154,2,2.9265,-1.6787,0.284,205,599,0.736,70,0.65,3541,195.33,0,0,10.800(13.500%)(0.000m),18.556(18.556%)(0.000m),39.587(39.587%)(2.099m),91.000(91.000%)(7.607m),46.000(57.500%)(2.786m),10.159(25.398%)(0.017m),40.000(100.000%)(3.214m),None,None
155,2,2.3752,-1.6739,0.303,392,1011,0.735,80,0.65,3581,352.27,0,0,41.678(52.098%)(2.323m),28.000(28.000%)(0.857m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),22.000(27.500%)(0.214m),30.185(75.463%)(2.163m),39.982(99.956%)(3.212m),0.000,881.122
156,2,-1.5516,-1.6649,0.341,103,283,0.733,45,0.64,3592,95.46,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),93.359(93.359%)(7.860m),25.892(25.892%)(0.631m),12.523(15.654%)(0.000m),40.000(100.000%)(3.214m),9.771(24.427%)(0.000m),None,None
157,2,-0.8766,-1.6594,0.198,113,291,0.732,45,0.64,3604,103.20,0,0,9.442(11.803%)(0.000m),13.950(13.950%)(0.000m),22.641(22.641%)(0.283m),73.301(73.301%)(5.711m),76.230(95.288%)(6.025m),11.079(27.698%)(0.116m),40.000(100.000%)(3.214m),None,None
158,2,2.5832,-1.5427,0.222,236,615,0.730,65,0.63,3628,222.57,0,0,71.782(89.727%)(5.548m),100.000(100.000%)(8.571m),63.548(63.548%)(4.666m),22.635(22.635%)(0.282m),11.901(14.876%)(0.000m),40.000(100.000%)(3.214m),10.017(25.042%)(0.002m),None,None
159,2,-3.1432,-1.5321,0.299,85,207,0.729,40,0.63,3637,80.84,0,0,77.786(97.233%)(6.191m),62.468(62.468%)(4.550m),21.307(21.307%)(0.140m),13.394(13.394%)(0.000m),9.192(11.490%)(0.000m),40.000(100.000%)(3.214m),11.059(27.648%)(0.113m),None,None
160,2,2.4370,-1.3553,0.269,265,737,0.727,75,0.62,3664,226.15,0,0,22.218(27.773%)(0.238m),46.536(46.536%)(2.843m),21.000(21.000%)(0.107m),23.000(23.000%)(0.321m),72.164(90.205%)(5.589m),15.695(39.237%)(0.610m),40.000(100.000%)(3.214m),0.000,58.350
161,2,-2.4142,-1.3821,0.355,120,299,0.726,45,0.62,3676,114.06,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),68.331(68.331%)(5.178m),25.749(25.749%)(0.616m),12.460(15.575%)(0.000m),40.000(100.000%)(3.214m),9.721(24.303%)(0.000m),None,None
162,2,-2.7918,-1.3813,0.328,116,281,0.724,45,0.62,3688,108.80,0,0,69.057(86.321%)(5.256m),100.000(100.000%)(8.571m),70.004(70.004%)(5.358m),25.789(25.789%)(0.620m),12.474(15.592%)(0.000m),40.000(100.000%)(3.214m),9.732(24.330%)(0.000m),None,None
163,2,1.0373,-1.2485,0.358,258,688,0.723,70,0.61,3714,204.94,0,0,12.336(15.420%)(0.000m),24.762(24.762%)(0.510m),70.134(70.134%)(5.372m),89.000(89.000%)(7.393m),62.000(77.500%)(4.500m),9.873(24.683%)(0.000m),40.000(100.000%)(3.214m),None,None
164,2,0.3228,-1.2163,0.320,147,412,0.722,60,0.61,3729,114.73,0,0,11.448(14.310%)(0.000m),20.752(20.752%)(0.081m),50.504(50.504%)(3.268m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.127(25.317%)(0.014m),40.000(100.000%)(3.214m),None,None
165,2,-2.9570,-1.1980,0.267,309,833,0.720,75,0.61,3760,284.60,0,0,25.651(32.064%)(0.605m),39.000(39.000%)(2.036m),26.074(26.074%)(0.651m),15.366(15.366%)(0.000m),10.101(12.627%)(0.000m),18.185(45.463%)(0.877m),11.280(28.199%)(0.137m),617.276,1293.682
166,2,-3.1427,-1.1777,0.378,163,399,0.719,55,0.60,3777,123.36,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),43.911(43.911%)(2.562m),19.620(19.620%)(0.000m),11.186(13.983%)(0.000m),40.000(100.000%)(3.214m),10.267(25.668%)(0.029m),None,None
167,2,4.3220,-0.9859,0.259,275,752,0.717,75,0.60,3805,239.95,0,0,13.301(16.626%)(0.000m),29.094(29.094%)(0.974m),95.175(95.175%)(8.054m),91.000(91.000%)(7.607m),49.000(61.250%)(3.107m),9.726(24.316%)(0.000m),40.000(100.000%)(3.214m),None,None
168,2,-2.9621,-0.9721,0.272,375,944,0.716,75,0.60,3843,347.95,0,0,10.187(12.734%)(0.000m),15.991(15.991%)(0.000m),28.573(28.573%)(0.918m),63.000(63.000%)(4.607m),52.111(65.139%)(3.440m),10.830(27.075%)(0.089m),37.908(94.770%)(2.990m),1968.011,2478.426
169,2,-2.8111,-1.0441,0.237,97,245,0.714,40,0.59,3853,72.05,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),65.700(65.700%)(4.896m),24.248(24.248%)(0.455m),12.251(15.314%)(0.000m),40.000(100.000%)(3.214m),9.930(24.825%)(0.000m),None,None
170,2,-3.3539,-1.0337,0.318,74,180,0.713,35,0.59,3861,54.48,0,0,9.665(12.082%)(0.000m),13.296(13.296%)(0.000m),19.597(19.597%)(0.000m),42.792(42.792%)(2.442m),77.067(96.334%)(6.114m),13.045(32.613%)(0.326m),40.000(100.000%)(3.214m),None,None
171,2,-1.9517,-1.0368,0.245,229,594,0.712,65,0.58,3884,216.47,0,0,12.438(15.547%)(0.000m),25.715(25.715%)(0.612m),79.849(79.849%)(6.412m),100.000(100.000%)(8.571m),58.891(73.614%)(4.167m),9.704(24.260%)(0.000m),40.000(100.000%)(3.214m),None,None
172,2,-3.3471,-1.0889,0.287,264,730,0.710,75,0.58,3911,230.37,0,0,19.795(24.744%)(0.000m),41.638(41.638%)(2.318m),38.605(38.605%)(1.993m),18.498(18.498%)(0.000m),10.874(13.592%)(0.000m),13.952(34.879%)(0.423m),10.355(25.887%)(0.038m),566.146,867.870
173,2,-4.6257,-1.1676,0.256,74,178,0.709,35,0.58,3919,69.14,0,0,10.531(13.163%)(0.000m),16.666(16.666%)(0.000m),30.207(30.207%)(1.094m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),11.059(27.646%)(0.113m),40.000(100.000%)(3.214m),None,None
174,2,-2.4242,-1.1440,0.289,128,319,0.707,50,0.57,3932,97.50,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),66.524(66.524%)(4.985m),25.078(25.078%)(0.544m),12.494(15.617%)(0.000m),40.000(100.000%)(3.214m),9.999(24.998%)(0.000m),None,None
175,2,-2.9909,-1.0983,0.284,105,256,0.706,40,0.57,3943,98.59,0,0,9.955(12.444%)(0.000m),15.031(15.031%)(0.000m),25.207(25.207%)(0.558m),98.917(98.917%)(8.455m),67.642(84.553%)(5.105m),11.254(28.135%)(0.134m),40.000(100.000%)(3.214m),None,None
176,2,-0.3341,-1.1188,0.245,144,375,0.704,55,0.57,3958,136.44,0,0,11.012(13.765%)(0.000m),18.733(18.733%)(0.000m),39.096(39.096%)(2.046m),100.000(100.000%)(8.571m),67.642(84.553%)(5.105m),10.486(26.216%)(0.052m),40.000(100.000%)(3.214m),None,None
177,2,-0.3666,-1.0741,0.350,217,596,0.703,70,0.56,3980,200.46,0,0,11.756(14.695%)(0.000m),22.081(22.081%)(0.223m),59.569(59.569%)(4.240m),100.000(100.000%)(8.571m),65.000(81.250%)(4.821m),10.019(25.047%)(0.002m),40.000(100.000%)(3.214m),None,None
178,2,-2.5943,-1.0494,0.252,136,333,0.702,50,0.56,3994,108.11,0,0,10.317(12.896%)(0.000m),16.328(16.328%)(0.000m),29.594(29.594%)(1.028m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.834(27.085%)(0.089m),40.000(100.000%)(3.214m),None,None
179,2,-0.2204,-0.9878,0.310,184,457,0.700,55,0.56,4013,171.74,0,0,10.860(13.575%)(0.000m),17.792(17.792%)(0.000m),34.371(34.371%)(1.540m),100.000(100.000%)(8.571m),64.566(80.708%)(4.775m),10.860(27.149%)(0.092m),40.000(100.000%)(3.214m),None,None
180,2,-1.6078,-1.0774,0.240,179,458,0.699,60,0.56,4031,202.20,0,0,11.257(14.071%)(0.000m),20.642(20.642%)(0.069m),51.863(51.863%)(3.414m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),9.835(24.587%)(0.000m),40.000(100.000%)(3.214m),None,None
181,2,3.4807,-0.9472,0.275,311,853,0.697,80,0.55,4063,270.46,0,0,10.379(12.973%)(0.000m),15.670(15.670%)(0.000m),26.279(26.279%)(0.673m),39.000(39.000%)(2.036m),25.000(31.250%)(0.536m),11.733(29.333%)(0.186m),40.000(100.000%)(3.214m),280.579,1136.499
182,2,0.4621,-0.9347,0.255,210,620,0.696,70,0.55,4084,188.55,0,0,9.942(12.428%)(0.000m),15.012(15.012%)(0.000m),25.175(25.175%)(0.554m),49.000(49.000%)(3.107m),38.000(47.500%)(1.929m),11.240(28.100%)(0.133m),40.000(100.000%)(3.214m),350.586,733.889
183,2,-3.0038,-0.9593,0.242,324,894,0.695,80,0.55,4117,279.02,0,0,12.471(15.588%)(0.000m),25.783(25.783%)(0.620m),79.271(79.271%)(6.350m),50.958(50.958%)(3.317m),25.542(31.928%)(0.594m),9.730(24.324%)(0.000m),18.146(45.364%)(0.873m),441.348,1102.402
