episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
916,1,13.3925,16.5423,0.221,387,1016,0.160,65,0.33,41173,508.99,0,0,37.000(46.250%)(1.821m),50.000(50.000%)(3.214m),49.795(49.795%)(3.192m),20.460(20.460%)(0.049m),11.288(14.110%)(0.000m),40.000(100.000%)(3.214m),9.985(24.961%)(0.000m),918.582,1993.054
917,1,19.0987,16.3309,0.246,1008,2736,0.160,95,0.33,41274,1443.15,0,0,19.290(24.113%)(0.000m),26.000(26.000%)(0.643m),30.000(30.000%)(1.071m),21.000(21.000%)(0.107m),27.000(33.750%)(0.750m),13.587(33.969%)(0.384m),20.000(50.000%)(1.071m),0.000,1316.678
918,1,13.5631,16.0816,0.238,965,2655,0.159,95,0.33,41371,1322.44,0,0,14.109(17.637%)(0.000m),30.826(30.826%)(1.160m),32.000(32.000%)(1.286m),28.288(28.288%)(0.888m),13.286(16.607%)(0.000m),9.865(24.663%)(0.000m),9.715(24.288%)(0.000m),303.345,1239.148
919,1,13.4293,15.7409,0.237,603,1596,0.159,80,0.33,41432,970.92,0,0,37.000(46.250%)(1.821m),49.000(49.000%)(3.107m),38.000(38.000%)(1.929m),26.000(26.000%)(0.643m),18.349(22.936%)(0.000m),31.000(77.500%)(2.250m),12.957(32.391%)(0.317m),0.000,1515.376
920,1,14.7499,15.6841,0.247,585,1559,0.159,80,0.33,41491,814.89,0,0,14.873(18.591%)(0.000m),30.749(30.749%)(1.152m),19.000(19.000%)(0.000m),20.000(20.000%)(0.000m),23.000(28.750%)(0.321m),11.604(29.010%)(0.172m),18.000(45.000%)(0.857m),0.000,1506.443
921,1,14.7460,15.8297,0.234,773,2227,0.159,95,0.33,41569,1199.16,0,0,19.171(23.964%)(0.000m),21.000(21.000%)(0.107m),41.000(41.000%)(2.250m),31.000(31.000%)(1.179m),25.000(31.250%)(0.536m),13.517(33.793%)(0.377m),17.000(42.500%)(0.750m),0.000,788.025
922,1,18.0891,15.8587,0.230,799,2289,0.158,95,0.33,41649,1301.11,0,0,15.750(19.687%)(0.000m),19.000(19.000%)(0.000m),20.000(20.000%)(0.000m),23.000(23.000%)(0.321m),22.000(27.500%)(0.214m),11.030(27.574%)(0.110m),16.000(40.000%)(0.643m),0.000,1399.606
923,1,15.5371,15.8044,0.230,512,1353,0.158,75,0.33,41701,707.61,0,0,12.824(16.030%)(0.000m),27.157(27.157%)(0.767m),36.000(36.000%)(1.714m),32.000(32.000%)(1.286m),32.000(40.000%)(1.286m),9.751(24.378%)(0.000m),28.000(70.000%)(1.929m),532.248,1854.431
924,1,17.2243,15.7470,0.266,471,1213,0.158,70,0.32,41749,672.16,0,0,11.419(14.274%)(0.000m),20.938(20.938%)(0.101m),50.000(50.000%)(3.214m),40.000(40.000%)(2.143m),27.000(33.750%)(0.750m),9.976(24.941%)(0.000m),26.000(65.000%)(1.714m),424.077,2312.650
925,1,12.8765,15.7359,0.258,354,924,0.157,65,0.32,41785,556.05,0,0,9.821(12.277%)(0.000m),15.544(15.544%)(0.000m),28.172(28.172%)(0.876m),44.000(44.000%)(2.571m),39.000(48.750%)(2.036m),10.314(25.784%)(0.034m),40.000(100.000%)(3.214m),876.501,1539.733
926,1,18.8410,15.8914,0.239,511,1398,0.157,80,0.32,41837,775.25,0,0,17.205(21.507%)(0.000m),25.000(25.000%)(0.536m),36.000(36.000%)(1.714m),41.000(41.000%)(2.250m),35.000(43.750%)(1.607m),12.121(30.302%)(0.227m),26.000(65.000%)(1.714m),0.000,1188.977
927,1,18.6517,15.8781,0.249,617,1625,0.157,80,0.32,41899,941.30,0,0,30.000(37.500%)(1.071m),32.000(32.000%)(1.286m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),16.477(20.596%)(0.000m),27.000(67.500%)(1.821m),11.582(28.954%)(0.169m),0.000,1633.059
928,1,12.7445,15.7433,0.283,409,1031,0.156,65,0.32,41940,733.56,0,0,11.627(14.534%)(0.000m),21.320(21.320%)(0.141m),53.568(53.568%)(3.597m),84.000(84.000%)(6.857m),50.000(62.500%)(3.214m),10.158(25.396%)(0.017m),40.000(100.000%)(3.214m),2885.356,3773.927
929,1,12.7443,15.6504,0.268,378,981,0.156,65,0.32,41978,518.69,0,0,13.605(17.006%)(0.000m),29.079(29.079%)(0.973m),51.000(51.000%)(3.321m),43.000(43.000%)(2.464m),40.000(50.000%)(2.143m),9.631(24.077%)(0.000m),40.000(100.000%)(3.214m),877.252,1737.305
930,1,11.1599,15.4621,0.284,445,1131,0.156,70,0.32,42023,635.83,0,0,31.000(38.750%)(1.179m),36.000(36.000%)(1.714m),43.000(43.000%)(2.464m),28.318(28.318%)(0.891m),13.279(16.598%)(0.000m),40.000(100.000%)(3.214m),9.710(24.275%)(0.000m),390.851,2054.289
931,1,16.8058,15.4534,0.274,765,2080,0.155,90,0.32,42100,1216.35,0,0,14.720(18.401%)(0.000m),21.000(21.000%)(0.107m),27.000(27.000%)(0.750m),36.000(36.000%)(1.714m),24.000(30.000%)(0.429m),10.338(25.844%)(0.036m),20.000(50.000%)(1.071m),0.000,1286.590
932,1,19.9193,15.6396,0.337,580,1501,0.155,80,0.32,42158,787.52,0,0,42.000(52.500%)(2.357m),48.000(48.000%)(3.000m),51.000(51.000%)(3.321m),25.682(25.682%)(0.609m),12.422(15.528%)(0.000m),33.000(82.500%)(2.464m),9.692(24.230%)(0.000m),687.605,2442.679
933,1,18.7346,15.6648,0.288,884,2345,0.155,90,0.32,42247,1258.70,0,0,11.307(14.134%)(0.000m),19.627(19.627%)(0.000m),35.000(35.000%)(1.607m),30.000(30.000%)(1.071m),17.340(21.675%)(0.000m),10.507(26.267%)(0.054m),12.238(30.594%)(0.240m),195.013,1527.996
934,1,21.8831,15.6816,0.247,938,2584,0.154,95,0.32,42341,1359.53,0,0,17.678(22.098%)(0.000m),20.000(20.000%)(0.000m),29.000(29.000%)(0.964m),25.000(25.000%)(0.536m),17.571(21.964%)(0.000m),12.411(31.026%)(0.258m),12.351(30.877%)(0.252m),0.000,1345.566
935,1,19.1404,15.6004,0.253,576,1573,0.154,80,0.32,42399,738.19,0,0,16.397(20.496%)(0.000m),31.000(31.000%)(1.179m),41.000(41.000%)(2.250m),18.000(18.000%)(0.000m),11.000(13.750%)(0.000m),11.520(28.799%)(0.163m),10.000(25.000%)(0.000m),54.149,1579.968
