episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
1,1,1.8006,1.8006,0.000,213,560,1.000,35,0.00,22,442.98,0,0,11.181(13.977%)(0.000m),18.837(18.837%)(0.000m),38.503(38.503%)(1.982m),61.000(61.000%)(4.393m),51.000(63.750%)(3.321m),10.779(26.947%)(0.083m),40.000(100.000%)(3.214m),715.839,1270.297
2,1,-4.5221,-1.3608,0.000,120,289,0.998,20,0.00,34,233.99,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),25.886(25.886%)(0.631m),15.436(15.436%)(0.000m),10.223(12.779%)(0.000m),40.000(100.000%)(3.214m),11.557(28.894%)(0.167m),None,None
3,1,-3.7997,-2.1738,0.000,96,235,0.996,15,0.00,44,196.71,0,0,9.893(12.366%)(0.000m),15.657(15.657%)(0.000m),28.378(28.378%)(0.898m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.389(25.972%)(0.042m),40.000(100.000%)(3.214m),None,None
4,1,-1.2416,-1.9407,0.000,120,297,0.994,20,0.00,56,250.88,0,0,10.873(13.591%)(0.000m),17.813(17.813%)(0.000m),34.411(34.411%)(1.544m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.873(27.182%)(0.093m),40.000(100.000%)(3.214m),None,None
5,1,-4.3037,-2.4133,0.780,105,257,0.992,20,0.00,67,223.58,0,0,11.267(14.084%)(0.000m),19.359(19.359%)(0.000m),41.299(41.299%)(2.282m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.599(26.497%)(0.064m),40.000(100.000%)(3.214m),None,None
6,1,0.5284,-1.9230,0.789,141,378,0.990,25,0.00,82,350.27,0,0,11.149(13.936%)(0.000m),19.982(19.982%)(0.000m),47.205(47.205%)(2.915m),87.000(87.000%)(7.179m),70.475(88.094%)(5.408m),9.984(24.960%)(0.000m),40.000(100.000%)(3.214m),1715.848,2021.394
7,1,-4.6847,-2.3176,0.757,323,791,0.988,40,0.00,115,799.06,0,0,53.000(66.250%)(3.536m),60.000(60.000%)(4.286m),33.941(33.941%)(1.494m),17.569(17.569%)(0.000m),10.724(13.405%)(0.000m),40.000(100.000%)(3.214m),10.724(26.810%)(0.078m),1898.474,3510.699
8,1,-0.7013,-2.1155,0.616,131,352,0.986,25,0.00,129,317.57,0,0,11.579(14.473%)(0.000m),20.988(20.988%)(0.106m),51.079(51.079%)(3.330m),87.000(87.000%)(7.179m),76.000(95.000%)(6.000m),10.242(25.605%)(0.026m),40.000(100.000%)(3.214m),1802.224,1896.025
9,1,-4.5283,-2.3836,0.504,84,206,0.984,15,0.00,138,218.44,0,0,78.639(98.299%)(6.283m),72.427(72.427%)(5.617m),23.562(23.562%)(0.382m),14.667(14.667%)(0.000m),9.997(12.496%)(0.000m),40.000(100.000%)(3.214m),11.877(29.693%)(0.201m),None,None
10,1,-3.0762,-2.4529,0.594,199,558,0.982,35,0.00,158,496.21,0,0,34.000(42.500%)(1.500m),50.000(50.000%)(3.214m),24.856(24.856%)(0.520m),14.649(14.649%)(0.000m),9.630(12.037%)(0.000m),26.826(67.065%)(1.803m),10.753(26.882%)(0.081m),386.106,782.835
11,1,-4.1551,-2.6076,0.417,201,536,0.980,30,0.00,179,529.37,0,0,43.642(54.552%)(2.533m),50.000(50.000%)(3.214m),25.522(25.522%)(0.592m),15.392(15.392%)(0.000m),10.269(12.837%)(0.000m),31.580(78.951%)(2.312m),11.754(29.385%)(0.188m),772.401,1094.438
12,1,-2.6860,-2.6141,0.300,159,390,0.978,25,0.00,195,414.31,0,0,12.576(15.720%)(0.000m),25.999(25.999%)(0.643m),100.000(100.000%)(8.571m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),9.812(24.529%)(0.000m),40.000(100.000%)(3.214m),None,None
13,1,0.9999,-2.3361,0.239,249,614,0.976,35,0.00,220,604.94,0,0,65.000(81.250%)(4.821m),74.000(74.000%)(5.786m),52.837(52.837%)(3.518m),21.029(21.029%)(0.110m),11.468(14.335%)(0.000m),40.000(100.000%)(3.214m),10.020(25.049%)(0.002m),3566.172,4408.868
