episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
350,1,-0.6427,3.6536,0.158,123,344,0.497,40,0.00,10056,219.49,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),90.664(90.664%)(7.571m),27.898(27.898%)(0.846m),13.028(16.284%)(0.000m),40.000(100.000%)(3.214m),9.779(24.447%)(0.000m),None,None
351,1,4.6548,3.7952,0.164,411,1035,0.496,65,0.00,10098,775.54,0,0,49.000(61.250%)(3.107m),47.577(47.577%)(2.955m),19.549(19.549%)(0.000m),12.853(12.853%)(0.000m),9.116(11.395%)(0.000m),39.627(99.067%)(3.174m),11.684(29.209%)(0.180m),883.858,1629.905
352,1,-4.6376,3.6127,0.165,179,452,0.495,45,0.00,10116,294.56,0,0,9.168(11.460%)(0.000m),13.010(13.010%)(0.000m),19.955(19.955%)(0.000m),50.139(50.139%)(3.229m),55.407(69.258%)(3.794m),11.602(29.005%)(0.172m),40.000(100.000%)(3.214m),None,None
353,1,3.6108,3.5199,0.164,356,903,0.494,65,0.00,10152,623.40,0,0,58.000(72.500%)(4.071m),79.000(79.000%)(6.321m),62.191(62.191%)(4.520m),23.364(23.364%)(0.360m),11.967(14.959%)(0.000m),40.000(100.000%)(3.214m),9.823(24.558%)(0.000m),2228.214,2405.143
354,1,1.3576,3.5679,0.175,176,478,0.493,45,0.00,10170,293.30,0,0,11.266(14.082%)(0.000m),19.165(19.165%)(0.000m),39.996(39.996%)(2.142m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.728(26.820%)(0.078m),40.000(100.000%)(3.214m),None,None
355,1,6.4525,3.7441,0.170,351,958,0.492,65,0.00,10206,597.03,0,0,23.000(28.750%)(0.321m),30.000(30.000%)(1.071m),44.000(44.000%)(2.571m),21.070(21.070%)(0.115m),11.624(14.530%)(0.000m),28.000(70.000%)(1.929m),10.282(25.706%)(0.030m),111.955,2196.075
356,1,9.3478,3.7904,0.174,316,849,0.491,65,0.00,10238,521.43,0,0,11.728(14.660%)(0.000m),22.307(22.307%)(0.247m),62.626(62.626%)(4.567m),60.000(60.000%)(4.286m),38.000(47.500%)(1.929m),9.871(24.678%)(0.000m),40.000(100.000%)(3.214m),647.215,942.265
357,1,-2.3874,3.7065,0.163,443,1121,0.490,70,0.00,10283,866.09,0,0,45.288(56.609%)(2.709m),89.633(89.633%)(7.461m),57.000(57.000%)(3.964m),26.000(26.000%)(0.643m),24.000(30.000%)(0.429m),36.707(91.768%)(2.861m),27.029(67.572%)(1.825m),9.397,1269.529
358,1,5.2830,3.8496,0.173,594,1581,0.489,80,0.00,10343,916.90,0,0,11.467(14.334%)(0.000m),19.904(19.904%)(0.000m),23.000(23.000%)(0.321m),20.000(20.000%)(0.000m),22.000(27.500%)(0.214m),10.097(25.243%)(0.010m),21.000(52.500%)(1.179m),0.000,835.726
359,1,13.6962,3.8688,0.180,342,900,0.488,65,0.00,10378,660.91,0,0,48.333(60.416%)(3.036m),89.525(89.525%)(7.449m),44.000(44.000%)(2.571m),28.000(28.000%)(0.857m),24.000(30.000%)(0.429m),37.056(92.640%)(2.899m),40.000(100.000%)(3.214m),0.000,1335.423
