episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
615,1,6.4785,10.8388,0.338,361,981,0.293,70,0.00,10000,490.30,0,0,29.252(36.565%)(0.991m),60.636(60.636%)(4.354m),76.000(76.000%)(6.000m),65.000(65.000%)(4.821m),13.000(16.250%)(0.000m),20.836(52.089%)(1.161m),10.000(25.000%)(0.000m),1760.419,2660.520
616,1,14.9915,11.0037,0.321,472,1314,0.292,75,0.00,10000,641.34,0,0,31.000(38.750%)(1.179m),52.000(52.000%)(3.429m),30.000(30.000%)(1.071m),22.000(22.000%)(0.214m),15.417(19.272%)(0.000m),30.000(75.000%)(2.143m),10.803(27.008%)(0.086m),0.000,1578.415
617,1,2.6375,10.8282,0.328,534,1492,0.291,80,0.00,10000,737.32,0,0,12.000(15.000%)(0.000m),53.000(53.000%)(3.536m),57.000(57.000%)(3.964m),31.000(31.000%)(1.179m),18.369(22.961%)(0.000m),11.000(27.500%)(0.107m),12.894(32.236%)(0.310m),64.100,616.029
618,1,9.9902,10.9192,0.325,551,1488,0.291,80,0.00,10000,714.46,0,0,31.000(38.750%)(1.179m),22.000(22.000%)(0.214m),33.000(33.000%)(1.393m),47.040(47.040%)(2.897m),23.303(29.129%)(0.354m),18.000(45.000%)(0.857m),16.515(41.288%)(0.698m),0.000,2102.010
619,1,8.2238,10.9880,0.288,403,1058,0.290,70,0.00,10000,704.29,0,0,30.000(37.500%)(1.071m),49.000(49.000%)(3.107m),58.325(58.325%)(4.106m),21.969(21.969%)(0.211m),11.697(14.621%)(0.000m),40.000(100.000%)(3.214m),9.968(24.920%)(0.000m),2289.256,2691.336
620,1,17.6873,11.1383,0.328,666,1802,0.290,85,0.00,10000,983.46,0,0,19.592(24.490%)(0.000m),39.990(39.990%)(2.142m),61.000(61.000%)(4.393m),48.000(48.000%)(3.000m),35.000(43.750%)(1.607m),13.862(34.655%)(0.414m),25.000(62.500%)(1.607m),686.640,2056.303
621,1,15.7548,11.2737,0.295,616,1646,0.289,80,0.00,10000,859.56,0,0,22.018(27.523%)(0.216m),45.999(45.999%)(2.786m),66.000(66.000%)(4.929m),24.000(24.000%)(0.429m),13.000(16.250%)(0.000m),15.583(38.958%)(0.598m),26.000(65.000%)(1.714m),840.436,2094.546
622,1,14.2342,11.3322,0.357,801,2063,0.288,85,0.00,10000,1145.18,0,0,12.000(15.000%)(0.000m),22.000(22.000%)(0.214m),50.000(50.000%)(3.214m),44.000(44.000%)(2.571m),33.000(41.250%)(1.393m),10.273(25.682%)(0.029m),21.000(52.500%)(1.179m),873.702,2730.856
623,1,12.1399,11.4785,0.277,569,1582,0.288,85,0.00,10000,781.26,0,0,21.921(27.401%)(0.206m),46.169(46.169%)(2.804m),67.000(67.000%)(5.036m),52.000(52.000%)(3.429m),30.000(37.500%)(1.071m),10.000(25.000%)(0.000m),24.000(60.000%)(1.500m),777.927,1798.688
624,1,17.1844,11.5610,0.294,570,1449,0.287,75,0.00,10000,780.61,0,0,12.592(15.740%)(0.000m),26.034(26.034%)(0.646m),51.000(51.000%)(3.321m),44.000(44.000%)(2.571m),33.000(41.250%)(1.393m),9.824(24.561%)(0.000m),26.000(65.000%)(1.714m),1478.758,2758.478
625,1,12.5939,11.7040,0.349,853,2293,0.287,90,0.00,10000,1236.02,0,0,10.679(13.348%)(0.000m),17.495(17.495%)(0.000m),33.798(33.798%)(1.478m),37.000(37.000%)(1.821m),18.000(22.500%)(0.000m),10.679(26.697%)(0.073m),12.000(30.000%)(0.214m),423.667,2210.199
626,1,14.2185,11.7502,0.337,559,1507,0.286,80,0.00,10000,787.45,0,0,18.834(23.542%)(0.000m),39.950(39.950%)(2.138m),34.000(34.000%)(1.500m),21.000(21.000%)(0.107m),30.000(37.500%)(1.071m),13.246(33.115%)(0.348m),24.000(60.000%)(1.500m),619.192,1627.536
