episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
225,1,1.5940,-1.1838,0.510,237,676,0.639,60,0.00,5112,378.55,0,0,22.000(27.500%)(0.214m),19.000(19.000%)(0.000m),22.000(22.000%)(0.214m),41.000(41.000%)(2.250m),56.469(70.587%)(3.907m),39.174(97.936%)(3.126m),40.000(100.000%)(3.214m),0.000,552.554
226,1,2.3074,-1.1337,0.414,308,888,0.637,65,0.00,5143,435.99,0,0,12.617(15.772%)(0.000m),26.086(26.086%)(0.652m),85.847(85.847%)(7.055m),74.000(74.000%)(5.786m),42.000(52.500%)(2.357m),9.844(24.610%)(0.000m),31.000(77.500%)(2.250m),1817.514,1817.514
227,1,-2.8038,-1.1224,0.343,105,255,0.636,30,0.00,5154,137.85,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),34.564(34.564%)(1.560m),17.892(17.892%)(0.000m),10.921(13.651%)(0.000m),40.000(100.000%)(3.214m),10.921(27.302%)(0.099m),None,None
228,1,2.0122,-1.0560,0.590,234,669,0.635,60,0.00,5178,369.28,0,0,23.000(28.750%)(0.321m),27.000(27.000%)(0.750m),38.000(38.000%)(1.929m),86.361(86.361%)(7.110m),46.545(58.182%)(2.844m),40.000(100.000%)(3.214m),38.309(95.772%)(3.033m),0.000,582.003
229,1,0.6182,-1.0704,0.439,246,695,0.634,60,0.00,5203,375.68,0,0,25.620(32.025%)(0.602m),51.887(51.887%)(3.416m),35.000(35.000%)(1.607m),22.000(22.000%)(0.214m),58.000(72.500%)(4.071m),18.139(45.347%)(0.872m),40.000(100.000%)(3.214m),0.000,0.000
230,1,-2.2984,-1.0477,1.051,88,227,0.632,30,0.00,5212,118.27,0,0,78.639(98.299%)(6.283m),54.544(54.544%)(3.701m),20.978(20.978%)(0.105m),13.558(13.558%)(0.000m),9.493(11.867%)(0.000m),40.000(100.000%)(3.214m),11.862(29.654%)(0.199m),None,None
231,1,6.6993,-0.8916,0.714,357,981,0.631,70,0.00,5248,627.94,0,0,12.000(15.000%)(0.000m),74.000(74.000%)(5.786m),97.000(97.000%)(8.250m),48.011(48.011%)(3.001m),23.335(29.169%)(0.357m),10.000(25.000%)(0.000m),16.484(41.210%)(0.695m),988.643,1321.513
232,1,-3.6952,-0.9262,0.403,367,935,0.630,65,0.00,5285,500.49,0,0,21.568(26.960%)(0.168m),44.906(44.906%)(2.669m),51.367(51.367%)(3.361m),21.106(21.106%)(0.118m),11.644(14.555%)(0.000m),15.300(38.250%)(0.568m),10.300(25.749%)(0.032m),None,None
233,1,-4.0015,-1.0094,0.464,249,660,0.628,55,0.00,5310,401.47,0,0,11.452(14.314%)(0.000m),20.525(20.525%)(0.056m),48.488(48.488%)(3.052m),60.691(60.691%)(4.360m),32.210(40.262%)(1.308m),10.255(25.638%)(0.027m),23.159(57.897%)(1.410m),1891.207,1891.207
234,1,2.8121,-0.9681,0.526,512,1431,0.627,80,0.00,5362,785.76,0,0,18.999(23.749%)(0.000m),40.330(40.330%)(2.178m),57.000(57.000%)(3.964m),21.000(21.000%)(0.107m),12.000(15.000%)(0.000m),13.352(33.380%)(0.359m),10.000(25.000%)(0.000m),353.113,946.333
235,1,-0.4687,-0.9008,0.570,135,369,0.626,40,0.00,5376,204.71,0,0,11.917(14.896%)(0.000m),22.958(22.958%)(0.317m),63.137(63.137%)(4.622m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),9.905(24.762%)(0.000m),40.000(100.000%)(3.214m),None,None
236,1,-2.1146,-0.9525,0.361,291,772,0.625,60,0.00,5406,466.68,0,0,9.967(12.459%)(0.000m),14.144(14.144%)(0.000m),21.694(21.694%)(0.182m),54.509(54.509%)(3.697m),54.138(67.672%)(3.658m),12.613(31.533%)(0.280m),39.416(98.540%)(3.152m),791.342,1257.606
237,1,3.1738,-0.9226,0.533,309,834,0.623,60,0.00,5437,558.66,0,0,12.359(15.449%)(0.000m),25.172(25.172%)(0.554m),63.000(63.000%)(4.607m),53.000(53.000%)(3.536m),40.000(50.000%)(2.143m),9.767(24.417%)(0.000m),34.788(86.969%)(2.656m),565.499,1388.526
238,1,-2.8245,-0.9011,0.562,287,786,0.622,60,0.00,5466,475.67,0,0,12.187(15.233%)(0.000m),24.120(24.120%)(0.441m),66.645(66.645%)(4.998m),59.000(59.000%)(4.179m),42.000(52.500%)(2.357m),9.878(24.694%)(0.000m),39.881(99.702%)(3.201m),None,None
239,1,0.6566,-0.8458,0.401,235,642,0.621,55,0.00,5490,398.47,0,0,59.000(73.750%)(4.179m),81.000(81.000%)(6.536m),39.770(39.770%)(2.118m),18.642(18.642%)(0.000m),10.850(13.562%)(0.000m),40.000(100.000%)(3.214m),10.206(25.515%)(0.022m),1471.358,1551.934
240,1,-1.6942,-0.8459,0.438,155,382,0.620,40,0.00,5506,252.53,0,0,68.998(86.247%)(5.250m),100.000(100.000%)(8.571m),39.358(39.358%)(2.074m),18.448(18.448%)(0.000m),10.737(13.422%)(0.000m),40.000(100.000%)(3.214m),10.100(25.251%)(0.011m),None,None
241,1,4.1916,-0.7052,0.538,173,503,0.618,50,0.00,5524,241.42,0,0,10.136(12.670%)(0.000m),15.304(15.304%)(0.000m),25.665(25.665%)(0.607m),84.000(84.000%)(6.857m),67.000(83.749%)(5.036m),11.459(28.647%)(0.156m),40.000(100.000%)(3.214m),951.413,991.577
242,1,-3.1306,-0.8582,0.491,154,374,0.617,40,0.00,5540,265.62,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),43.008(43.008%)(2.465m),19.696(19.696%)(0.000m),11.347(14.184%)(0.000m),40.000(100.000%)(3.214m),10.544(26.360%)(0.058m),None,None
243,1,-3.5794,-0.9033,0.265,61,153,0.616,20,0.00,5547,92.97,0,0,9.201(11.501%)(0.000m),12.227(12.227%)(0.000m),17.292(17.292%)(0.000m),33.405(33.405%)(1.436m),77.067(96.334%)(6.114m),13.450(33.626%)(0.370m),40.000(100.000%)(3.214m),None,None
244,1,-2.8951,-0.9821,0.470,434,1134,0.615,70,0.00,5591,626.64,0,0,11.000(13.750%)(0.000m),17.000(17.000%)(0.000m),33.000(33.000%)(1.393m),58.062(58.062%)(4.078m),28.049(35.062%)(0.862m),11.000(27.500%)(0.107m),20.021(50.051%)(1.074m),382.124,871.090
245,1,1.8129,-0.9155,0.429,648,1697,0.614,80,0.00,5656,925.56,0,0,16.051(20.064%)(0.000m),23.000(23.000%)(0.321m),79.000(79.000%)(6.321m),58.000(58.000%)(4.071m),29.000(36.250%)(0.964m),11.306(28.264%)(0.140m),26.000(65.000%)(1.714m),931.686,1842.405
246,1,-2.1279,-1.0275,0.497,139,350,0.612,40,0.00,5670,215.97,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),33.975(33.975%)(1.497m),17.275(17.275%)(0.000m),10.449(13.061%)(0.000m),40.000(100.000%)(3.214m),10.322(25.805%)(0.035m),None,None
247,1,-1.7653,-0.9694,0.403,377,983,0.611,65,0.00,5708,564.17,0,0,15.542(19.427%)(0.000m),33.377(33.377%)(1.433m),100.000(100.000%)(8.571m),25.000(25.000%)(0.536m),21.000(26.250%)(0.107m),10.896(27.241%)(0.096m),40.000(100.000%)(3.214m),None,None
248,1,-2.1908,-1.0054,0.348,448,1164,0.610,70,0.00,5753,753.91,0,0,13.000(16.250%)(0.000m),31.000(31.000%)(1.179m),73.000(73.000%)(5.679m),61.880(61.880%)(4.487m),32.151(40.188%)(1.302m),10.000(25.000%)(0.000m),23.039(57.598%)(1.397m),231.148,445.046
249,1,-3.0395,-1.0152,0.518,133,336,0.609,35,0.00,5767,186.50,0,0,11.238(14.047%)(0.000m),19.711(19.711%)(0.000m),44.114(44.114%)(2.584m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.315(25.787%)(0.034m),40.000(100.000%)(3.214m),None,None
250,1,1.2677,-0.9217,0.412,322,883,0.607,65,0.00,5800,505.74,0,0,25.000(31.250%)(0.536m),35.000(35.000%)(1.607m),23.135(23.135%)(0.336m),14.105(14.105%)(0.000m),9.479(11.849%)(0.000m),30.000(75.000%)(2.143m),10.985(27.464%)(0.106m),248.548,450.042
251,1,-1.7660,-1.0314,0.459,172,436,0.606,45,0.00,5818,287.26,0,0,12.884(16.105%)(0.000m),27.218(27.218%)(0.773m),68.929(68.929%)(5.242m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),9.797(24.493%)(0.000m),40.000(100.000%)(3.214m),None,None
252,1,1.4742,-0.8692,0.636,343,941,0.605,65,0.00,5853,524.94,0,0,11.000(13.750%)(0.000m),18.000(18.000%)(0.000m),44.000(44.000%)(2.571m),56.296(56.296%)(3.889m),28.487(35.609%)(0.909m),11.000(27.500%)(0.107m),20.271(50.679%)(1.101m),107.706,665.040
253,1,7.4109,-0.6818,0.338,211,617,0.604,55,0.00,5875,352.43,0,0,58.035(72.544%)(4.075m),20.000(20.000%)(0.000m),19.000(19.000%)(0.000m),100.000(100.000%)(8.571m),64.679(80.848%)(4.787m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,530.870
254,1,5.3821,-0.5157,0.483,324,903,0.603,65,0.00,5908,444.32,0,0,12.000(15.000%)(0.000m),50.000(50.000%)(3.214m),93.000(93.000%)(7.821m),46.601(46.601%)(2.850m),22.218(27.772%)(0.238m),10.000(25.000%)(0.000m),15.681(39.202%)(0.609m),1339.646,1734.217
255,1,-1.5188,-0.5544,0.400,414,1070,0.601,70,0.00,5950,596.49,0,0,11.355(14.194%)(0.000m),20.582(20.582%)(0.062m),50.092(50.092%)(3.224m),41.000(41.000%)(2.250m),31.000(38.750%)(1.179m),10.044(25.110%)(0.005m),31.900(79.751%)(2.346m),386.171,1227.669
256,1,3.9212,-0.4482,0.476,274,762,0.600,60,0.00,5978,408.81,0,0,39.000(48.750%)(2.036m),68.000(68.000%)(5.143m),42.546(42.546%)(2.416m),19.485(19.485%)(0.000m),11.226(14.032%)(0.000m),40.000(100.000%)(3.214m),10.431(26.077%)(0.046m),889.630,1243.039
257,1,-3.1105,-0.5068,0.408,105,267,0.599,30,0.00,5989,184.89,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),41.104(41.104%)(2.261m),19.267(19.267%)(0.000m),11.214(14.017%)(0.000m),40.000(100.000%)(3.214m),10.549(26.371%)(0.059m),None,None
258,1,-2.0343,-0.4935,0.465,143,356,0.598,40,0.00,6004,252.25,0,0,13.555(16.944%)(0.000m),29.285(29.285%)(0.995m),75.947(75.947%)(5.994m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),9.654(24.134%)(0.000m),40.000(100.000%)(3.214m),None,None
259,1,-0.2167,-0.4305,0.433,668,1794,0.597,85,0.00,6071,1070.47,0,0,11.000(13.750%)(0.000m),29.000(29.000%)(0.964m),87.728(87.728%)(7.257m),37.413(37.413%)(1.866m),17.916(22.395%)(0.000m),9.591(23.978%)(0.000m),12.620(31.551%)(0.281m),200.210,1670.127
260,1,-2.6728,-0.4766,0.336,433,1234,0.595,75,0.00,6115,642.26,0,0,28.000(35.000%)(0.857m),21.000(21.000%)(0.107m),48.000(48.000%)(3.000m),51.414(51.414%)(3.366m),24.659(30.824%)(0.499m),21.000(52.500%)(1.179m),17.474(43.685%)(0.801m),0.000,1232.288
261,1,-4.6946,-0.5512,0.459,404,1004,0.594,65,0.00,6156,649.44,0,0,35.639(44.549%)(1.676m),38.127(38.127%)(1.942m),17.461(17.461%)(0.000m),11.847(11.847%)(0.000m),8.612(10.764%)(0.000m),25.633(64.084%)(1.675m),11.623(29.058%)(0.174m),2451.323,2957.193
262,1,0.1614,-0.4822,0.468,267,741,0.593,60,0.00,6183,408.60,0,0,9.876(12.345%)(0.000m),14.911(14.911%)(0.000m),25.006(25.006%)(0.536m),45.000(45.000%)(2.679m),38.000(47.500%)(1.929m),11.165(27.911%)(0.125m),40.000(100.000%)(3.214m),394.139,1130.470
