episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
893,1,8.5202,9.8072,0.126,202,597,0.168,55,0.00,25000,307.13,0,0,23.000(28.750%)(0.321m),23.000(23.000%)(0.321m),35.000(35.000%)(1.607m),84.200(84.200%)(6.879m),47.495(59.369%)(2.946m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,532.502
894,1,15.4665,9.9379,0.132,496,1498,0.167,85,0.00,25000,757.84,0,0,22.000(27.500%)(0.214m),24.000(24.000%)(0.429m),38.000(38.000%)(1.929m),33.000(33.000%)(1.393m),22.110(27.638%)(0.226m),22.000(55.000%)(1.286m),15.576(38.940%)(0.597m),0.000,639.334
895,1,5.9081,9.8707,0.124,375,1105,0.167,75,0.00,25000,459.11,0,0,13.841(17.301%)(0.000m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),39.000(48.750%)(2.036m),9.678(24.195%)(0.000m),28.000(70.000%)(1.929m),0.000,582.687
896,1,11.3819,9.8642,0.129,322,990,0.167,70,0.00,25000,482.22,0,0,26.000(32.500%)(0.643m),35.000(35.000%)(1.607m),48.000(48.000%)(3.000m),31.000(31.000%)(1.179m),14.899(18.623%)(0.000m),27.000(67.500%)(1.821m),10.426(26.064%)(0.046m),39.757,593.491
897,1,11.3103,9.8181,0.113,443,1384,0.166,85,0.00,25000,660.18,0,0,24.000(30.000%)(0.429m),20.000(20.000%)(0.000m),23.000(23.000%)(0.321m),40.000(40.000%)(2.143m),19.046(23.807%)(0.000m),20.000(50.000%)(1.071m),13.380(33.449%)(0.362m),0.000,611.039
898,1,10.0680,9.7409,0.121,573,1798,0.166,95,0.00,25000,818.67,0,0,16.067(20.083%)(0.000m),20.000(20.000%)(0.000m),25.000(25.000%)(0.536m),37.000(37.000%)(1.821m),24.000(30.000%)(0.429m),11.255(28.137%)(0.134m),17.000(42.500%)(0.750m),0.000,635.065
899,1,14.5684,9.8358,0.135,505,1518,0.166,85,0.00,25000,677.74,0,0,23.000(28.750%)(0.321m),20.000(20.000%)(0.000m),22.000(22.000%)(0.214m),27.000(27.000%)(0.750m),20.608(25.760%)(0.065m),17.000(42.500%)(0.750m),14.499(36.249%)(0.482m),0.000,594.027
900,1,5.0256,9.7786,0.115,380,1144,0.165,75,0.00,25000,537.74,0,0,14.137(17.671%)(0.000m),30.824(30.824%)(1.160m),54.000(54.000%)(3.643m),21.000(21.000%)(0.107m),12.000(15.000%)(0.000m),9.886(24.715%)(0.000m),21.000(52.500%)(1.179m),217.937,687.707
901,1,11.8493,9.7816,0.119,481,1464,0.165,85,0.00,25000,705.44,0,0,24.000(30.000%)(0.429m),23.000(23.000%)(0.321m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),22.619(28.274%)(0.281m),20.000(50.000%)(1.071m),15.944(39.861%)(0.637m),0.000,620.146
902,1,8.9456,9.8449,0.108,197,587,0.165,55,0.00,25000,298.53,0,0,22.000(27.500%)(0.214m),27.000(27.000%)(0.750m),47.000(47.000%)(2.893m),70.408(70.408%)(5.401m),41.793(52.242%)(2.335m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,536.300
903,1,8.0183,9.8427,0.124,241,723,0.164,60,0.00,25000,431.82,0,0,35.000(43.750%)(1.607m),60.000(60.000%)(4.286m),81.000(81.000%)(6.536m),26.702(26.702%)(0.718m),12.717(15.896%)(0.000m),32.000(80.000%)(2.357m),9.795(24.489%)(0.000m),575.230,1081.215
904,1,8.3968,9.9839,0.109,197,587,0.164,55,0.00,25000,289.72,0,0,22.000(27.500%)(0.214m),26.000(26.000%)(0.643m),47.000(47.000%)(2.893m),70.987(70.987%)(5.463m),42.137(52.671%)(2.372m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,539.583
905,1,10.5014,10.0166,0.110,250,722,0.164,60,0.00,25000,390.09,0,0,23.000(28.750%)(0.321m),29.000(29.000%)(0.964m),18.479(18.479%)(0.000m),12.150(12.150%)(0.000m),8.617(10.771%)(0.000m),37.000(92.500%)(2.893m),11.045(27.612%)(0.112m),43.749,537.696
906,1,11.7408,10.0680,0.113,463,1429,0.163,85,0.00,25000,694.23,0,0,22.000(27.500%)(0.214m),32.000(32.000%)(1.286m),40.000(40.000%)(2.143m),22.000(22.000%)(0.214m),18.044(22.554%)(0.000m),16.000(40.000%)(0.643m),12.662(31.654%)(0.285m),0.000,541.129
907,1,11.9993,9.9978,0.109,398,1153,0.163,75,0.00,25000,563.14,0,0,13.332(16.665%)(0.000m),24.737(24.737%)(0.508m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),23.000(28.750%)(0.321m),11.504(28.760%)(0.161m),25.000(62.500%)(1.607m),0.000,757.470
908,1,7.9829,9.8794,0.126,524,1566,0.163,85,0.00,25000,785.81,0,0,10.950(13.688%)(0.000m),19.007(19.007%)(0.000m),33.000(33.000%)(1.393m),30.000(30.000%)(1.071m),18.354(22.943%)(0.000m),10.175(25.438%)(0.019m),12.884(32.211%)(0.309m),250.281,708.532
909,1,8.6965,9.8730,0.139,437,1319,0.162,80,0.00,25000,640.28,0,0,20.000(25.000%)(0.000m),39.000(39.000%)(2.036m),52.000(52.000%)(3.429m),36.000(36.000%)(1.714m),20.825(26.031%)(0.088m),14.000(35.000%)(0.429m),14.674(36.686%)(0.501m),162.391,655.840
910,1,10.5338,9.8749,0.123,323,992,0.162,70,0.00,25000,472.90,0,0,18.536(23.170%)(0.000m),29.000(29.000%)(0.964m),44.000(44.000%)(2.571m),35.000(35.000%)(1.607m),26.000(32.500%)(0.643m),13.014(32.535%)(0.323m),22.000(55.000%)(1.286m),25.237,562.818
911,1,8.7184,9.8049,0.117,543,1652,0.162,90,0.00,25000,705.83,0,0,10.610(13.262%)(0.000m),16.933(16.933%)(0.000m),31.151(31.151%)(1.195m),33.000(33.000%)(1.393m),14.000(17.500%)(0.000m),11.006(27.515%)(0.108m),10.000(25.000%)(0.000m),120.179,819.969
912,1,11.0617,9.8236,0.112,290,858,0.161,65,0.00,25000,439.27,0,0,26.000(32.500%)(0.643m),34.000(34.000%)(1.500m),55.000(55.000%)(3.750m),26.261(26.261%)(0.671m),12.702(15.878%)(0.000m),25.000(62.500%)(1.607m),9.910(24.776%)(0.000m),119.246,679.347
913,1,11.8119,9.7961,0.136,323,991,0.161,70,0.00,25000,432.49,0,0,26.000(32.500%)(0.643m),20.000(20.000%)(0.000m),19.000(19.000%)(0.000m),20.000(20.000%)(0.000m),19.219(24.024%)(0.000m),27.000(67.500%)(1.821m),13.511(33.776%)(0.376m),0.000,562.918
914,1,12.1923,9.8440,0.113,478,1461,0.161,85,0.00,25000,644.35,0,0,23.000(28.750%)(0.321m),20.000(20.000%)(0.000m),25.000(25.000%)(0.536m),30.000(30.000%)(1.071m),15.011(18.764%)(0.000m),19.000(47.500%)(0.964m),10.509(26.271%)(0.054m),0.000,555.409
915,1,6.1209,9.8167,0.136,260,743,0.160,60,0.00,25000,408.91,0,0,33.000(41.250%)(1.393m),39.000(39.000%)(2.036m),50.000(50.000%)(3.214m),26.053(26.053%)(0.649m),12.602(15.752%)(0.000m),40.000(100.000%)(3.214m),9.832(24.580%)(0.000m),244.663,632.384
916,1,4.9629,9.8345,0.134,225,663,0.160,60,0.00,25000,305.18,0,0,30.000(37.500%)(1.071m),38.000(38.000%)(1.929m),39.089(39.089%)(2.045m),18.322(18.322%)(0.000m),10.664(13.330%)(0.000m),40.000(100.000%)(3.214m),10.031(25.078%)(0.003m),262.977,668.761
917,1,9.9249,9.8321,0.116,211,618,0.160,55,0.00,25000,364.25,0,0,42.727(53.409%)(2.435m),70.641(70.641%)(5.426m),34.000(34.000%)(1.500m),25.000(25.000%)(0.536m),22.000(27.500%)(0.214m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,507.587
918,1,15.0209,9.9488,0.116,579,1811,0.159,95,0.00,25000,812.96,0,0,17.797(22.246%)(0.000m),28.000(28.000%)(0.857m),54.000(54.000%)(3.643m),23.000(23.000%)(0.321m),18.073(22.592%)(0.000m),12.486(31.215%)(0.266m),12.683(31.707%)(0.287m),0.000,641.987
919,1,8.6425,9.9254,0.114,218,663,0.159,60,0.00,25000,322.85,0,0,30.000(37.500%)(1.071m),42.000(42.000%)(2.357m),56.000(56.000%)(3.857m),24.892(24.892%)(0.524m),12.401(15.501%)(0.000m),33.000(82.500%)(2.464m),9.925(24.813%)(0.000m),216.820,627.605
920,1,8.8103,9.8096,0.121,272,835,0.159,65,0.00,25000,390.68,0,0,11.483(14.354%)(0.000m),20.814(20.814%)(0.087m),50.657(50.657%)(3.285m),36.000(36.000%)(1.714m),24.000(30.000%)(0.429m),10.157(25.393%)(0.017m),21.000(52.500%)(1.179m),152.479,697.029
921,1,7.3673,9.7254,0.099,204,602,0.159,55,0.00,25000,307.67,0,0,23.000(28.750%)(0.321m),20.000(20.000%)(0.000m),27.000(27.000%)(0.750m),92.749(92.749%)(7.794m),51.168(63.960%)(3.339m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,512.932
922,1,15.0594,9.8422,0.117,440,1376,0.158,85,0.00,25000,709.79,0,0,22.000(27.500%)(0.214m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),23.952(29.940%)(0.423m),19.000(47.500%)(0.964m),16.911(42.277%)(0.740m),0.000,581.116
923,1,7.5417,9.7718,0.096,228,682,0.158,60,0.00,25000,356.81,0,0,12.357(15.446%)(0.000m),24.803(24.803%)(0.515m),41.000(41.000%)(2.250m),31.000(31.000%)(1.179m),24.000(30.000%)(0.429m),9.889(24.724%)(0.000m),40.000(100.000%)(3.214m),74.573,553.780
924,1,11.8263,9.8359,0.115,536,1586,0.158,85,0.00,25000,827.50,0,0,26.000(32.500%)(0.643m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),23.000(23.000%)(0.321m),16.941(21.176%)(0.000m),19.000(47.500%)(0.964m),11.875(29.688%)(0.201m),0.000,651.617
925,1,6.6460,9.7776,0.119,339,1038,0.157,75,0.00,25000,410.84,0,0,14.058(17.572%)(0.000m),30.723(30.723%)(1.149m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),28.000(35.000%)(0.857m),9.829(24.572%)(0.000m),25.000(62.500%)(1.607m),0.000,654.881
926,1,8.6462,9.6216,0.132,236,672,0.157,60,0.00,25000,351.52,0,0,68.601(85.751%)(5.207m),20.000(20.000%)(0.000m),19.000(19.000%)(0.000m),20.000(20.000%)(0.000m),59.570(74.463%)(4.240m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,625.374
