episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
55,2,-4.6546,-2.6178,0.361,209,522,0.898,60,1.82,1139,132.85,0,0,8.935(11.168%)(0.000m),12.678(12.678%)(0.000m),19.447(19.447%)(0.000m),48.861(48.861%)(3.092m),40.919(51.149%)(2.241m),11.306(28.266%)(0.140m),29.659(74.148%)(2.106m),None,None
56,2,-3.7308,-2.6297,0.342,124,305,0.896,45,1.79,1152,86.59,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),50.145(50.145%)(3.230m),20.604(20.604%)(0.065m),11.367(14.209%)(0.000m),40.000(100.000%)(3.214m),10.055(25.137%)(0.006m),None,None
57,2,-4.4675,-2.6904,0.334,205,502,0.894,60,1.75,1173,137.70,0,0,56.465(70.581%)(3.907m),100.000(100.000%)(8.571m),40.570(40.570%)(2.204m),19.017(19.017%)(0.000m),11.068(13.835%)(0.000m),40.000(100.000%)(3.214m),10.411(26.028%)(0.044m),None,None
58,2,-4.2248,-2.7030,0.327,496,1264,0.892,85,1.72,1223,318.04,0,0,31.000(38.750%)(1.179m),38.000(38.000%)(1.929m),42.000(42.000%)(2.357m),25.931(25.931%)(0.635m),12.542(15.678%)(0.000m),31.726(79.315%)(2.328m),9.786(24.464%)(0.000m),413.548,1629.864
59,2,-5.2143,-2.7112,0.302,342,874,0.890,75,1.69,1258,232.93,0,0,20.246(25.308%)(0.026m),41.352(41.352%)(2.288m),20.964(20.964%)(0.103m),13.783(13.783%)(0.000m),9.775(12.219%)(0.000m),14.322(35.806%)(0.463m),12.529(31.323%)(0.271m),1787.843,2554.539
60,2,-3.2250,-2.7346,0.303,374,956,0.889,80,1.67,1296,259.94,0,0,10.569(13.211%)(0.000m),16.726(16.726%)(0.000m),30.316(30.316%)(1.105m),47.000(47.000%)(2.893m),46.000(57.500%)(2.786m),11.098(27.746%)(0.118m),40.000(100.000%)(3.214m),1426.631,1922.842
61,2,0.9444,-2.6440,0.339,212,519,0.887,60,1.64,1318,142.81,0,0,69.098(86.372%)(5.260m),100.000(100.000%)(8.571m),72.880(72.880%)(5.666m),26.083(26.083%)(0.652m),12.616(15.770%)(0.000m),40.000(100.000%)(3.214m),9.843(24.608%)(0.000m),None,None
62,2,-2.7699,-2.6101,0.337,140,343,0.885,50,1.61,1332,87.28,0,0,11.707(14.634%)(0.000m),21.220(21.220%)(0.131m),51.646(51.646%)(3.391m),100.000(100.000%)(8.571m),67.684(84.605%)(5.109m),10.356(25.889%)(0.038m),40.000(100.000%)(3.214m),None,None
63,2,0.2149,-2.5044,0.345,321,796,0.883,70,1.59,1365,224.35,0,0,9.176(11.470%)(0.000m),13.021(13.021%)(0.000m),19.972(19.972%)(0.000m),50.181(50.181%)(3.234m),49.429(61.786%)(3.153m),11.612(29.030%)(0.173m),35.908(89.770%)(2.776m),3046.081,3320.625
64,2,-2.2106,-2.4867,0.397,94,243,0.882,40,1.56,1375,61.38,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),60.011(60.011%)(4.287m),22.553(22.553%)(0.274m),11.858(14.822%)(0.000m),40.000(100.000%)(3.214m),9.980(24.951%)(0.000m),None,None
65,2,-1.6896,-2.4582,0.338,206,509,0.880,60,1.54,1396,146.63,0,0,12.423(15.528%)(0.000m),25.683(25.683%)(0.609m),100.000(100.000%)(8.571m),100.000(100.000%)(8.571m),61.763(77.204%)(4.475m),9.692(24.231%)(0.000m),40.000(100.000%)(3.214m),None,None
66,2,-1.6686,-2.3851,0.347,261,636,0.878,65,1.52,1423,186.08,0,0,69.028(86.285%)(5.253m),100.000(100.000%)(8.571m),34.573(34.573%)(1.561m),17.897(17.897%)(0.000m),10.924(13.655%)(0.000m),40.000(100.000%)(3.214m),10.924(27.309%)(0.099m),None,None
