episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
893,1,23.7236,19.5564,0.212,888,2422,0.168,95,0.22,10000,1160.91,0,0,13.575(16.969%)(0.000m),29.718(29.718%)(1.041m),41.000(41.000%)(2.250m),38.000(38.000%)(1.929m),19.000(23.750%)(0.000m),9.583(23.957%)(0.000m),14.000(35.000%)(0.429m),304.842,1090.951
894,1,27.0608,19.7932,0.226,802,2290,0.167,95,0.22,10000,1145.49,0,0,24.866(31.083%)(0.521m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),36.000(36.000%)(1.714m),29.000(36.250%)(0.964m),17.606(44.014%)(0.815m),23.000(57.500%)(1.393m),0.000,956.986
895,1,28.2645,19.8798,0.223,1165,3074,0.167,95,0.22,10000,1528.20,0,0,18.595(23.243%)(0.000m),22.000(22.000%)(0.214m),43.000(43.000%)(2.464m),32.000(32.000%)(1.286m),23.000(28.750%)(0.321m),13.112(32.780%)(0.333m),16.000(40.000%)(0.643m),0.000,1944.208
896,1,19.2702,19.9173,0.214,705,1940,0.167,90,0.22,10000,984.28,0,0,12.062(15.077%)(0.000m),23.238(23.238%)(0.347m),56.000(56.000%)(3.857m),39.000(39.000%)(2.036m),27.000(33.750%)(0.750m),10.026(25.064%)(0.003m),19.000(47.500%)(0.964m),243.228,1621.978
897,1,19.6156,19.9378,0.227,541,1461,0.166,80,0.22,10000,756.47,0,0,22.208(27.760%)(0.237m),29.000(29.000%)(0.964m),45.000(45.000%)(2.679m),38.000(38.000%)(1.929m),33.000(41.250%)(1.393m),15.712(39.281%)(0.612m),28.000(70.000%)(1.929m),27.931,1213.952
898,1,18.6196,19.6633,0.254,1012,2743,0.166,95,0.22,10000,1362.76,0,0,20.789(25.986%)(0.085m),21.000(21.000%)(0.107m),42.000(42.000%)(2.357m),38.000(38.000%)(1.929m),19.387(24.234%)(0.000m),14.704(36.761%)(0.504m),13.690(34.225%)(0.395m),0.000,1309.567
899,1,28.8739,20.0471,0.238,1022,2763,0.166,95,0.22,10000,1371.66,0,0,16.166(20.208%)(0.000m),20.000(20.000%)(0.000m),31.000(31.000%)(1.179m),40.000(40.000%)(2.143m),28.000(35.000%)(0.857m),11.370(28.424%)(0.147m),22.000(55.000%)(1.286m),0.000,1305.171
900,1,19.9635,20.0357,0.218,1118,2973,0.165,95,0.22,10000,1521.44,0,0,14.384(17.980%)(0.000m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),18.913(23.641%)(0.000m),10.087(25.216%)(0.009m),13.320(33.301%)(0.356m),0.000,1434.144
901,1,17.4045,20.0008,0.203,616,1622,0.165,80,0.22,10000,838.02,0,0,30.000(37.500%)(1.071m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),16.589(20.736%)(0.000m),29.000(72.500%)(2.036m),11.649(29.123%)(0.177m),0.000,1397.092
902,1,13.7253,19.9454,0.219,480,1239,0.165,70,0.22,10000,667.58,0,0,28.000(35.000%)(0.857m),33.000(33.000%)(1.393m),40.000(40.000%)(2.143m),26.013(26.013%)(0.644m),12.582(15.728%)(0.000m),26.000(65.000%)(1.714m),9.817(24.542%)(0.000m),375.946,1469.236
903,1,18.6153,19.9532,0.198,763,2192,0.164,95,0.22,10000,1078.75,0,0,12.441(15.551%)(0.000m),25.720(25.720%)(0.613m),39.000(39.000%)(2.036m),34.000(34.000%)(1.500m),32.000(40.000%)(1.286m),9.706(24.266%)(0.000m),23.000(57.500%)(1.393m),177.736,935.639
904,1,26.8964,20.0940,0.204,1106,2948,0.164,95,0.22,10000,1482.75,0,0,15.434(19.293%)(0.000m),32.732(32.732%)(1.364m),32.000(32.000%)(1.286m),22.000(22.000%)(0.214m),29.000(36.250%)(0.964m),10.856(27.141%)(0.092m),19.000(47.500%)(0.964m),0.000,1801.542
905,1,12.7928,19.9398,0.216,384,986,0.164,65,0.22,10000,570.56,0,0,11.403(14.254%)(0.000m),20.670(20.670%)(0.072m),50.305(50.305%)(3.247m),48.000(48.000%)(3.000m),39.000(48.750%)(2.036m),10.087(25.217%)(0.009m),40.000(100.000%)(3.214m),976.248,2179.757
906,1,15.2724,19.9769,0.238,1125,2992,0.163,95,0.22,10000,1510.44,0,0,15.299(19.124%)(0.000m),32.119(32.119%)(1.298m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),27.000(33.750%)(0.750m),10.766(26.914%)(0.082m),19.000(47.500%)(0.964m),0.000,1662.156
