episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
1948,1,15.6073,32.2075,0.162,505,1487,0.050,60,5.18,20000,1787.43,0,0,22.000(27.500%)(0.214m),30.000(30.000%)(1.071m),52.000(52.000%)(3.429m),41.000(41.000%)(2.250m),22.272(27.840%)(0.243m),18.000(45.000%)(0.857m),15.693(39.233%)(0.610m),58.415,1113.672
1949,1,28.9409,32.4720,0.159,1067,3255,0.050,90,5.18,20000,3672.99,0,0,22.094(27.618%)(0.224m),35.000(35.000%)(1.607m),29.000(29.000%)(0.964m),20.000(20.000%)(0.000m),20.431(25.538%)(0.046m),15.625(39.063%)(0.603m),14.379(35.949%)(0.469m),0.000,891.739
1950,1,27.3597,32.5419,0.166,1127,3291,0.050,85,5.18,20000,3871.38,0,0,16.385(20.482%)(0.000m),35.000(35.000%)(1.607m),46.000(46.000%)(2.786m),23.998(23.998%)(0.428m),12.125(15.156%)(0.000m),11.481(28.702%)(0.159m),9.828(24.569%)(0.000m),131.681,1399.356
1951,1,43.5026,32.5181,0.177,1860,5103,0.050,95,5.18,20000,6460.98,0,0,21.828(27.285%)(0.196m),30.000(30.000%)(1.071m),19.409(19.409%)(0.000m),12.761(12.761%)(0.000m),9.051(11.313%)(0.000m),15.493(38.732%)(0.588m),11.600(29.001%)(0.171m),39.384,1043.677
1952,1,29.7813,32.8813,0.145,1147,3356,0.050,85,5.17,20000,3847.86,0,0,15.936(19.920%)(0.000m),24.000(24.000%)(0.429m),26.000(26.000%)(0.643m),24.062(24.062%)(0.435m),12.158(15.197%)(0.000m),11.162(27.905%)(0.125m),9.854(24.635%)(0.000m),65.556,1101.318
1953,1,46.5754,33.0375,0.154,1600,4545,0.050,95,5.17,20000,5484.77,0,0,19.506(24.382%)(0.000m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),34.000(34.000%)(1.500m),22.992(28.740%)(0.321m),13.735(34.336%)(0.400m),16.214(40.535%)(0.666m),0.000,921.814
1954,1,62.0586,34.0212,0.156,1989,5682,0.050,100,5.22,20000,6907.94,1,1,20.652(25.815%)(0.070m),28.000(28.000%)(0.857m),31.000(31.000%)(1.179m),28.000(28.000%)(0.857m),17.391(21.739%)(0.000m),14.642(36.605%)(0.497m),12.195(30.487%)(0.235m),117.066,1063.633
1955,1,65.2617,35.1795,0.152,1902,5500,0.050,100,5.27,20000,6950.60,2,1,20.835(26.044%)(0.089m),25.000(25.000%)(0.536m),27.000(27.000%)(0.750m),24.000(24.000%)(0.429m),14.451(18.063%)(0.000m),14.748(36.870%)(0.509m),10.159(25.397%)(0.017m),49.562,656.656
1956,1,19.9255,34.2123,0.157,773,2198,0.050,75,5.27,20000,2873.74,0,0,22.000(27.500%)(0.214m),36.000(36.000%)(1.714m),39.000(39.000%)(2.036m),25.000(25.000%)(0.536m),20.667(25.833%)(0.071m),16.000(40.000%)(0.643m),14.549(36.371%)(0.487m),0.000,1360.004
1957,1,40.2580,34.6146,0.153,1266,3593,0.050,90,5.26,20000,4409.42,0,0,22.000(27.500%)(0.214m),29.000(29.000%)(0.964m),33.000(33.000%)(1.393m),29.082(29.082%)(0.973m),13.177(16.471%)(0.000m),16.996(42.489%)(0.750m),9.763(24.407%)(0.000m),48.870,1212.843
1958,1,30.3453,34.5391,0.148,1807,5013,0.050,95,5.26,20000,6227.58,0,0,20.688(25.860%)(0.074m),32.000(32.000%)(1.286m),26.916(26.916%)(0.741m),15.474(15.474%)(0.000m),10.017(12.521%)(0.000m),14.627(36.569%)(0.496m),10.913(27.282%)(0.098m),109.282,1004.990
1959,1,62.5801,35.3864,0.161,1887,5468,0.050,100,5.31,20000,6530.75,1,1,16.561(20.702%)(0.000m),29.000(29.000%)(0.964m),32.000(32.000%)(1.286m),33.000(33.000%)(1.393m),22.924(28.656%)(0.313m),11.646(29.115%)(0.176m),16.260(40.651%)(0.671m),59.727,888.631
1960,1,28.5685,35.3952,0.154,813,2436,0.050,80,5.31,20000,2843.57,0,0,22.000(27.500%)(0.214m),34.000(34.000%)(1.500m),29.000(29.000%)(0.964m),25.000(25.000%)(0.536m),19.607(24.509%)(0.000m),18.000(45.000%)(0.857m),13.782(34.455%)(0.405m),7.834,990.843
1961,1,32.9732,35.5084,0.147,838,2490,0.050,80,5.30,20000,3017.96,0,0,20.000(25.000%)(0.000m),35.000(35.000%)(1.607m),26.000(26.000%)(0.643m),22.000(22.000%)(0.214m),21.000(26.250%)(0.107m),21.000(52.500%)(1.179m),16.622(41.555%)(0.710m),0.000,1124.526
1962,1,33.7400,35.7930,0.157,1390,3962,0.050,90,5.30,20000,5305.58,0,0,11.626(14.532%)(0.000m),21.073(21.073%)(0.115m),27.000(27.000%)(0.750m),23.000(23.000%)(0.321m),22.000(27.500%)(0.214m),10.283(25.709%)(0.030m),17.334(43.336%)(0.786m),52.070,757.568
1963,1,44.7355,36.2781,0.154,1379,3925,0.050,90,5.30,20000,5143.53,0,0,23.000(28.750%)(0.321m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),22.163(27.704%)(0.232m),16.908(42.271%)(0.740m),15.615(39.037%)(0.602m),0.000,960.387
1964,1,47.2789,36.9323,0.168,1850,5390,0.050,100,5.35,20000,6780.53,1,1,18.200(22.751%)(0.000m),30.000(30.000%)(1.071m),33.000(33.000%)(1.393m),33.000(33.000%)(1.393m),16.674(20.843%)(0.000m),12.792(31.980%)(0.299m),11.741(29.354%)(0.187m),71.821,1005.634
1965,1,14.0833,36.3106,0.169,397,1100,0.050,50,5.34,20000,1554.74,0,0,24.000(30.000%)(0.429m),38.000(38.000%)(1.929m),26.000(26.000%)(0.643m),22.000(22.000%)(0.214m),20.252(25.315%)(0.027m),21.000(52.500%)(1.179m),14.262(35.656%)(0.457m),0.000,1266.707
1966,1,56.5421,35.8835,0.158,2068,5853,0.050,100,5.39,20000,7898.84,1,1,20.121(25.151%)(0.013m),31.000(31.000%)(1.179m),35.000(35.000%)(1.607m),33.000(33.000%)(1.393m),19.090(23.862%)(0.000m),14.246(35.614%)(0.455m),13.417(33.543%)(0.366m),77.209,1171.319
1967,1,37.8013,36.1116,0.157,1072,3127,0.050,85,5.39,20000,4005.10,0,0,19.944(24.930%)(0.000m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),23.430(29.287%)(0.367m),14.119(35.298%)(0.441m),16.533(41.332%)(0.700m),0.000,1136.041
1968,1,42.8119,35.8255,0.164,1312,3784,0.050,90,5.39,20000,4762.34,0,0,22.000(27.500%)(0.214m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),15.437(19.297%)(0.000m),16.149(40.372%)(0.659m),10.866(27.165%)(0.093m),0.000,1130.930
1969,1,24.9617,36.0904,0.145,834,2480,0.050,80,5.38,20000,2997.22,0,0,21.000(26.250%)(0.107m),33.000(33.000%)(1.393m),36.000(36.000%)(1.714m),24.000(24.000%)(0.429m),21.929(27.411%)(0.207m),18.000(45.000%)(0.857m),15.446(38.615%)(0.584m),0.000,1112.079
1970,1,42.1855,36.1439,0.150,1694,4756,0.050,95,5.38,20000,6237.59,0,0,22.750(28.438%)(0.295m),29.000(29.000%)(0.964m),25.151(25.151%)(0.552m),14.997(14.997%)(0.000m),9.933(12.416%)(0.000m),16.155(40.387%)(0.659m),11.229(28.073%)(0.132m),63.475,1139.718
1971,1,42.5918,36.2729,0.145,1319,3799,0.050,90,5.38,20000,4775.23,0,0,22.000(27.500%)(0.214m),25.000(25.000%)(0.536m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),20.641(25.801%)(0.069m),17.217(43.042%)(0.773m),14.530(36.325%)(0.485m),0.000,1166.328
1972,1,26.7063,36.4505,0.153,686,1935,0.050,70,5.38,20000,2399.48,0,0,22.000(27.500%)(0.214m),37.000(37.000%)(1.821m),49.234(49.234%)(3.132m),20.229(20.229%)(0.025m),11.160(13.950%)(0.000m),21.000(52.500%)(1.179m),9.872(24.680%)(0.000m),156.283,1261.309
1973,1,64.7964,37.0490,0.154,2079,5878,0.050,100,5.42,20000,7841.07,1,1,18.680(23.350%)(0.000m),27.000(27.000%)(0.750m),30.000(30.000%)(1.071m),28.000(28.000%)(0.857m),19.139(23.924%)(0.000m),13.157(32.893%)(0.338m),13.465(33.661%)(0.371m),119.789,1084.384
