episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
167,1,-0.7116,-1.2988,0.306,175,438,0.717,45,0.00,3817,221.06,0,0,11.994(14.992%)(0.000m),23.107(23.107%)(0.333m),67.748(67.748%)(5.116m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),9.969(24.923%)(0.000m),40.000(100.000%)(3.214m),None,None
168,1,-0.5624,-1.4527,0.320,350,949,0.716,65,0.00,3852,412.04,0,0,11.466(14.332%)(0.000m),20.783(20.783%)(0.084m),50.582(50.582%)(3.277m),54.000(54.000%)(3.643m),27.000(33.750%)(0.750m),10.142(25.356%)(0.015m),27.000(67.500%)(1.821m),None,None
169,1,-1.8735,-1.5362,0.310,221,587,0.714,50,0.00,3875,263.36,0,0,62.741(78.427%)(4.579m),87.000(87.000%)(7.179m),25.635(25.635%)(0.604m),15.460(15.460%)(0.000m),10.315(12.894%)(0.000m),40.000(100.000%)(3.214m),11.806(29.516%)(0.194m),None,None
170,1,3.0704,-1.4313,0.262,402,1065,0.713,70,0.00,3916,482.07,0,0,11.559(14.449%)(0.000m),21.449(21.449%)(0.155m),54.710(54.710%)(3.719m),55.000(55.000%)(3.750m),36.000(45.000%)(1.714m),9.975(24.936%)(0.000m),28.000(70.000%)(1.929m),1626.477,1753.147
171,1,-4.4520,-1.5553,0.274,99,240,0.712,30,0.00,3926,122.14,0,0,9.776(12.220%)(0.000m),14.871(14.871%)(0.000m),25.234(25.234%)(0.561m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.916(27.290%)(0.098m),40.000(100.000%)(3.214m),None,None
172,1,-0.8927,-1.5340,0.331,86,236,0.710,30,0.00,3935,96.19,0,0,9.839(12.298%)(0.000m),14.855(14.855%)(0.000m),24.912(24.912%)(0.526m),97.763(97.763%)(8.332m),76.230(95.288%)(6.025m),11.123(27.807%)(0.120m),40.000(100.000%)(3.214m),None,None
173,1,-3.6959,-1.5468,0.332,275,720,0.709,55,0.00,3963,335.34,0,0,10.314(12.893%)(0.000m),16.190(16.190%)(0.000m),28.929(28.929%)(0.957m),63.891(63.891%)(4.703m),33.558(41.948%)(1.453m),10.965(27.412%)(0.103m),24.066(60.164%)(1.507m),1842.160,2135.082
174,1,-1.7944,-1.5227,0.292,191,489,0.707,45,0.00,3983,240.32,0,0,12.629(15.786%)(0.000m),26.517(26.517%)(0.698m),73.150(73.150%)(5.695m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),9.727(24.318%)(0.000m),40.000(100.000%)(3.214m),None,None
175,1,3.1007,-1.3463,0.301,318,829,0.706,60,0.00,4015,384.20,0,0,11.206(14.008%)(0.000m),20.313(20.313%)(0.034m),49.437(49.437%)(3.154m),83.000(83.000%)(6.750m),53.000(66.250%)(3.536m),9.913(24.782%)(0.000m),40.000(100.000%)(3.214m),2351.616,3217.206
176,1,-0.4457,-1.3096,0.411,304,821,0.704,60,0.00,4046,337.26,0,0,25.356(31.695%)(0.574m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),23.000(23.000%)(0.321m),64.546(80.683%)(4.773m),18.044(45.109%)(0.862m),40.000(100.000%)(3.214m),0.000,119.342
177,1,5.1967,-1.3393,0.362,295,827,0.703,65,0.00,4076,341.32,0,0,16.896(21.121%)(0.000m),35.828(35.828%)(1.696m),100.000(100.000%)(8.571m),20.000(20.000%)(0.000m),12.000(15.000%)(0.000m),11.879(29.697%)(0.201m),11.000(27.500%)(0.107m),None,None
178,1,-1.6773,-1.2298,0.317,188,470,0.702,45,0.00,4095,218.55,0,0,10.382(12.978%)(0.000m),17.010(17.010%)(0.000m),32.860(32.860%)(1.378m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.382(25.956%)(0.041m),40.000(100.000%)(3.214m),None,None
179,1,-0.2203,-1.2062,0.249,210,539,0.700,50,0.00,4116,258.04,0,0,69.098(86.372%)(5.260m),100.000(100.000%)(8.571m),32.623(32.623%)(1.352m),16.887(16.887%)(0.000m),10.307(12.884%)(0.000m),40.000(100.000%)(3.214m),10.307(25.769%)(0.033m),None,None
180,1,-0.7128,-1.2794,0.271,115,313,0.699,35,0.00,4128,143.41,0,0,11.862(14.828%)(0.000m),22.854(22.854%)(0.306m),62.310(62.310%)(4.533m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),9.860(24.650%)(0.000m),40.000(100.000%)(3.214m),None,None
181,1,-3.3772,-1.3337,0.288,173,422,0.697,40,0.00,4146,213.33,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),97.846(97.846%)(8.341m),27.865(27.865%)(0.843m),13.065(16.331%)(0.000m),40.000(100.000%)(3.214m),9.807(24.516%)(0.000m),None,None
182,1,-0.8983,-1.3268,0.264,295,743,0.696,55,0.00,4176,351.19,0,0,10.617(13.271%)(0.000m),16.666(16.666%)(0.000m),29.778(29.778%)(1.048m),92.000(92.000%)(7.714m),55.399(69.249%)(3.793m),11.287(28.217%)(0.138m),40.000(100.000%)(3.214m),None,None
183,1,-3.8147,-1.3721,0.352,105,255,0.695,30,0.00,4187,129.37,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),70.711(70.711%)(5.433m),25.956(25.956%)(0.638m),12.555(15.693%)(0.000m),40.000(100.000%)(3.214m),9.795(24.488%)(0.000m),None,None
