episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
11,1,-2.6598,-4.6090,0.381,229,588,0.980,50,0.00,229,370.10,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),66.622(66.622%)(4.995m),25.697(25.697%)(0.610m),12.617(15.772%)(0.000m),40.000(100.000%)(3.214m),9.971(24.926%)(0.000m),None,None
12,1,-2.7468,-4.4538,0.316,136,332,0.978,35,0.00,243,188.86,0,0,11.338(14.173%)(0.000m),19.680(19.680%)(0.000m),42.974(42.974%)(2.461m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.536(26.339%)(0.057m),40.000(100.000%)(3.214m),None,None
13,1,-2.9143,-4.3354,0.348,121,293,0.976,35,0.00,256,142.14,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),25.456(25.456%)(0.585m),15.002(15.002%)(0.000m),9.862(12.327%)(0.000m),40.000(100.000%)(3.214m),11.012(27.530%)(0.108m),None,None
14,1,-4.3184,-4.3342,0.271,75,184,0.974,25,0.00,264,117.91,0,0,78.639(98.299%)(6.283m),46.466(46.466%)(2.836m),19.092(19.092%)(0.000m),12.553(12.553%)(0.000m),8.903(11.129%)(0.000m),40.000(100.000%)(3.214m),11.411(28.527%)(0.151m),None,None
15,1,-2.7740,-4.2302,0.349,171,416,0.972,40,0.00,282,274.30,0,0,69.098(86.372%)(5.260m),100.000(100.000%)(8.571m),35.629(35.629%)(1.675m),18.116(18.116%)(0.000m),10.958(13.697%)(0.000m),40.000(100.000%)(3.214m),10.825(27.062%)(0.088m),None,None
16,1,-2.1951,-4.1030,0.285,135,328,0.970,35,0.00,296,218.57,0,0,69.080(86.350%)(5.259m),100.000(100.000%)(8.571m),33.065(33.065%)(1.400m),17.116(17.116%)(0.000m),10.447(13.059%)(0.000m),40.000(100.000%)(3.214m),10.447(26.118%)(0.048m),None,None
17,1,-3.2658,-4.0537,0.272,221,537,0.968,50,0.00,319,333.42,0,0,53.444(66.805%)(3.583m),97.501(97.501%)(8.304m),25.157(25.157%)(0.552m),15.001(15.001%)(0.000m),9.935(12.419%)(0.000m),39.340(98.350%)(3.144m),11.232(28.079%)(0.132m),None,None
18,1,-2.7897,-3.9835,0.273,71,184,0.967,25,0.00,327,107.99,0,0,9.939(12.424%)(0.000m),14.103(14.103%)(0.000m),21.633(21.633%)(0.175m),54.353(54.353%)(3.681m),76.230(95.288%)(6.025m),12.577(31.444%)(0.276m),40.000(100.000%)(3.214m),None,None
19,1,-3.9738,-3.9830,0.257,127,317,0.965,35,0.00,340,189.48,0,0,78.639(98.299%)(6.283m),98.426(98.426%)(8.403m),25.082(25.082%)(0.544m),14.956(14.956%)(0.000m),9.906(12.382%)(0.000m),40.000(100.000%)(3.214m),11.198(27.996%)(0.128m),None,None
20,1,-2.7784,-3.9228,0.265,132,324,0.963,35,0.00,354,203.40,0,0,10.140(12.676%)(0.000m),15.089(15.089%)(0.000m),24.748(24.748%)(0.509m),84.848(84.848%)(6.948m),64.751(80.939%)(4.795m),11.752(29.379%)(0.188m),40.000(100.000%)(3.214m),None,None
21,1,-5.6277,-4.0040,0.272,200,491,0.961,45,0.00,374,259.27,0,0,42.554(53.193%)(2.417m),76.486(76.486%)(6.052m),51.766(51.766%)(3.403m),21.270(21.270%)(0.136m),11.734(14.668%)(0.000m),30.928(77.320%)(2.242m),10.380(25.949%)(0.041m),None,None
22,1,-4.5479,-4.0287,0.245,121,289,0.959,35,0.00,387,164.41,0,0,10.505(13.132%)(0.000m),17.058(17.058%)(0.000m),32.397(32.397%)(1.328m),100.000(100.000%)(8.571m),64.753(80.941%)(4.795m),10.635(26.587%)(0.068m),40.000(100.000%)(3.214m),None,None
23,1,-8.0001,-4.2013,0.206,333,815,0.957,60,0.00,421,456.72,0,0,32.954(41.192%)(1.388m),48.789(48.789%)(3.085m),20.047(20.047%)(0.005m),13.180(13.180%)(0.000m),9.348(11.685%)(0.000m),23.673(59.183%)(1.465m),11.981(29.954%)(0.212m),None,None
24,1,-4.3906,-4.2092,0.180,155,375,0.955,40,0.00,437,232.48,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),60.221(60.221%)(4.309m),23.470(23.470%)(0.372m),12.182(15.228%)(0.000m),40.000(100.000%)(3.214m),10.126(25.314%)(0.013m),None,None
25,1,-9.6348,-4.4263,0.189,597,1485,0.953,75,0.00,497,840.22,0,0,25.290(31.613%)(0.567m),52.396(52.396%)(3.471m),26.000(26.000%)(0.643m),15.000(15.000%)(0.000m),10.000(12.500%)(0.000m),18.032(45.081%)(0.861m),15.574(38.934%)(0.597m),642.470,923.063
26,1,-0.1738,-4.2627,0.214,471,1186,0.951,70,0.00,545,632.06,0,0,27.000(33.750%)(0.750m),39.000(39.000%)(2.036m),23.198(23.198%)(0.343m),13.990(13.990%)(0.000m),9.334(11.668%)(0.000m),40.000(100.000%)(3.214m),10.684(26.710%)(0.073m),976.022,2265.406
27,1,-4.5464,-4.2732,0.270,113,271,0.949,30,0.00,557,175.15,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),36.750(36.750%)(1.795m),17.979(17.979%)(0.000m),10.672(13.340%)(0.000m),40.000(100.000%)(3.214m),10.288(25.720%)(0.031m),None,None
28,1,-4.4036,-4.2779,0.257,158,384,0.947,40,0.00,573,240.19,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),46.827(46.827%)(2.874m),20.382(20.382%)(0.041m),11.497(14.371%)(0.000m),40.000(100.000%)(3.214m),10.424(26.060%)(0.045m),None,None
29,1,-4.1957,-4.2750,0.270,385,990,0.945,65,0.00,612,517.07,0,0,10.271(12.839%)(0.000m),16.828(16.828%)(0.000m),32.508(32.508%)(1.340m),38.000(38.000%)(1.929m),34.000(42.500%)(1.500m),10.271(25.678%)(0.029m),40.000(100.000%)(3.214m),592.695,1201.464
30,1,-0.6368,-4.1538,0.263,115,298,0.944,35,0.00,624,192.25,0,0,77.786(97.233%)(6.191m),66.442(66.442%)(4.976m),22.662(22.662%)(0.285m),14.246(14.246%)(0.000m),9.777(12.221%)(0.000m),40.000(100.000%)(3.214m),11.763(29.407%)(0.189m),None,None
31,1,-7.9209,-4.2753,0.302,455,1198,0.942,70,0.00,670,564.11,0,0,11.967(14.959%)(0.000m),23.056(23.056%)(0.327m),39.000(39.000%)(2.036m),34.000(34.000%)(1.500m),16.000(20.000%)(0.000m),9.947(24.868%)(0.000m),12.000(30.000%)(0.214m),899.329,1208.255
32,1,-1.9594,-4.2029,0.345,388,963,0.940,65,0.00,709,610.66,0,0,33.142(41.428%)(1.408m),62.493(62.493%)(4.553m),26.763(26.763%)(0.725m),15.582(15.582%)(0.000m),10.165(12.706%)(0.000m),23.850(59.625%)(1.484m),11.212(28.030%)(0.130m),1816.544,2560.869
33,1,-0.4358,-4.0888,0.311,151,425,0.938,45,0.00,725,182.08,0,0,10.324(12.905%)(0.000m),16.764(16.764%)(0.000m),31.839(31.839%)(1.268m),100.000(100.000%)(8.571m),64.381(80.476%)(4.755m),10.451(26.128%)(0.048m),40.000(100.000%)(3.214m),None,None
34,1,-4.2693,-4.0941,0.308,88,211,0.936,30,0.00,734,135.81,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),63.469(63.469%)(4.657m),24.735(24.735%)(0.507m),12.323(15.403%)(0.000m),40.000(100.000%)(3.214m),9.862(24.656%)(0.000m),None,None
35,1,-2.8790,-4.0594,0.323,152,384,0.934,40,0.00,750,255.76,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),55.530(55.530%)(3.807m),21.828(21.828%)(0.196m),11.764(14.705%)(0.000m),40.000(100.000%)(3.214m),10.151(25.378%)(0.016m),None,None
36,1,-6.8111,-4.1358,0.295,253,612,0.932,50,0.00,776,373.71,0,0,36.621(45.776%)(1.781m),67.987(67.987%)(5.142m),30.030(30.030%)(1.075m),16.324(16.324%)(0.000m),10.228(12.785%)(0.000m),26.384(65.959%)(1.755m),10.610(26.526%)(0.065m),None,None
37,1,-4.2604,-4.1392,0.286,98,239,0.930,30,0.00,786,157.24,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),34.507(34.507%)(1.554m),17.862(17.862%)(0.000m),10.903(13.629%)(0.000m),40.000(100.000%)(3.214m),10.903(27.257%)(0.097m),None,None
38,1,-4.1583,-4.1397,0.377,202,493,0.929,45,0.00,807,327.25,0,0,47.900(59.874%)(2.989m),80.359(80.359%)(6.467m),23.439(23.439%)(0.368m),14.291(14.291%)(0.000m),9.604(12.005%)(0.000m),35.061(87.652%)(2.685m),11.130(27.825%)(0.121m),None,None
39,1,0.7044,-4.0155,0.354,153,398,0.927,40,0.00,823,203.56,0,0,69.057(86.321%)(5.256m),54.074(54.074%)(3.651m),20.044(20.044%)(0.005m),12.839(12.839%)(0.000m),8.931(11.164%)(0.000m),40.000(100.000%)(3.214m),11.019(27.547%)(0.109m),None,None
40,1,-2.5795,-3.9796,0.347,526,1301,0.925,70,0.00,876,771.79,0,0,55.163(68.954%)(3.767m),45.000(45.000%)(2.679m),20.000(20.000%)(0.000m),22.000(22.000%)(0.214m),31.000(38.750%)(1.179m),40.000(100.000%)(3.214m),36.406(91.015%)(2.829m),0.000,1302.203
41,1,-1.7351,-3.9248,0.336,252,616,0.923,50,0.00,902,412.00,0,0,10.326(12.907%)(0.000m),16.621(16.621%)(0.000m),31.057(31.057%)(1.185m),100.000(100.000%)(8.571m),55.853(69.816%)(3.841m),10.581(26.454%)(0.062m),40.000(100.000%)(3.214m),None,None
42,1,-8.7389,-4.0394,0.274,470,1184,0.921,70,0.00,949,701.75,0,0,31.000(38.750%)(1.179m),22.000(22.000%)(0.214m),35.000(35.000%)(1.607m),60.970(60.970%)(4.390m),32.003(40.004%)(1.286m),31.169(77.923%)(2.268m),22.984(57.460%)(1.391m),0.000,2217.220
43,1,-2.6999,-4.0083,0.312,144,355,0.919,40,0.00,964,218.70,0,0,12.206(15.258%)(0.000m),23.831(23.831%)(0.410m),73.252(73.252%)(5.706m),100.000(100.000%)(8.571m),67.642(84.553%)(5.105m),10.019(25.048%)(0.002m),40.000(100.000%)(3.214m),None,None
44,1,0.2214,-3.9122,0.292,330,848,0.918,60,0.00,997,489.39,0,0,59.000(73.750%)(4.179m),71.000(71.000%)(5.464m),49.734(49.734%)(3.186m),20.435(20.435%)(0.047m),11.274(14.092%)(0.000m),40.000(100.000%)(3.214m),9.972(24.931%)(0.000m),1696.060,4044.176
45,1,-3.1299,-3.8948,0.283,200,512,0.916,50,0.00,1017,304.59,0,0,11.747(14.683%)(0.000m),21.292(21.292%)(0.138m),51.820(51.820%)(3.409m),100.000(100.000%)(8.571m),58.121(72.652%)(4.084m),10.391(25.977%)(0.042m),40.000(100.000%)(3.214m),None,None
46,1,-2.5822,-3.8662,0.264,145,352,0.914,40,0.00,1032,198.00,0,0,69.057(86.321%)(5.256m),100.000(100.000%)(8.571m),32.885(32.885%)(1.381m),17.023(17.023%)(0.000m),10.390(12.988%)(0.000m),40.000(100.000%)(3.214m),10.390(25.976%)(0.042m),None,None
47,1,-2.9664,-3.8471,0.252,99,254,0.912,30,0.00,1042,138.63,0,0,10.548(13.185%)(0.000m),17.128(17.128%)(0.000m),32.529(32.529%)(1.342m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.678(26.695%)(0.073m),40.000(100.000%)(3.214m),None,None
48,1,-3.6696,-3.8434,0.249,163,412,0.910,40,0.00,1059,247.79,0,0,9.734(12.167%)(0.000m),13.725(13.725%)(0.000m),20.875(20.875%)(0.094m),50.804(50.804%)(3.300m),58.502(73.128%)(4.125m),12.476(31.190%)(0.265m),40.000(100.000%)(3.214m),None,None
49,1,-4.2921,-3.8525,0.251,129,322,0.908,35,0.00,1072,165.97,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),25.885(25.885%)(0.631m),15.255(15.255%)(0.000m),10.028(12.535%)(0.000m),40.000(100.000%)(3.214m),11.198(27.995%)(0.128m),None,None
50,1,-3.0794,-3.8371,0.247,173,430,0.907,45,0.00,1090,223.93,0,0,12.695(15.869%)(0.000m),26.247(26.247%)(0.669m),75.679(75.679%)(5.966m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),9.905(24.762%)(0.000m),40.000(100.000%)(3.214m),None,None
51,1,-1.8203,-3.8069,0.243,109,291,0.905,35,0.00,1101,162.03,0,0,12.435(15.544%)(0.000m),25.326(25.326%)(0.571m),68.221(68.221%)(5.166m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),9.827(24.566%)(0.000m),40.000(100.000%)(3.214m),None,None
52,1,-3.5568,-3.7564,0.225,80,195,0.903,25,0.00,1109,130.43,0,0,77.786(97.233%)(6.191m),46.793(46.793%)(2.871m),19.227(19.227%)(0.000m),12.641(12.641%)(0.000m),8.966(11.207%)(0.000m),40.000(100.000%)(3.214m),11.491(28.728%)(0.160m),None,None
53,1,-5.0543,-3.7778,0.291,82,197,0.901,25,0.00,1118,93.22,0,0,78.639(98.299%)(6.283m),47.209(47.209%)(2.915m),19.398(19.398%)(0.000m),12.753(12.753%)(0.000m),9.045(11.307%)(0.000m),40.000(100.000%)(3.214m),11.593(28.983%)(0.171m),None,None
54,1,-3.0450,-3.7808,0.287,151,367,0.899,40,0.00,1134,236.14,0,0,12.428(15.535%)(0.000m),25.694(25.694%)(0.610m),66.698(66.698%)(5.003m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),9.696(24.241%)(0.000m),40.000(100.000%)(3.214m),None,None
55,1,-0.9694,-3.7268,0.257,360,998,0.898,70,0.00,1170,544.07,0,0,24.000(30.000%)(0.429m),66.000(66.000%)(4.929m),99.000(99.000%)(8.464m),41.089(41.089%)(2.260m),19.384(24.230%)(0.000m),11.000(27.500%)(0.107m),13.628(34.070%)(0.389m),1491.513,1525.677
56,1,-9.5079,-3.6738,0.298,496,1211,0.896,70,0.00,1220,656.09,0,0,28.737(35.922%)(0.936m),55.312(55.312%)(3.783m),66.000(66.000%)(4.929m),25.801(25.801%)(0.621m),12.480(15.599%)(0.000m),20.568(51.421%)(1.132m),9.737(24.341%)(0.000m),2557.678,3218.219
57,1,-0.8727,-3.6741,0.255,223,542,0.894,50,0.00,1243,348.68,0,0,69.098(86.372%)(5.260m),100.000(100.000%)(8.571m),69.615(69.615%)(5.316m),27.677(27.677%)(0.823m),12.945(16.181%)(0.000m),40.000(100.000%)(3.214m),9.717(24.292%)(0.000m),None,None
58,1,-1.9575,-3.6226,0.386,99,247,0.892,30,0.00,1253,164.68,0,0,9.967(12.459%)(0.000m),15.162(15.162%)(0.000m),25.727(25.727%)(0.614m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),11.130(27.824%)(0.121m),40.000(100.000%)(3.214m),None,None
59,1,-2.1158,-3.5543,0.296,312,778,0.890,60,0.00,1285,399.61,0,0,66.130(82.662%)(4.942m),95.000(95.000%)(8.036m),36.130(36.130%)(1.728m),18.029(18.029%)(0.000m),10.804(13.505%)(0.000m),40.000(100.000%)(3.214m),10.543(26.358%)(0.058m),None,None
60,1,-1.2336,-3.4790,0.276,146,372,0.889,40,0.00,1300,208.18,0,0,10.687(13.359%)(0.000m),17.508(17.508%)(0.000m),33.823(33.823%)(1.481m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.687(26.717%)(0.074m),40.000(100.000%)(3.214m),None,None
61,1,-1.5477,-3.4567,0.255,354,899,0.887,65,0.00,1336,570.33,0,0,10.378(12.972%)(0.000m),17.002(17.002%)(0.000m),32.845(32.845%)(1.376m),81.000(81.000%)(6.536m),63.000(78.750%)(4.607m),10.378(25.945%)(0.040m),40.000(100.000%)(3.214m),1337.545,1617.847
62,1,-0.5854,-3.4135,0.235,168,406,0.885,40,0.00,1353,252.55,0,0,11.227(14.033%)(0.000m),20.350(20.350%)(0.037m),49.526(49.526%)(3.164m),100.000(100.000%)(8.571m),67.666(84.582%)(5.107m),9.931(24.826%)(0.000m),40.000(100.000%)(3.214m),None,None
63,1,-2.7558,-3.4103,0.263,138,340,0.883,35,0.00,1367,211.05,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),57.216(57.216%)(3.987m),22.006(22.006%)(0.215m),11.860(14.824%)(0.000m),40.000(100.000%)(3.214m),10.234(25.584%)(0.025m),None,None
64,1,-3.5353,-3.3947,0.212,190,464,0.882,45,0.00,1386,281.31,0,0,10.372(12.965%)(0.000m),15.660(15.660%)(0.000m),26.262(26.262%)(0.671m),100.000(100.000%)(8.571m),58.191(72.738%)(4.092m),11.725(29.314%)(0.185m),40.000(100.000%)(3.214m),None,None
65,1,-3.5098,-3.4094,0.198,100,243,0.880,30,0.00,1396,145.80,0,0,9.765(12.206%)(0.000m),13.768(13.768%)(0.000m),20.941(20.941%)(0.101m),50.966(50.966%)(3.318m),77.067(96.334%)(6.114m),12.516(31.290%)(0.270m),40.000(100.000%)(3.214m),None,None
66,1,-1.3457,-3.3924,0.218,168,431,0.878,45,0.00,1413,243.11,0,0,74.548(93.185%)(5.844m),100.000(100.000%)(8.571m),63.717(63.717%)(4.684m),24.929(24.929%)(0.528m),12.419(15.524%)(0.000m),40.000(100.000%)(3.214m),9.940(24.849%)(0.000m),None,None
67,1,0.7600,-3.3119,0.251,170,472,0.876,45,0.00,1430,210.83,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),34.432(34.432%)(1.546m),17.824(17.824%)(0.000m),10.879(13.599%)(0.000m),40.000(100.000%)(3.214m),10.879(27.198%)(0.094m),None,None
68,1,-4.1236,-3.3386,0.230,137,340,0.874,35,0.00,1444,203.93,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),36.456(36.456%)(1.763m),17.836(17.836%)(0.000m),10.587(13.234%)(0.000m),40.000(100.000%)(3.214m),10.206(25.514%)(0.022m),None,None
69,1,-4.4288,-3.3477,0.254,87,212,0.873,30,0.00,1453,129.47,0,0,11.718(14.648%)(0.000m),21.240(21.240%)(0.133m),51.694(51.694%)(3.396m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.365(25.913%)(0.039m),40.000(100.000%)(3.214m),None,None
70,1,0.7519,-3.2770,0.237,156,426,0.871,45,0.00,1469,219.61,0,0,10.536(13.170%)(0.000m),16.674(16.674%)(0.000m),30.222(30.222%)(1.095m),100.000(100.000%)(8.571m),70.299(87.874%)(5.389m),11.064(27.660%)(0.114m),40.000(100.000%)(3.214m),None,None
71,1,-1.0856,-3.1862,0.219,258,686,0.869,55,0.00,1495,334.77,0,0,45.319(56.649%)(2.713m),34.714(34.714%)(1.577m),17.323(17.323%)(0.000m),12.090(12.090%)(0.000m),8.996(11.245%)(0.000m),32.742(81.856%)(2.437m),12.801(32.002%)(0.300m),1236.067,1874.451
72,1,1.0817,-3.0736,0.218,211,556,0.867,50,0.00,1517,373.12,0,0,9.677(12.096%)(0.000m),13.731(13.731%)(0.000m),21.062(21.062%)(0.114m),52.919(52.919%)(3.527m),60.562(75.703%)(4.346m),12.245(30.614%)(0.241m),40.000(100.000%)(3.214m),None,None
73,1,-2.6292,-2.9662,0.222,298,754,0.866,55,0.00,1547,413.39,0,0,24.100(30.126%)(0.439m),50.156(50.156%)(3.231m),26.267(26.267%)(0.671m),15.663(15.663%)(0.000m),10.374(12.967%)(0.000m),17.093(42.731%)(0.760m),11.727(29.319%)(0.185m),None,None
74,1,-3.3333,-2.9450,0.222,96,234,0.864,30,0.00,1557,134.14,0,0,10.112(12.641%)(0.000m),15.268(15.268%)(0.000m),25.606(25.606%)(0.601m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),11.432(28.581%)(0.153m),40.000(100.000%)(3.214m),None,None
75,1,-3.3247,-2.8188,0.268,192,481,0.862,45,0.00,1577,235.84,0,0,11.018(13.772%)(0.000m),18.386(18.386%)(0.000m),36.845(36.845%)(1.805m),100.000(100.000%)(8.571m),61.071(76.338%)(4.400m),10.752(26.879%)(0.081m),40.000(100.000%)(3.214m),None,None
76,1,-3.5359,-2.8861,0.240,74,180,0.861,25,0.00,1585,113.18,0,0,77.786(97.233%)(6.191m),61.048(61.048%)(4.398m),21.745(21.745%)(0.187m),13.800(13.800%)(0.000m),9.536(11.920%)(0.000m),40.000(100.000%)(3.214m),11.617(29.043%)(0.173m),None,None
77,1,-4.1296,-2.8778,0.281,75,182,0.859,25,0.00,1593,113.69,0,0,78.639(98.299%)(6.283m),40.655(40.655%)(2.213m),19.057(19.057%)(0.000m),13.025(13.025%)(0.000m),9.524(11.905%)(0.000m),40.000(100.000%)(3.214m),13.025(32.562%)(0.324m),None,None
78,1,-0.6754,-2.8032,0.249,165,409,0.857,40,0.00,1610,227.71,0,0,68.998(86.247%)(5.250m),100.000(100.000%)(8.571m),29.636(29.636%)(1.032m),16.586(16.586%)(0.000m),10.567(13.208%)(0.000m),40.000(100.000%)(3.214m),11.233(28.083%)(0.132m),None,None
79,1,-3.3043,-2.7854,0.205,72,179,0.855,25,0.00,1618,103.27,0,0,8.917(11.146%)(0.000m),12.572(12.572%)(0.000m),19.122(19.122%)(0.000m),46.538(46.538%)(2.843m),77.067(96.334%)(6.114m),11.429(28.571%)(0.153m),40.000(100.000%)(3.214m),None,None
80,1,-2.3940,-2.8205,0.205,134,333,0.854,35,0.00,1632,194.43,0,0,12.111(15.138%)(0.000m),23.034(23.034%)(0.325m),60.386(60.386%)(4.327m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.193(25.483%)(0.021m),40.000(100.000%)(3.214m),None,None
81,1,-3.9173,-2.7404,0.255,177,449,0.852,45,0.00,1650,302.02,0,0,50.899(63.624%)(3.311m),97.678(97.678%)(8.323m),34.196(34.196%)(1.521m),17.701(17.701%)(0.000m),10.805(13.506%)(0.000m),37.038(92.595%)(2.897m),10.805(27.011%)(0.086m),None,None
82,1,-3.6279,-2.7738,0.250,438,1114,0.850,70,0.00,1694,597.96,0,0,26.932(33.665%)(0.743m),35.000(35.000%)(1.607m),22.612(22.612%)(0.280m),13.786(13.786%)(0.000m),9.265(11.581%)(0.000m),19.182(47.955%)(0.984m),10.737(26.842%)(0.079m),581.587,743.829
83,1,-0.4932,-2.7750,0.275,288,798,0.849,60,0.00,1723,379.62,0,0,12.497(15.622%)(0.000m),25.085(25.085%)(0.545m),69.000(69.000%)(5.250m),52.000(52.000%)(3.429m),36.000(45.000%)(1.714m),10.002(25.005%)(0.000m),40.000(100.000%)(3.214m),512.329,836.638
84,1,-3.7870,-2.7653,0.205,91,218,0.847,30,0.00,1733,125.71,0,0,10.670(13.338%)(0.000m),17.326(17.326%)(0.000m),32.906(32.906%)(1.383m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.802(27.004%)(0.086m),40.000(100.000%)(3.214m),None,None
85,1,-5.2861,-2.8134,0.242,367,930,0.845,65,0.00,1770,516.25,0,0,8.819(11.023%)(0.000m),11.920(11.920%)(0.000m),17.195(17.195%)(0.000m),35.147(35.147%)(1.623m),51.560(64.450%)(3.381m),12.383(30.957%)(0.255m),37.571(93.926%)(2.954m),1332.990,2396.392
86,1,-2.3306,-2.7238,0.249,136,359,0.844,40,0.00,1784,237.36,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),32.577(32.577%)(1.348m),16.863(16.863%)(0.000m),10.293(12.866%)(0.000m),40.000(100.000%)(3.214m),10.293(25.733%)(0.031m),None,None
87,1,-0.5730,-2.6501,0.255,161,404,0.842,40,0.00,1801,229.09,0,0,62.741(78.427%)(4.579m),100.000(100.000%)(8.571m),34.742(34.742%)(1.580m),17.984(17.984%)(0.000m),10.977(13.721%)(0.000m),40.000(100.000%)(3.214m),10.977(27.443%)(0.105m),None,None
88,1,-5.5430,-2.6778,0.228,200,491,0.840,45,0.00,1821,253.47,0,0,44.567(55.709%)(2.632m),81.974(81.974%)(6.640m),25.588(25.588%)(0.599m),15.258(15.258%)(0.000m),10.105(12.632%)(0.000m),32.502(81.255%)(2.411m),11.424(28.561%)(0.153m),None,None
89,1,-2.8089,-2.7480,0.229,164,429,0.838,45,0.00,1838,258.50,0,0,53.326(66.658%)(3.571m),97.538(97.538%)(8.308m),39.202(39.202%)(2.057m),18.784(18.784%)(0.000m),11.042(13.802%)(0.000m),39.066(97.664%)(3.114m),10.515(26.287%)(0.055m),None,None
