episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
784,1,18.8153,13.7745,0.271,437,1169,0.209,70,0.00,33304,591.10,0,0,27.000(33.750%)(0.750m),45.000(45.000%)(2.679m),58.000(58.000%)(4.071m),22.116(22.116%)(0.227m),11.774(14.718%)(0.000m),25.000(62.500%)(1.607m),10.035(25.086%)(0.004m),437.699,2250.641
785,1,9.7421,13.6365,0.266,473,1322,0.208,80,0.00,33352,703.00,0,0,23.000(28.750%)(0.321m),26.000(26.000%)(0.643m),47.000(47.000%)(2.893m),32.000(32.000%)(1.286m),21.023(26.278%)(0.110m),23.000(57.500%)(1.393m),14.805(37.012%)(0.515m),314.201,827.696
786,1,9.9614,13.5799,0.217,632,1797,0.208,85,0.00,33416,961.52,0,0,12.837(16.047%)(0.000m),27.104(27.104%)(0.761m),36.000(36.000%)(1.714m),34.000(34.000%)(1.500m),17.232(21.540%)(0.000m),9.762(24.404%)(0.000m),12.088(30.219%)(0.224m),162.087,770.768
787,1,9.2625,13.4486,0.303,331,880,0.207,65,0.00,33450,490.28,0,0,9.924(12.404%)(0.000m),14.873(14.873%)(0.000m),24.663(24.663%)(0.500m),36.000(36.000%)(1.714m),32.000(40.000%)(1.286m),11.358(28.396%)(0.146m),40.000(100.000%)(3.214m),474.171,1454.716
788,1,23.6275,13.5822,0.291,704,1947,0.207,90,0.00,33521,1177.47,0,0,32.000(40.000%)(1.286m),39.000(39.000%)(2.036m),34.000(34.000%)(1.500m),26.000(26.000%)(0.643m),22.000(27.500%)(0.214m),18.000(45.000%)(0.857m),17.048(42.620%)(0.755m),11.910,919.196
789,1,12.4164,13.5715,0.281,1009,2893,0.206,100,0.13,33622,1511.37,1,1,14.909(18.636%)(0.000m),32.226(32.226%)(1.310m),40.000(40.000%)(2.143m),27.000(27.000%)(0.750m),19.868(24.835%)(0.000m),10.446(26.114%)(0.048m),14.049(35.122%)(0.434m),35.950,927.823
790,1,10.2167,13.4084,0.270,813,2320,0.206,95,0.13,33704,1260.99,0,0,16.682(20.853%)(0.000m),32.000(32.000%)(1.286m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),16.000(20.000%)(0.000m),11.693(29.232%)(0.181m),10.000(25.000%)(0.000m),0.000,958.536
791,1,10.7171,13.4219,0.278,434,1090,0.206,70,0.13,33748,771.82,0,0,42.000(52.500%)(2.357m),44.000(44.000%)(2.571m),28.573(28.573%)(0.919m),16.212(16.212%)(0.000m),10.412(13.015%)(0.000m),40.000(100.000%)(3.214m),11.205(28.013%)(0.129m),1081.925,2015.886
792,1,12.7746,13.3998,0.300,513,1428,0.205,80,0.13,33800,837.03,0,0,21.429(26.786%)(0.153m),40.000(40.000%)(2.143m),31.000(31.000%)(1.179m),17.000(17.000%)(0.000m),11.000(13.750%)(0.000m),15.100(37.749%)(0.546m),28.000(70.000%)(1.929m),218.798,1710.004
793,1,20.5884,13.6256,0.347,594,1632,0.205,85,0.13,33860,953.75,0,0,28.000(35.000%)(0.857m),42.000(42.000%)(2.357m),51.000(51.000%)(3.321m),49.777(49.777%)(3.190m),23.886(29.858%)(0.416m),20.000(50.000%)(1.071m),11.000(27.500%)(0.107m),518.231,1750.514
794,1,12.0092,13.7699,0.279,578,1579,0.204,80,0.13,33918,864.02,0,0,13.833(17.291%)(0.000m),29.768(29.768%)(1.047m),51.000(51.000%)(3.321m),22.000(22.000%)(0.214m),12.000(15.000%)(0.000m),9.695(24.238%)(0.000m),11.000(27.500%)(0.107m),637.343,1393.085
795,1,18.7077,13.9606,0.273,483,1400,0.204,80,0.13,33967,730.57,0,0,28.000(35.000%)(0.857m),40.000(40.000%)(2.143m),52.000(52.000%)(3.429m),48.000(48.000%)(3.000m),24.237(30.296%)(0.454m),12.000(30.000%)(0.214m),17.156(42.890%)(0.767m),297.656,856.564
796,1,11.1791,13.9228,0.251,336,933,0.204,65,0.13,34001,520.02,0,0,30.000(37.500%)(1.071m),47.000(47.000%)(2.893m),52.000(52.000%)(3.429m),22.588(22.588%)(0.277m),11.876(14.845%)(0.000m),28.000(70.000%)(1.929m),9.996(24.989%)(0.000m),933.479,1238.552
797,1,9.8507,13.8508,0.285,701,1946,0.203,90,0.13,34072,1187.69,0,0,25.000(31.250%)(0.536m),21.000(21.000%)(0.107m),37.000(37.000%)(1.821m),27.000(27.000%)(0.750m),14.667(18.333%)(0.000m),23.000(57.500%)(1.393m),10.269(25.673%)(0.029m),0.000,825.355
798,1,17.7026,13.8544,0.287,544,1468,0.203,80,0.13,34127,847.98,0,0,31.000(38.750%)(1.179m),41.000(41.000%)(2.250m),44.000(44.000%)(2.571m),29.000(29.000%)(0.964m),21.544(26.930%)(0.165m),24.000(60.000%)(1.500m),15.224(38.059%)(0.560m),12.591,1437.871
799,1,12.3012,13.8106,0.225,386,1055,0.202,70,0.13,34166,631.05,0,0,38.000(47.500%)(1.929m),41.000(41.000%)(2.250m),50.000(50.000%)(3.214m),23.286(23.286%)(0.352m),11.927(14.909%)(0.000m),26.000(65.000%)(1.714m),9.790(24.475%)(0.000m),953.019,1691.025
800,1,12.2587,13.7627,0.307,474,1377,0.202,80,0.12,34214,703.10,0,0,16.000(20.000%)(0.000m),42.000(42.000%)(2.357m),47.000(47.000%)(2.893m),33.000(33.000%)(1.393m),18.295(22.868%)(0.000m),10.000(25.000%)(0.000m),12.841(32.103%)(0.304m),96.338,1009.178
801,1,18.5612,13.9513,0.230,602,1671,0.202,85,0.12,34275,885.53,0,0,27.000(33.750%)(0.750m),40.000(40.000%)(2.143m),45.000(45.000%)(2.679m),31.000(31.000%)(1.179m),19.906(24.882%)(0.000m),14.000(35.000%)(0.429m),14.058(35.145%)(0.435m),75.546,1500.803
802,1,15.0170,13.9926,0.266,417,1107,0.201,70,0.12,34317,649.50,0,0,26.000(32.500%)(0.643m),37.000(37.000%)(1.821m),45.000(45.000%)(2.679m),24.149(24.149%)(0.444m),12.201(15.252%)(0.000m),25.000(62.500%)(1.607m),9.890(24.724%)(0.000m),708.755,1497.322
803,1,10.3573,13.7987,0.239,561,1641,0.201,85,0.12,34374,774.56,0,0,24.000(30.000%)(0.429m),30.000(30.000%)(1.071m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),18.950(23.687%)(0.000m),18.000(45.000%)(0.857m),13.312(33.281%)(0.355m),0.000,752.426
804,1,7.9671,13.5596,0.254,415,1215,0.200,75,0.12,34416,664.43,0,0,10.000(12.500%)(0.000m),13.000(13.000%)(0.000m),19.000(19.000%)(0.000m),34.000(34.000%)(1.500m),16.507(20.634%)(0.000m),29.000(72.500%)(2.036m),11.567(28.918%)(0.168m),102.440,884.983
805,1,8.4359,13.4891,0.294,639,1808,0.200,85,0.12,34480,971.44,0,0,17.000(21.250%)(0.000m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),32.000(32.000%)(1.286m),23.000(28.750%)(0.321m),12.000(30.000%)(0.214m),18.950(47.374%)(0.959m),0.000,1244.936
806,1,7.2221,13.4981,0.263,523,1432,0.200,80,0.12,34533,751.69,0,0,7.720(9.650%)(0.000m),9.592(9.592%)(0.000m),12.620(12.620%)(0.000m),20.482(20.482%)(0.052m),20.628(25.785%)(0.067m),13.600(34.001%)(0.386m),14.581(36.453%)(0.491m),164.416,1242.317
807,1,12.2315,13.6296,0.267,740,2027,0.199,90,0.12,34607,1122.15,0,0,25.000(31.250%)(0.536m),33.000(33.000%)(1.393m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),23.000(28.750%)(0.321m),18.000(45.000%)(0.857m),16.350(40.874%)(0.680m),0.000,995.323
808,1,14.5758,13.6813,0.249,640,1699,0.199,80,0.12,34671,917.41,0,0,12.000(15.000%)(0.000m),22.000(22.000%)(0.214m),46.000(46.000%)(2.786m),34.000(34.000%)(1.500m),18.953(23.691%)(0.000m),25.000(62.500%)(1.607m),13.356(33.390%)(0.360m),268.891,1680.868
809,1,16.0600,13.6865,0.257,591,1640,0.198,85,0.12,34731,931.40,0,0,31.000(38.750%)(1.179m),43.000(43.000%)(2.464m),69.000(69.000%)(5.250m),34.000(34.000%)(1.500m),23.000(28.750%)(0.321m),13.000(32.500%)(0.321m),19.108(47.771%)(0.976m),100.868,1438.352
810,1,7.2387,13.5668,0.281,612,1750,0.198,85,0.12,34793,886.28,0,0,13.718(17.147%)(0.000m),29.495(29.495%)(1.017m),22.000(22.000%)(0.214m),21.000(21.000%)(0.107m),20.000(25.000%)(0.000m),9.616(24.039%)(0.000m),14.000(35.000%)(0.429m),0.000,712.956
811,1,15.4059,13.7339,0.248,786,2256,0.198,95,0.12,34872,1134.92,0,0,14.296(17.871%)(0.000m),31.166(31.166%)(1.196m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),23.000(28.750%)(0.321m),9.999(24.996%)(0.000m),18.634(46.585%)(0.925m),0.000,802.546
812,1,16.4256,13.8067,0.224,543,1464,0.197,80,0.12,34927,919.83,0,0,33.000(41.250%)(1.393m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),26.000(26.000%)(0.643m),16.806(21.008%)(0.000m),29.000(72.500%)(2.036m),11.791(29.478%)(0.192m),0.000,1656.081
813,1,17.0656,13.7467,0.268,662,1787,0.197,85,0.12,34994,1030.75,0,0,24.000(30.000%)(0.429m),41.000(41.000%)(2.250m),46.000(46.000%)(2.786m),41.000(41.000%)(2.250m),22.645(28.306%)(0.283m),11.000(27.500%)(0.107m),16.101(40.251%)(0.654m),193.369,1957.065
814,1,9.3098,13.5337,0.229,351,933,0.196,65,0.12,35030,531.84,0,0,32.000(40.000%)(1.286m),42.000(42.000%)(2.357m),49.000(49.000%)(3.107m),25.330(25.330%)(0.571m),12.437(15.546%)(0.000m),40.000(100.000%)(3.214m),9.828(24.570%)(0.000m),690.924,2007.718
815,1,16.4171,13.4187,0.289,598,1716,0.196,85,0.12,35090,893.04,0,0,24.000(30.000%)(0.429m),22.000(22.000%)(0.214m),36.000(36.000%)(1.714m),33.000(33.000%)(1.393m),21.230(26.538%)(0.132m),17.000(42.500%)(0.750m),14.973(37.433%)(0.533m),0.000,886.347
816,1,16.2347,13.4918,0.271,541,1495,0.196,80,0.12,35145,832.67,0,0,12.000(15.000%)(0.000m),21.000(21.000%)(0.107m),52.000(52.000%)(3.429m),36.000(36.000%)(1.714m),20.455(25.568%)(0.049m),10.000(25.000%)(0.000m),14.398(35.995%)(0.471m),164.922,1172.119
