episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
244,1,2.3400,2.1722,0.198,455,1128,0.615,70,0.00,5602,813.44,0,0,49.000(61.250%)(3.107m),54.000(54.000%)(3.643m),32.868(32.868%)(1.379m),17.014(17.014%)(0.000m),10.385(12.981%)(0.000m),40.000(100.000%)(3.214m),10.385(25.963%)(0.041m),1212.247,3106.943
245,1,-7.5687,2.0344,0.199,462,1134,0.614,65,0.00,5649,817.93,0,0,26.407(33.008%)(0.686m),54.744(54.744%)(3.723m),31.749(31.749%)(1.259m),16.991(16.991%)(0.000m),10.556(13.195%)(0.000m),18.799(46.998%)(0.943m),10.817(27.043%)(0.088m),1814.347,2940.602
246,1,-1.4229,1.8758,0.199,377,975,0.612,65,0.00,5687,642.68,0,0,9.155(11.443%)(0.000m),12.908(12.908%)(0.000m),19.632(19.632%)(0.000m),42.000(42.000%)(2.357m),24.879(31.099%)(0.523m),11.734(29.334%)(0.186m),17.690(44.224%)(0.824m),493.467,1030.608
247,1,4.8130,2.0389,0.191,553,1472,0.611,80,0.00,5743,924.01,0,0,20.964(26.206%)(0.103m),30.823(30.823%)(1.160m),16.754(16.754%)(0.000m),12.068(12.068%)(0.000m),9.231(11.539%)(0.000m),14.809(37.021%)(0.515m),14.063(35.156%)(0.435m),1009.925,1363.439
248,1,7.0457,2.0846,0.207,550,1429,0.610,75,0.00,5798,1011.12,0,0,29.000(36.250%)(0.964m),54.000(54.000%)(3.643m),77.000(77.000%)(6.107m),39.600(39.600%)(2.100m),19.148(23.935%)(0.000m),14.000(35.000%)(0.429m),13.499(33.748%)(0.375m),1123.895,3077.365
249,1,0.9326,2.1786,0.203,247,634,0.609,55,0.00,5823,438.33,0,0,11.655(14.569%)(0.000m),21.892(21.892%)(0.203m),59.058(59.058%)(4.185m),100.000(100.000%)(8.571m),55.112(68.890%)(3.762m),9.933(24.832%)(0.000m),40.000(100.000%)(3.214m),None,None
250,1,4.6322,2.3207,0.207,320,801,0.607,60,0.00,5855,545.53,0,0,11.262(14.078%)(0.000m),20.414(20.414%)(0.044m),49.684(49.684%)(3.180m),95.891(95.891%)(8.131m),52.558(65.697%)(3.488m),9.962(24.905%)(0.000m),38.600(96.500%)(3.064m),None,None
251,1,5.6904,2.2376,0.220,671,1820,0.606,85,0.00,5923,1210.15,0,0,18.869(23.586%)(0.000m),39.168(39.168%)(2.054m),62.000(62.000%)(4.500m),73.771(73.771%)(5.761m),27.000(33.750%)(0.750m),13.294(33.236%)(0.353m),13.000(32.500%)(0.321m),377.179,2428.046
252,1,-1.1279,2.2115,0.206,283,700,0.605,55,0.00,5952,560.01,0,0,8.960(11.200%)(0.000m),12.881(12.881%)(0.000m),20.109(20.109%)(0.012m),54.250(54.250%)(3.670m),46.672(58.340%)(2.858m),11.054(27.636%)(0.113m),33.930(84.825%)(2.564m),None,None
253,1,5.2741,2.3522,0.198,523,1377,0.604,75,0.00,6005,964.52,0,0,11.958(14.947%)(0.000m),23.666(23.666%)(0.393m),76.621(76.621%)(6.067m),67.000(67.000%)(5.036m),28.000(35.000%)(0.857m),9.692(24.230%)(0.000m),20.000(50.000%)(1.071m),785.896,1748.855
