episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
392,1,-0.2590,3.9671,0.093,217,546,0.457,50,0.00,10374,303.43,0,0,12.236(15.295%)(0.000m),24.217(24.217%)(0.452m),64.957(64.957%)(4.817m),95.519(95.519%)(8.091m),52.345(65.431%)(3.466m),9.918(24.794%)(0.000m),38.451(96.129%)(3.048m),None,None
393,1,6.3786,4.0820,0.100,349,943,0.456,65,0.00,10409,567.44,0,0,28.000(35.000%)(0.857m),38.000(38.000%)(1.929m),34.777(34.777%)(1.583m),17.683(17.683%)(0.000m),10.695(13.369%)(0.000m),32.000(80.000%)(2.357m),10.566(26.414%)(0.061m),208.429,1180.696
394,1,2.0922,4.1277,0.088,198,591,0.455,55,0.00,10429,238.53,0,0,22.000(27.500%)(0.214m),25.000(25.000%)(0.536m),34.000(34.000%)(1.500m),71.672(71.672%)(5.536m),42.950(53.687%)(2.459m),39.047(97.619%)(3.112m),40.000(100.000%)(3.214m),0.000,521.453
395,1,2.2068,4.0862,0.082,307,764,0.454,60,0.00,10460,504.77,0,0,60.069(75.086%)(4.293m),100.000(100.000%)(8.571m),65.426(65.426%)(4.867m),24.363(24.363%)(0.467m),12.309(15.387%)(0.000m),40.000(100.000%)(3.214m),9.977(24.943%)(0.000m),None,None
396,1,5.3203,4.1115,0.123,341,1026,0.453,75,0.00,10495,448.22,0,0,27.000(33.750%)(0.750m),24.000(24.000%)(0.429m),30.000(30.000%)(1.071m),16.447(16.447%)(0.000m),10.129(12.661%)(0.000m),22.000(55.000%)(1.286m),10.253(25.634%)(0.027m),87.104,547.850
397,1,10.4298,4.2913,0.074,540,1494,0.453,80,0.00,10549,791.27,0,0,13.000(16.250%)(0.000m),26.000(26.000%)(0.643m),38.000(38.000%)(1.929m),45.000(45.000%)(2.679m),23.515(29.393%)(0.377m),10.000(25.000%)(0.000m),16.614(41.536%)(0.709m),58.711,725.457
398,1,3.4339,4.3038,0.095,389,1135,0.452,75,0.00,10588,511.80,0,0,19.067(23.834%)(0.000m),40.224(40.224%)(2.167m),19.000(19.000%)(0.000m),20.000(20.000%)(0.000m),38.000(47.500%)(1.929m),13.395(33.488%)(0.364m),27.000(67.500%)(1.821m),0.000,518.754
399,1,2.8812,4.2890,0.102,336,933,0.451,65,0.00,10622,436.66,0,0,12.429(15.536%)(0.000m),25.696(25.696%)(0.610m),100.000(100.000%)(8.571m),78.000(78.000%)(6.214m),40.000(50.000%)(2.143m),9.697(24.243%)(0.000m),28.000(70.000%)(1.929m),None,None
400,1,7.5326,4.3531,0.084,500,1454,0.450,80,0.00,10672,601.78,0,0,27.000(33.750%)(0.750m),56.000(56.000%)(3.857m),77.000(77.000%)(6.107m),34.975(34.975%)(1.604m),16.690(20.863%)(0.000m),20.000(50.000%)(1.071m),11.742(29.355%)(0.187m),380.589,1056.995
401,1,-0.9472,4.2552,0.079,104,279,0.449,35,0.00,10683,189.48,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),61.686(61.686%)(4.466m),22.681(22.681%)(0.287m),11.925(14.907%)(0.000m),40.000(100.000%)(3.214m),10.037(25.093%)(0.004m),None,None
402,1,8.9566,4.3607,0.100,369,984,0.448,65,0.00,10720,540.44,0,0,27.000(33.750%)(0.750m),34.000(34.000%)(1.500m),41.000(41.000%)(2.250m),20.362(20.362%)(0.039m),11.361(14.201%)(0.000m),40.000(100.000%)(3.214m),10.174(25.435%)(0.019m),223.048,1038.314
403,1,-0.2612,4.3771,0.098,309,894,0.447,65,0.00,10751,432.11,0,0,29.138(36.423%)(0.979m),60.629(60.629%)(4.353m),95.000(95.000%)(8.036m),67.000(67.000%)(5.036m),20.000(25.000%)(0.000m),20.674(51.684%)(1.144m),10.000(25.000%)(0.000m),780.186,1205.087
404,1,3.9002,4.4456,0.092,290,816,0.446,65,0.00,10780,398.34,0,0,25.000(31.250%)(0.536m),32.000(32.000%)(1.286m),34.418(34.418%)(1.545m),17.816(17.816%)(0.000m),10.875(13.594%)(0.000m),31.000(77.500%)(2.250m),10.875(27.187%)(0.094m),84.910,666.733
405,1,8.7206,4.5491,0.106,330,1005,0.445,75,0.00,10813,510.10,0,0,16.415(20.519%)(0.000m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),55.000(55.000%)(3.750m),33.000(41.250%)(1.393m),11.502(28.755%)(0.161m),27.000(67.500%)(1.821m),0.000,631.875
406,1,-0.0757,4.4831,0.089,242,680,0.444,55,0.00,10838,383.38,0,0,49.000(61.250%)(3.107m),74.000(74.000%)(5.786m),55.444(55.444%)(3.798m),21.324(21.324%)(0.142m),11.492(14.365%)(0.000m),38.841(97.102%)(3.090m),9.917(24.792%)(0.000m),810.031,1203.638
407,1,-1.4814,4.3869,0.104,152,417,0.444,45,0.00,10854,215.18,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),55.747(55.747%)(3.830m),21.676(21.676%)(0.180m),11.682(14.602%)(0.000m),40.000(100.000%)(3.214m),10.080(25.200%)(0.009m),None,None
408,1,3.0976,4.2949,0.083,361,1075,0.443,75,0.00,10891,501.71,0,0,28.000(35.000%)(0.857m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),13.902(17.377%)(0.000m),28.000(70.000%)(1.929m),9.721(24.303%)(0.000m),0.000,581.816
409,1,1.6418,4.3472,0.081,367,1087,0.442,75,0.00,10928,593.36,0,0,21.971(27.463%)(0.211m),21.000(21.000%)(0.107m),19.000(19.000%)(0.000m),19.000(19.000%)(0.000m),33.000(41.250%)(1.393m),15.617(39.044%)(0.602m),17.000(42.500%)(0.750m),0.000,509.160
410,1,-2.6615,4.1446,0.081,247,659,0.441,55,0.00,10953,395.74,0,0,12.363(15.454%)(0.000m),24.469(24.469%)(0.479m),69.360(69.360%)(5.289m),91.119(91.119%)(7.620m),52.224(65.280%)(3.453m),10.021(25.052%)(0.002m),38.397(95.993%)(3.043m),None,None
